begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
2130;20.25,311.75;28,171.75;35.5,356;45.25,301.5;4.75,235;6.75,62.5;14.75,163.25;38.75,58
10987;20.25,311.75;30,216;39.5,352;54.5,280;4.75,235;31.25,44.25;39.75,150;48.25,21.25
4004;5.5,312;29.5,252.5;39,352;54.5,280;27.25,230.5;31.25,44.25;31.5,167.25;50.25,4.5
10811;5.5,312;29.5,252.5;39,352;54.5,280;16,192;17.5,87.75;24,200;30.5,11.75
761;4.5,312.5;20.75,254.5;22,344.5;30.25,257;16,192;20.75,97.25;24,200;49.25,33.75
6993;22,344.5;23,261;49,307;54.25,280.75;14,155.75;20.75,97.25;30.75,235;38.5,43.75
4722;12.75,313.75;22.75,255;45,275.25;64.75,270.75;14,155.75;23.75,64.5;30.75,235;46.5,23.75
9965;25,302;30.25,252.75;45,275.25;64.75,270.75;14,155.75;16.5,81;45.25,237.25;46.25,34.25
4914;25,302;30.25,252.75;32.75,284.25;64.75,270.75;2,125.25;25.75,87.5;35.75,201;45.5,44.75
4781;25,302;30.25,252.75;53.5,255.25;60.5,289.25;0.25,103.25;23.25,55.75;49,191;51.75,22.75
2776;21,331.75;22.75,240.5;45.75,284.75;48.75,303;0.25,103.25;21.5,47.5;43,167.25;51.75,22.75
771;2.25,359;45.75,227.75;45.75,284.75;48.25,305;0.25,103.25;9,52;36,182.75;64.5,39.5
4415;2.25,359;25.75,254.75;29.75,315;50,303;0.25,103.25;16.25,30.5;33.75,184;61,42
8076;7.75,347.5;25.75,254.75;29.75,315;54.5,300.75;11.75,67;16.25,58.75;45.5,226.5;65,46
2471;7.75,347;15,237;23.75,310.75;42.25,270.75;11.75,67;16.25,58.75;32.75,257;50,79.25
561;7.75,347;20,192.25;23.75,310.75;42.25,270.75;10.25,84;14.5,64.75;21.25,252.25;30.25,58
9231;7.75,347;13.5,149.25;23.75,310.75;42.25,270.75;9.75,56.5;29.25,55;37.5,249.25;66,43.75
1076;7,311.5;13,122.75;15,328.25;29,281.5;5.75,55;37.5,80;37.5,249.25;66,43.75
4904;7,311.5;22,93.75;31.5,310.75;39.5,251.75;22.5,59.25;34,48.25;37.5,249.25;46.5,22.75
6156;7,311.5;24.25,102.5;28.75,304.75;39.5,251.75;8.75,58.25;26.75,9;42.25,226.75;43,29.75
10863;15,309.75;20.25,71.75;26.75,348.75;54.25,280.75;8.75,58.25;18.75,10;42.25,226.75;43,29.75
30;23.75,303.25;39.5,85.25;41.25,349.75;45.5,279.25;5.5,51.25;22.5,7.25;42.25,226.75;43,29.75
6343;10.75,272.25;37,70.25;41.25,349.75;60,236.75;6.5,10.25;9.75,49;29.75,231.25;43,29.75
8044;11.5,259;32,79;59.5,360.75;60.25,236.25;6.5,10.25;9.75,49;30.75,211.5;31,47.25
8777;23.75,253;53.75,102.75;55.75,360.5;60.25,236.25;6.5,10.25;9.75,49;36.25,201;38,78.5
11028;46,277.75;53,105.25;53,360.25;65,226.75;6.5,10.25;9.25,56.75;34,196.5;38,78.5
6832;23.25,252.5;32.5,123.5;34.25,327.5;65.5,237.25;6.5,10.25;9.25,56.75;34,196.5;56,67.75
5961;22,246.25;24.5,116.75;25,303;41.25,257;6.5,10.25;9.25,56.75;34,196.5;65.5,39.25
4186;7.25,259.75;22.75,164.5;25,303;57.75,212.25;6.5,10.25;34.25,57;34.5,201.25;62.25,22.5
1214;8.75,236.25;22.75,164.5;25,303;57.75,212.25;24.5,50.25;25,8;42.25,167.75;56,32
4034;8.5,259;17,166;23.75,260.75;69.75,172.25;5.25,49.5;25,8;42.25,167.75;56,32
9514;24.5,255.25;26,164.5;44.25,286.75;66,164;1.75,85.25;13.5,30.5;42.25,167.75;56,32
271;21.75,301.5;30.75,148.75;44.5,293;56,140.5;1.75,85.25;24.75,10.75;42.25,167.75;43.5,22.75
10892;8.25,310;30.75,148.75;61.75,305.25;68.5,173.75;23.5,66.25;27,12.5;42.25,167.75;43.5,22.75
179;8.25,310;14.5,165.5;54,291.75;68.5,173.75;28.5,27.25;44.5,4.75;47.75,121.5;49.25,58.5
10849;8.25,310;29.75,116.75;30.75,286.5;68.5,173.75;2,27.25;31.75,12.5;35,75.5;50.5,80
5873;8,309.75;34.5,117.75;46.25,254.75;70,166;9.25,10;10,10.5;35,75.5;50.5,80
8722;8,309.75;12.25,157.25;17.75,220.5;61.75,178.25;9.25,10;24.5,56.25;47,79.75;67.25,78.75
3739;8,309.75;12.5,159.75;17.75,220.5;53.75,132.25;2.5,15.25;33.25,55.5;34.5,50.5;64.5,52.25
9466;8,309.75;12.5,159.75;27.5,216.75;50.25,129;3,15;44,29.25;52.75,59;60,38.75
7589;9,311.25;12.5,159.75;27.5,216.75;64.25,103.25;25,4.5;41.25,57.5;43,43.75;46.75,34.75
6370;3.75,314.75;12.5,159.75;25.75,254.75;55,130.5;25,4.5;31.5,61;46.5,78.75;50.75,20.25
7122;7,346;12.5,159.75;13.75,284.75;40.75,99.5;16,30.5;31.5,61;64,50.25;64.5,52
2359;2,360.5;24.25,187.75;30.5,256.75;45.25,79;16,30.5;33,67.75;64,50.25;64.5,52
227;2,360.5;18.75,153.25;30.5,256.75;45.75,48.25;43.75,44.25;47.75,58.25;51.75,22.25;58.5,91.25
1580;13.75,363.75;15,127;22.5,241.25;59.25,19;43.75,44.25;47.75,58.25;51.75,21.25;58.5,91.25
3876;2,351.5;15.25,164.5;47.5,268.5;56.75,34.5;8.75,48;24.75,49.75;51.75,21.25;58.5,91.25
798;4.75,313.5;29.75,131;30,267.75;51.5,50;24,55.5;41.25,58;51.75,21.25;58.5,91.25
8231;3.75,314.25;37.75,106;53.5,254.75;54,17;24,55.5;42.5,63.25;43.25,6.75;58.5,91.25
8284;14.75,313.75;27,93.75;40.75,254.75;50.25,38;6.5,55;10.25,43.25;43.25,6.75;58.5,91.25
9521;20.25,356.25;42.75,78;58.25,229;60.75,69;6.5,55;10.25,43.25;43.25,6.75;57.5,49.25
9149;2,346.5;41.25,70;58.25,229;64.75,73.5;6.5,55;9.75,42;16.75,12.5;65.75,74.75
2115;3.5,313;21.5,93.75;24.5,246.75;50.5,103.75;6.5,55;9.75,42;51.75,22.75;61.25,82.25
10445;20,309.75;27,79;42.75,254.75;51.5,100.25;12.25,66;30.75,59.5;51.75,22.75;61.25,82.25
3507;3.75,341.25;26.25,51.5;42.75,254.75;66.75,62.75;16.25,94.25;30.75,59.5;46,23.75;57,81.25
3231;1,321;10,9.75;21.25,257.25;25.75,71.5;16.25,94.25;30.75,59.5;38,3;46.5,78.25
8418;7,351.25;16,16.75;42.25,305;47.75,116.5;16.25,94.25;18.75,32.5;38,3;46,80.25
1124;3,355.5;12.75,52.5;21,313.25;26.5,114.5;16.25,94.25;30.75,58;38,3;58.5,50.25
1663;6.5,355.75;12.75,52.5;21,301.75;35.75,147;25.25,87.5;26.25,88;38,3;59.25,92.25
584;7,355;14.5,15;45.25,270.75;60.25,165.5;4.75,66;13.25,49;38,3;59.25,92.25
10608;7,355;14.5,15;24,304;50.25,132.25;13.25,54.75;17.5,10;41.75,41.25;46.5,123.75
5759;2.25,359;3,9.75;7.5,311.5;63,138.5;5.25,51.25;17.5,10;41.75,41.25;46.5,123.75
10905;6.5,361.75;6.75,8.75;23,304.5;38,180.5;12.5,81.75;17.5,10;41.75,41.25;58.25,145.5
11130;2.25,363;6.75,8.75;23,304.5;36.75,181.75;13,48;31,58;34.5,48.5;56,140.25
10782;8,367;13.5,34;23,304.5;30.5,213;13,48;25.75,58;47.5,79.75;58.75,108.5
1700;7,366.5;13.5,34;14.25,310.25;21.75,218.75;2,9;38.75,48.25;47.75,30.75;58.75,108.5
4310;5.25,313.75;13.5,34;41.75,354.5;53.75,258;8.75,10.5;23,4.5;38.75,48.25;61.5,107.75
10057;5.75,314;16.25,39.5;17.5,334.75;29.25,302.25;8.75,10.5;14,47.75;26.5,8;61.5,107.75
4495;14.25,312;16.25,39.5;16.75,353.25;63.25,278.75;1,7.75;5.25,51.75;26.5,8;35.5,140
1063;13.75,284.25;16.25,39.5;29.5,332.75;63.25,278.75;18,12.5;18.25,55.5;19.5,43;37.5,114.25
5142;7,255.5;16.75,71;29.5,332.75;32.5,268.25;7.25,48.5;19.5,43;25,12.25;45.25,90
10188;23.25,256.75;45.25,51.75;58,327;62,258.75;7.25,54.25;19.5,43;25,12.25;29,98.75
8451;20.25,204.5;21,13.5;32.25,305.5;48.25,278.75;4.75,59.5;19.5,43;25,12.25;29,98.75
6328;20.25,204.5;21,13.5;44.5,341;46.75,301.5;17.25,58.5;18.25,57.25;24.5,51.5;25.75,73.25
8147;16.25,236.5;21,13.5;27.25,344.75;36.25,347.75;16.5,57;18.25,57.25;37.25,86.5;66.5,94.25
9479;16.25,236.5;21,13.5;27.25,344.75;41.25,368;32.5,30.25;44.5,69.5;46,96.5;50.25,114
7742;8,258.5;21,13.5;36.75,331.25;61.5,326;24.75,2.75;35,24.25;44,44.75;50.25,114
2239;6.25,206.25;21,13.5;25.5,314.75;28.75,311.5;24.75,2.75;32.25,59.5;34,12.5;52.25,110.75
1720;6.25,206.25;21,13.5;28.75,306.25;34.25,302.75;1.5,10.25;8.25,108;32.75,3.5;45.25,115.5
5679;5.5,205.75;10.5,61.75;25.5,279.5;61.75,326.25;5,40.25;8.25,108;32.75,3.5;45.25,165.75
5328;38.5,233.75;40,14.75;48,295.5;61.75,326.25;4.5,57.25;9.75,104.75;10.5,9.5;45.25,165.75
1069;38.5,233.75;45.25,19.5;48,295.5;61.75,326.25;27.25,86.25;40.5,123.25;51.75,24.25;54.5,212.5
8549;11.5,202.25;38.25,72.25;49.5,292.25;61.75,326.25;2.75,96.75;39.25,124.5;51.75,24.25;62.5,192
2758;28.5,218.25;31,113.75;41,270.5;61.75,326.25;18,57.75;19.75,149.25;55.5,27.25;62.5,192
3193;24,251.75;31,113.75;39,302.25;44.25,327.5;18,57.75;43.25,150.25;47.5,11.5;61,232.25
8967;24,251.75;31,113.75;37.25,295.75;39.5,340.5;5.75,66.25;30.5,167.25;43.5,4.75;60.75,233
8389;32.75,279.5;35,79;38,330.5;46.5,345.75;25.25,71.75;30.5,167.25;54.75,37.25;60.75,233
9728;29.5,305;35.75,32;46.5,345.75;66,301.75;0.25,98.5;18,201.25;54.75,37.25;60,279.5
5025;6.5,311.25;8,60.5;57.5,341.75;63.75,269.75;0.75,98.5;18,201.25;54.75,37.25;58.25,288.25
8532;23.25,311.25;25.75,72.5;30.5,330.25;48,256.5;0.75,98.5;35.75,225.25;54.75,37.25;67.5,267.25
5316;23.25,311.25;25.75,72.5;41,322.75;65.25,218.5;1.75,98.5;21.25,252.75;24.25,18.5;42.5,229.75
10966;21,328.25;39.75,86;58.75,292.75;68.5,227.25;1.75,98.5;7.25,279.5;24.25,18.5;42.5,229.75
8540;15,366.75;41.25,86;42,295;68.5,227.25;3,97.25;7.25,279.5;10.5,8.75;64.75,232
9923;15,366.75;17.5,65;39.75,318.25;68.5,227.25;3,97.25;34.75,294;43,35.75;51,182.5
3938;11.5,340;37.75,112.75;52.25,344.5;58,208.25;34,127.25;34.75,294;43,35.75;54,183
1875;15.25,310.5;46.75,86.5;51.75,343.5;69,161;37,118.5;37.75,266;43,35.75;54,183
2240;9.75,341.25;14.75,64.5;26.75,367;69,161;20,156;32.5,256.25;33.5,9.5;54,183
7924;9.75,341.25;14.75,64.5;26.75,367;45.75,125;37.25,117.5;51.5,279.75;64.5,42;70.75,232.5
2597;9.75,341.25;13,64.25;58,335.75;60.75,135.5;25.75,95.5;28.25,308.75;45.5,79.25;70.75,232.5
8827;12.5,365.5;15.5,49.75;21.5,313.25;48.75,116;25.75,95.5;30.75,264.5;45.5,79.25;70.75,232.5
3706;9.75,358.25;15,49.5;21,318.75;58,149;4.5,54.5;30.75,264.5;45.5,79.25;67.75,259.5
3027;9.75,358.25;15,49.5;23.75,306.75;58,149;11,42.75;39,264;40,87.5;58.25,287.75
5987;11.75,312.75;15,49;22.25,297.25;57.75,122.25;32.25,56;39,264;40,87.5;41.5,303.75
7867;13.5,314.25;15,49;22.25,297.25;37.75,138.5;15.75,54.25;19,231.5;24.5,50;26.5,272.25
98;13,311.5;15,49;22.75,261.75;54,159.5;2.5,20;10.25,252;14.5,11.75;26.5,272.25
6723;13,311.5;17.5,65.5;20.75,257.25;58.75,171.25;10,8.75;10.25,252;23.25,12;61.25,293.25
8578;34.25,305.75;40.5,66.75;42.25,253.5;60.25,202.75;10,8.75;16.25,271.75;23.25,12;61.25,293.25
10105;38.25,350.75;44.75,52.75;55,204.25;64.75,229.25;10,8.75;20.25,251.5;23.25,12;61.25,293.25
989;20.5,304.25;50.25,48.25;61.75,240.75;62,170.75;10,8.75;25.25,200.75;37.25,42.25;61.25,293.25
5654;5.75,259.75;41.5,74;59,276.25;70,177.75;16.75,7;25.25,200.75;37.25,42.25;47.5,252.75
10381;5.75,259.75;14.5,84;53.25,254.5;56.5,205.5;21.5,50.25;25.25,200.75;64,77;64.5,298.25
7560;5.75,259.75;22.75,50.5;55.25,220.5;66.75,233.5;17.5,57.5;46,192.25;64,77;66.25,261.25
9583;5,255.5;40.5,86.25;44.75,227.75;66.75,233.5;15,52;46,192.25;51.75,60;56.25,289.25
9101;39.25,255.25;40.5,86.25;54.5,202.5;60.5,213.5;24.5,87.75;46,192.25;61.5,81.25;62.5,306
5055;39.25,256.75;46.5,48.25;54.5,202.5;60.5,213.5;13.25,65.5;25.25,166.75;30.5,49;66,316.25
10587;45.5,269.5;52.75,47.75;59.25,174.25;64.75,237.5;13.25,65.5;24,134.75;30.5,49;61.5,293.25
5712;33.25,223.5;36,50.5;59.25,174.25;63,257;4.75,55.25;4.75,108.25;30.5,49;57.25,303
8595;33.25,223.5;36,50.5;62.5,199.25;63,257;9.5,11.5;11,107.5;21.75,87.25;67.75,315.5
5848;33.25,223.5;36,50.5;60.75,211.5;63,257;6.25,39.5;25.75,97;60.5,84.25;63.25,360.5
10594;6.75,241.75;46,38;49.75,180;62.75,227.5;7.25,40.75;44,129.75;60.5,84.25;63.25,360.5
232;0.75,259.5;38.5,50.25;59.75,172.25;62.75,227.5;7.25,40.75;17.25,133.75;31.75,88.5;51.25,315.75
2454;0.75,259.5;14.5,34.5;59.75,172.25;62.75,227.5;6.25,11;25.5,95.75;39.5,78.75;63.75,301.25
6506;0.75,259.5;3.5,21.5;38.75,156;54.75,203;25.5,12.25;26,113.25;39.75,114.5;63.75,301.25
8136;0.75,259.5;8.75,8.75;14.25,164;68.5,227;26.5,15;39.25,115.5;41.5,95.5;63.75,301.25
2614;14,236.25;17.75,44.5;25.75,116.25;68.5,227;8.75,41.75;39.25,115.5;41,88.75;67,336.75
6406;14,236.25;17.75,44;25.75,116.25;64,268.25;26.5,2.5;59,82.25;64,47.75;64.5,348.25
1658;14,236.25;16.25,38;34,113.5;47.75,268.25;31.75,2;41.5,118;49.25,36.75;64.5,348.25
3069;14,236.25;18,16.75;50,78;50.25,267.75;15.5,12;18.5,104.25;33,46.5;64.5,348.25
8443;1.75,273.75;22.5,20.25;32.25,131;40.5,302.25;33,46.5;41.75,113.25;59.5,8.75;64.5,348.25
3695;21,304.25;22.5,20.25;48,107.75;64.75,285.75;42.5,77;49,78.5;60.5,34.75;64.5,348.25
1774;21,304.25;26.75,32.25;48,107.75;64.75,285.75;16,81.75;37.5,115.5;60.25,27;62.25,364.25
7641;5.75,311.5;40,67.25;47.5,107.75;64.75,285.75;16,81.75;21.75,134.75;24,11.75;60,345.5
5281;16,314;49.25,116.25;57.5,148.5;64.75,285.75;21.75,51.25;22.5,134.75;24,11.75;42.75,327.75
9362;4,309.75;15.25,140;25.75,113.5;45.25,307;21.75,51.25;21.75,134.25;24,11.75;42.75,327.75
2927;7.25,310.75;15.25,140;59,121.75;63.75,345;2.5,11;3,174;5.5,52;42.75,327.75
1068;10.75,348.75;26.25,130.75;32.25,114.25;63.75,345;5.5,52;5.5,195.25;14.75,7.5;65.25,283.5
961;3,345.5;11.5,164;20,93.25;58,304.75;5.5,52;5.5,195.25;37.5,23;64,268.75
2826;2,345.5;7.5,154.25;44.75,101.25;57.75,343.25;5.5,52;23.75,146.25;37.5,23;49,231.25
4879;2,345.5;16.25,133.5;24.5,125;36.5,357;7.25,67.5;28.25,125.75;37.5,23;62,191
2185;2.25,360;13.25,122.75;16.75,157;48.5,304.5;7.25,67.5;14,162;37.5,23;62,191
3401;2.25,360;5.5,147.75;36.5,180.5;45.5,279.25;7.5,58.75;31.5,167.25;36.75,21.75;62,191
3929;2.25,358;3,159;24,165;46.75,278.75;7.5,58.75;9.5,195.5;36.75,21.75;43,224.25
10209;11.75,310;23,113.25;45.25,181;47.25,289.75;7.5,58.75;9.5,195.5;58.75,47.75;64.5,268.25
7698;46,277.75;54,103.25;57.75,160.5;64,286.25;8.25,66;47.5,198.75;58.75,47.75;64.5,268.25
9710;30.5,253.25;42.5,117.75;45.5,121;60.75,287.75;8.25,66;24.25,165.75;62.75,78.75;64.5,268.25
7119;29.25,252;54.75,125.25;55.25,95.25;62.5,276.25;8.25,66;24.25,165.75;51,79.25;60.75,296.25
9708;32,218.25;39.5,132.75;47.75,113;60.75,277;33.25,57.75;48,152.5;51,79.25;60.75,296.25
8125;2.25,246.75;5,148.75;34,79.5;60.75,277;33.25,57.75;39.25,119;49,117.25;58.25,291.75
7749;22.5,206.75;42,114;43.5,107.75;60.75,277;2.75,91.25;9.5,155.75;22,106.75;58.25,291.75
6887;10.5,176;18,133.25;25.25,115.25;60.75,277;2.75,91.25;10,197.5;22,107.5;66.25,260
9230;12.75,165.5;33,112.5;53.75,95.75;62,264;9.25,56;10,197.5;23.75,141.5;66.25,260
5092;6.75,164;27.25,106.25;52.5,120;63,262.5;9.25,56;10,197.5;27.75,165.75;66.25,260
10911;19.75,165;29.25,116.25;52.5,120;63,262.5;9.25,56;11,196.75;44.25,191.75;65.5,280.75
4941;13.5,131.75;22,113.5;44.5,143.75;63,262.5;9.25,56;10,231.25;21,230.25;27,264.5
3526;13.5,131.75;22,113.5;22,166;63,262.5;12,29.75;25.5,265;34.5,270.25;67.75,259.5
2301;13.5,131.75;22,113.5;26.75,180;63,262.5;7.5,47.5;13.25,234.75;28.75,284;62.5,290
757;13.5,131.75;23,113.75;29,176.5;46.5,253.25;7.5,47.5;42.25,237.25;61.25,280.5;65.5,284.25
8929;2.5,113.75;13.5,131.75;21.25,184.25;21.75,253;14.5,48;31.75,230.5;61.25,280.5;61.75,305.25
6258;2.75,116.75;13.5,131.75;21.25,220.75;37.25,228;14.5,48;33.5,245.25;48.5,303;65.5,301
9840;2.75,116.75;13.5,131.75;37.25,231.25;64.25,238.25;7.75,49.5;33.5,245.25;36,289.5;61.75,291.25
1776;2.75,116.75;18.75,150.25;37.25,231.25;62.75,207.25;5,30.25;13.25,250.5;57,316.25;64,309.25
6146;18,150.75;25,112.75;37.25,231.25;60.5,203.75;5,30.25;24,264;35.5,285;65,290.75
2438;26.5,176.25;31,116.75;39.25,253.5;60.5,203.75;14.25,51.75;19,234.25;27.25,298.5;65,290.75
2712;26.5,176.25;55.25,102;56.5,234.25;60.5,203.75;44.25,43.25;53.25,240.75;64.5,301.5;65,281.25
9405;20.5,204.5;54,126.25;59.25,199;67.75,229.25;8.75,9;52,206.5;64.5,301.5;65,281.25
9365;12.25,164.5;54,126.25;59.25,199;67.75,229.25;1,20;20,186;26.75,276.75;60.25,281
8019;19.5,191.75;25.5,123.5;59.25,199.75;63,225.5;2.5,7;20,186;39,282;60.25,281
5407;9.25,165.5;22.5,116.25;59.25,199.75;62.75,229.25;8.25,8.75;20,186;27.75,298.75;32.25,287.5
6762;20.75,207.25;34,93.25;34,180.75;62.75,229.25;8.25,8.75;51.5,153;57.75,285.75;66.25,267.75
1958;27.5,172.5;48.5,52;54,168;68.75,178.25;4.5,46.75;51.5,153;62,307.75;66.25,267.75
1554;4.75,135.5;40.75,62.25;63.25,129.5;68.75,178.25;23.5,7.75;51.5,153;59,317.25;63.5,297.5
3430;16.25,166;42.5,20;60.5,131.5;68.75,178.25;23.5,7.75;49.75,141;61.25,360.5;62.5,280
5871;10.5,177;32.75,20.5;37.5,117;65.75,176.25;23.5,7.75;49.75,141;54.75,367.25;62.5,280
7633;11.5,177.75;32.75,20.5;53,127.25;53.75,219;23.5,7.75;25,134.75;61.25,360.25;64.5,283.5
3136;22.25,130;38.5,66;39.75,99;53.75,219;24.25,55.75;48,117.25;64.25,369.25;64.5,283.5
10259;22.75,114.5;33.75,79.5;58.75,76.5;66,216.25;16,43.5;48,117.25;62.75,361;64.5,283.5
149;22.75,114.5;57.25,103.75;59,84.25;64.5,175.75;25.75,48.25;26.75,96;58.25,364.75;64.5,283.5
7214;22.75,113.5;29.5,94.25;59,84.25;63,143.5;34.25,20.75;45.75,107.75;58.25,364.75;64.25,262.75
3510;13.5,126.75;25.75,117.5;49.5,113.5;49.75,139.75;34.25,20.75;44,80;58.25,364.75;64.25,262.75
11022;1.75,106;34.25,115;38.5,116.5;44.5,125;15.5,52;44,60;58.25,364.75;64.25,262.75
412;3.75,113;6,119.75;21.75,137.75;38.5,116.5;9.5,51.75;40,69.25;62.75,368.25;64.25,262.75
3060;2.75,116.75;4,125.5;4,165;55.25,94.75;29.75,80.5;57.5,67.5;62.75,368.25;64.25,262.75
126;15.75,140;23.5,158.5;33,187;52.5,98.25;33.75,88;48.25,38.25;62.75,368.25;64.25,262.75
8202;11,173.25;38,117.5;40,138;40.75,85.75;55.75,47.75;57.75,43;62.75,368.25;64.25,262.75
2579;11.5,177.75;17.25,71.75;29,145;42.5,116.5;44.5,79.5;48,78.75;62.75,368.25;64.25,262.75
382;11.5,177.75;14.25,72.75;17.5,121.25;39.75,114;5,97.25;44.5,80;58.25,368.5;64.25,262.75
6201;11.5,177.75;14,49;55.25,124.25;55.75,100;32.5,79.25;48.5,91.5;58.25,368.5;60,282.25
7216;11.5,177.75;48.25,34.5;54.25,101.5;55.75,124.5;12,88.25;48.5,91.5;52.25,352;62.25,292.5
8544;26.25,151;33.5,9.5;41,141.5;63.75,81.5;12,88.25;48.5,91.5;51.75,353.5;56.25,272.5
1169;26.25,151;32.75,13;59.25,166.5;63.5,101;9,105.25;27.25,95.5;51.75,353.5;56.25,272.5
10116;17.75,134.75;32.75,13;45.75,135;50.25,117.5;21.5,92.25;24.25,98.75;51.75,353.5;56.25,272.5
897;17.75,134.75;32.75,13;47.75,128.25;50.25,117.5;28.25,127.5;42.5,118.5;47.25,363.5;57.75,280.75
1944;18.5,134;32.75,13;47.75,128.25;50.25,117.5;18.25,146.25;21.5,88;30.5,371.25;49.75,249.75
7019;7.75,121.25;26,2.5;47.75,128.25;63.5,103.5;16.75,125.25;26,57;30.5,371.25;50.25,249.5
6875;11.75,146.75;16.5,14.5;19.25,154.25;30.25,94;2,134.25;26,57;30.5,371.25;50.25,247.75
10020;11.75,146.75;24.75,27.75;31.5,179.5;49.25,78;1.5,134.25;6.5,58.25;6.5,371.25;50.25,247.75
4016;17.5,122;19.75,61;31.5,179.5;33.25,49.75;1.5,134.25;9.5,11.75;12,343.25;50.25,247.75
9891;5.25,165;28.25,26.25;44.5,125.5;59.5,20.75;1.5,134.25;9.5,11.75;12,343.25;21.75,285.75
1510;5.25,165;27.25,26;31.5,147;57.5,43.75;1.75,134.25;9.5,11.75;29,333.5;57.75,279
764;5.25,165;27.75,26;42.25,130.75;55.75,25.75;7.25,134.25;9.5,11.75;42.25,333.5;53.75,313
1947;5.25,165;10.25,59.75;31.25,154;55.5,42.25;14.25,138.75;18,7.25;19.5,359.75;53.75,313
9399;6.75,164;26.25,93.5;45.5,132;55.5,42.25;20.75,142;31.5,24.5;51.5,371.5;53.75,313
9246;23,118;33.25,93.5;33.5,116.25;55.5,42.25;20.75,142;32.25,24.5;41.75,324.75;61,346
10174;37,123;47,128.25;64.75,71.5;65.25,69.25;1.75,141.5;32.25,24.5;41.75,324.75;61,346
8807;31,131.75;34,115;40,61.5;55.25,64.75;1.75,141.5;42.5,57;60.25,296.25;61,346
6470;5.75,165;6.5,113.75;23.25,51;65.25,104.25;1.75,141.5;26,27.25;60.25,296.25;61,346
4290;19.75,164;24.5,123.5;31.25,52.5;38.5,114.5;17.5,134.25;23.25,49.75;60.25,296.25;61,346
2962;5.5,148.75;28.25,93.5;42.75,22.75;53.75,131.25;11.25,161.75;23.25,49.75;56,292;61,346
5683;10,175.5;23.75,129.25;25.75,32.25;64,168;10,198.5;23.25,49.75;56,292;61,346
9254;18,190.5;24.25,130;26,9;64,174.75;10,198.5;30.5,71.75;60.5,279.5;61,346
5670;12.25,165.5;39,148.25;43.25,23.5;62.75,142.5;31.25,155.75;49.25,107.25;60.5,279.5;61,346
1058;21.25,127.5;23.5,164.5;28,62.5;37.75,136.5;31.25,155.75;40.5,116;56,278.25;61,346
9221;12,121.5;25,202.25;28,62;33,118;40.5,116;41.75,148;56.25,279.5;61,346
5028;9.5,123.5;25,202.25;39.25,38;45.5,132;35.5,140;43.25,178;52.5,250;61,346
7308;13,151.75;27.75,150.5;38,4.75;57.25,77.75;35.5,140;43.25,178;52.5,250;57.25,367.25
1922;13,151.75;27.75,150.5;32.75,13;43.5,35.5;14.25,143.5;35.75,196.25;60,213.5;62.25,362.5
2293;19.75,106.5;23,166;46.5,14.75;58,35;22,125;35.75,196.25;54,212.5;62.25,362.5
5076;7.25,62.75;28.75,137.75;30.25,26.5;44.25,50.5;18.75,139.5;41,160.75;54,212.5;62.25,362.5
1507;2,67.75;9.5,171.25;31.5,27;32.5,78;10.25,163.25;17.5,161.5;54,212.5;62.25,362.5
3111;12.25,82.75;29,174.5;43.75,14.5;45.75,90;10.25,163.25;17.5,161.5;21.75,210;48,362
1101;10,56.75;28.25,193;40.5,71.25;41,34;14.75,168.75;17.5,161.5;17.75,224;48,362
4244;4.5,54.25;31.75,149.5;37.5,102.5;41,34;17.5,161.5;36.5,197;42.75,226;49.75,356.25
8611;2.5,6.75;3,157.5;53.75,97.75;58,33.25;2.75,125;8.5,196.75;42.75,226;49.75,356.25
6508;2.5,6.75;15.25,202.75;18,54.25;60.25,60;3.5,144.25;8.5,196.75;34.75,280.5;62.75,344.75
10924;3.25,8.25;15.25,202.75;18,54.25;60.5,59.5;6.25,168.5;23,192.5;45,316.75;63,356.25
7047;3.25,8.25;15.25,202.75;18,55.25;48.25,79.5;34.75,209.5;39.75,235.5;42.5,333.75;60.5,308.25
2581;13.25,22.25;15.25,202.75;39,33.75;56.75,84.5;6.75,233.25;15.25,238;42.5,333.75;57.25,311.25
3925;13.25,22.25;14.25,189.75;38.5,29.5;45.75,118;23,256.5;40.5,231.25;42.5,333.75;44,279.25
10087;13.25,22.25;22.75,218.5;38.5,29.5;65,103.75;14.25,230.75;30,264;51.25,364.5;64.25,262.75
9624;5.25,59.25;21,237;39.5,30.5;65,103.75;6.25,230.75;18.25,250.5;59.75,369.75;64.25,262.75
6695;2.75,94;21,237;38.5,29.5;66.75,63.25;6.25,230.75;32.25,285.5;49.25,362.5;64.75,279.5
3804;12,116.25;21,237;38.5,29.5;66.25,63.25;2.25,204;47.5,306.5;49.25,362.5;54,277.75
1091;12,116.25;29.25,252.5;38.5,29.5;40.5,78.5;12.25,231;42.5,326.75;49.25,362.5;58.25,316.5
1458;22.25,151.75;29.25,252.5;50.5,52;63.25,105;18.75,203.25;44.75,324.75;49.25,362.5;60.25,280.25
3702;22.25,151.75;29.25,252.5;32.75,57.5;37.75,107;13.25,230.5;60.5,336.5;64.5,359.75;64.75,306.75
7734;22.25,151.75;22.75,254.25;32.5,58.5;47.25,130.25;25.75,187.5;36.25,332.5;59.75,356.25;64.75,306.75
