begin;0,0;0,324.25;274,0;274,324.25;0,0;0,324.25;274,0;274,324.25
8118;152.75,38.5;186.25,8.75;194,323;210.75,206;51.75,37.75;100.75,218.5;241.5,32.75;243.5,323.5
9478;108.75,27.25;126.25,50.25;159,319.25;201.5,133.25;100.5,77.5;105.75,158.25;241.5,32.75;243.5,323.5
17504;77.5,58.5;100.5,63;159,319.25;201.5,133.25;89.5,121;105.75,216.25;199.75,71.25;255.75,270.75
7775;110.5,26.75;147.75,36.5;159,319.25;198,117.5;89.5,121;96,248;198.75,86.25;226,264.5
21354;117.5,55.25;135.5,1.25;171.25,309.25;226.25,153.25;93.5,169.25;96,248;178,72.25;226,264.5
6430;112.25,39;135.5,1.25;162.75,276;198,119;84.5,199.5;96,248;138.5,92.5;187.5,289.5
25113;114.25,39;135.5,1.25;160,270;181,152.75;113.75,218.75;132.75,228.5;138.5,92.5;153.75,314.25
36411;113.75,24;186,47.5;196.25,283.25;228.25,155.5;60.25,174;115.75,245.5;138.5,92.5;153.75,314.25
38626;137.25,3;147.25,60.5;173.5,315.75;239.25,191;51.75,118.5;115.75,245.5;134.5,88.75;153.75,314.25
25287;137.25,3;147.25,60.5;155,321;239.25,191;74.5,139;144.25,205.75;148.5,112.25;149.25,316.75
2902;136,50;137.25,3;226.5,305.5;239.25,191;47.25,152.5;98.75,227.5;153.5,156.25;177.5,307.5
10232;123.25,21;180.25,8.5;214.25,308.75;239.25,191;50.5,200.75;98.75,227.5;115.5,153.75;224,308.25
16770;123.25,22;180.25,8.5;221,296;236.75,246.25;15,200;41,200.25;160.75,181;224,308.25
21508;122.25,24.25;198,47.25;211,237.5;220.75,299.75;15.5,250.75;41,200.25;145.25,140;224,308.25
132;91,13.75;195,8;211,237.5;231.75,290.75;6,268;41,200.25;157.5,125.75;222.25,310
35724;138.25,20.5;195,8;212.5,254.75;231.75,290.75;1.5,257.25;51,158.25;104,111.75;176,309
17110;115,15.5;203.5,46.5;235,200.5;237.5,295.75;1.5,257.25;23.25,147.5;106.5,47.5;176,309
3970;115,15.5;168.75,8.5;226.75,153.25;236.5,264;8.25,212.5;23.25,147.5;107.75,34;176,304.75
21896;66.75,4.25;169.5,9.25;186,187.25;254,233.5;45,186.75;53.75,149.25;107.75,34;176,304.75
14803;31,49;166.25,30.75;175.25,129.75;234.75,191;41.5,152.75;45,186.75;59.25,19;176,304.75
29387;31,49;166.25,30.75;175.25,129.75;222,153.75;2,181.75;26,215;39.75,22.75;220.75,309.25
9330;86,33;166.25,30.75;210.25,106.25;222,153.75;25.75,213.25;41.5,234;46.5,21;222.25,310
4155;101.25,5;181,44.5;206.75,149;210.25,106.25;17,276.5;23,219.25;46.5,21;181.75,303.5
3024;101.25,5;180.25,44.25;245.5,155;247.5,113.25;1.75,215.5;17,276.5;20.25,53;175,307.5
28927;99.5,43.75;187.5,47;212.25,175.75;256.5,63.25;1.75,215.5;17,276.5;56.25,31.25;175,307.5
2497;123.75,4.25;149.25,37.5;163.5,165;266.75,35;1.75,215.5;17,276.5;98.75,52.25;193.75,262.25
22536;123.75,4.25;169,62.25;182.25,161;269.75,23.5;1.75,215.5;61,266.5;82,55.75;201.25,229.75
5716;99.5,46.75;115.5,68.5;213.5,176;269.75,23.5;1.75,215.5;59,258.75;101.75,29;233.75,236.5
4034;60.75,39.75;72.5,55.75;193.25,216.5;261.5,55;1.75,215.5;61.25,267.5;101.75,29;269,270.75
3789;51.5,13.25;115.25,73.75;158.5,206.25;265.75,50;14.5,181.75;61.25,267.5;101.75,29;256,264.25
29958;48,41.5;104,86.25;138.5,173.5;268.75,42.5;14.5,181.75;88.25,231;101.75,29;256,264.25
24515;28.5,52.5;104,85.75;170.25,160.5;222.25,63.75;14.5,181.75;112.75,215.25;122.25,0.25;256,264.25
18419;24.25,0.5;104,85.75;143.75,189.5;263.75,57.25;27.25,191.5;70.5,182.25;122.25,0.25;201.25,272.75
31388;24.25,0.5;117.75,120.5;158.75,221;232.25,36.5;36.25,149.25;48.75,152.5;122.25,0.25;201,273.25
10744;24.25,0.5;117.75,120.5;158.75,221;232,42.25;33.25,115;76.25,141;171,9.25;204.5,308.25
34117;4.75,26.5;117.75,120.5;158.75,221;264.75,40.75;13.25,140.5;52.25,150.75;171,9.25;256.5,298.75
9435;4.75,26.5;136,65.75;158.75,221;264.75,40.75;19.5,139.25;43.75,199;175.5,71.25;193.5,307.25
6233;46.5,22.25;136,65.75;210,255.5;268.25,36.5;38.5,196.75;77.5,211.75;175.5,71.25;250.25,308.75
25813;14.75,34.75;153.25,37.25;210,255.5;228.25,45.25;26.75,175;87.5,220.75;201.25,62;250.25,308.75
330;23.75,4.5;174.75,54.5;227,232;262.25,52;26.75,175;136,228.5;201.25,62;265.5,314.25
11124;24.25,4.25;163.5,106;205.5,294.25;262.25,52;29.25,160.5;96.75,231.75;201.25,62;255.5,301.75
14367;9.75,34.75;188.25,149.25;191,291.25;224,67.75;75.25,137.75;96.75,231.75;201.25,62;253.75,252.75
7646;3,58;160.5,152.75;216.25,285.5;237.5,80.5;75.25,137.75;96.75,231.75;150.25,70.75;254.75,251.75
11105;3,58;134.5,120.75;237.5,229.75;266.25,50;75.25,137.75;145.5,233.25;178.25,114;232.25,246
18899;42.25,98.75;134.5,120.75;237.5,229.75;266.25,50;66.25,131.75;167.25,259;176.5,143;215,280.5
21450;16,115.5;112.5,165;204.75,233;228,43.75;100,155;167.25,259;176.5,139.25;215,280.5
20317;36.5,114;101.25,128.75;204.75,233;211.25,44.75;100,155;169,277;197,144.25;243.5,282.5
8635;79,137;111.5,68;154,203.25;250.25,73.75;87,137.5;169,277;174,201.5;243.5,282.5
6208;38.75,105.75;100.75,109.25;114.25,187;250.25,73.75;87,137.5;116,299.75;207.5,230.75;218,291.25
33078;50.75,114.75;108.5,133.25;130.5,202;250.25,73.75;87,137.5;156,261.75;158.75,254.75;167.75,257.25
26920;87.75,90.5;94,101;130.5,202;239,125.75;86.5,133.75;116.75,235.25;117,274.5;167.75,257.25
36891;45,74.25;94,101;105.25,194.5;260.25,166.25;86.5,133.75;88.75,278;95,227.75;192,253.75
32779;9.75,97;94,101;108.25,153.25;260.25,166.25;34.25,145.25;41.5,246.25;99.75,277.25;183.25,281.75
7902;1.25,128.5;93.25,101;105.5,163.5;228.25,182;34,159.5;41.5,246.25;99.75,277.25;218.5,298
11162;1.25,128.5;93.25,101;105.5,163.5;211,175.5;22.25,145.5;68.5,284.5;103.25,237.5;182,289
7971;0.75,138.25;122,106;155.5,165.5;211.5,167.75;22.25,145.5;61.5,273.5;103.25,237.5;186.25,263.25
19373;2,101;144,78;183.5,192.25;221,166.5;22.25,145.5;61.5,273.5;113.75,236;215.5,287
19491;5.75,148.5;155.75,117.25;175.25,170.25;221,166.5;44.5,145.5;61.5,273.5;102.25,193.5;178.25,263.75
7209;5.75,148.5;172.75,154;192.25,191.25;212.75,127.25;44.5,145.5;101.25,249.75;103.25,230;177,232.75
21897;6.25,129;139.5,178.5;214,148.25;233,140.75;18.25,186.25;101.25,249.75;103.25,230;217.5,247.5
11857;14.5,110.25;148.75,220.75;178.25,149.25;252,113.75;9.5,155.25;101.25,249.75;103.25,230;217.5,247
13822;14.25,129;145.5,180.5;152.5,135;228.75,77.75;9.5,155.25;103.25,230;110,276.25;216.75,246.5
21104;51.5,100;136.25,173.5;174.5,145;193.5,83.25;35.25,144;103.25,230;110,276.25;247.25,240.5
5180;87.5,101.5;103.5,164;142.25,120.5;182,41.5;23.25,146.5;83.25,216;110,276.25;247.25,240.5
17979;69.25,90;146,165;188.5,98;188.75,44.25;58,159.5;83.25,216;110,276.25;196.5,208.5
10493;92.75,43.25;148.5,172.25;188.5,98;188.75,44.25;85.5,209.5;93.5,187;114,243.75;157,178
24646;76.75,8.25;111.25,153.25;178.75,144.75;185.25,21.75;48.5,199.25;95.25,161.5;114,243.75;157,178
29769;84,36.5;135,180.5;166.5,185;211.75,12.25;53,227.75;90,196.5;114,243.75;157,178
32392;94,11;121.25,166.75;168.25,190.25;211.75,12.25;35.5,224.75;41.5,210.25;96.25,245;157,178
20149;94,11;107.75,132.75;117.75,187.5;231.25,33.75;22.25,182.5;58,158.75;96.25,245;138.25,168.75
35063;94,11;110.25,187;156.5,205;227,35.25;32.5,174.75;71.5,116.5;96.25,245;146.25,123.25
4861;121.25,33.5;136.5,217.25;146.75,218.75;264,51;32.5,174.75;71.5,116.5;92.5,289;146.75,123.25
36294;121.25,33.5;136.5,217.25;203.75,209;264,51;94.25,182.5;108.25,153.75;109,305.25;160.75,140
13528;127.5,2.75;133.75,160.5;160.75,175.75;264,51;58,149.25;94.5,99.25;100,318.75;160.75,140
18560;79.75,11.75;95,120.5;196.75,126.25;232.75,3;38.75,86;58,149.25;100,318.75;150,202.75
10692;120,10;137.25,85.75;207.5,153;232.75,3;29,61.75;38.75,87;100,318.75;174.25,198.75
16247;97.5,12.75;129.25,142.25;207.5,153;233.25,4;44.25,75.5;78.75,85.75;100,318.75;157.75,250
4674;97.5,12.75;157.25,180.25;184.5,160;261.75,24;23.5,55.25;77.75,132;100,318.75;205,226.5
38338;39,25.75;157.25,180.25;172.5,170.5;261.75,24;68.25,62;81.5,193.75;110.5,307;215,230
18557;28,54;144.5,180.25;177,149.25;261.75,24;84.5,33.75;99,179;110.5,307;244.5,253.25
21428;60.5,83;190.5,173.5;191.25,190.75;245.5,49.75;26,43;99,179;110.5,311.25;244.5,253.25
5585;96.5,130.25;190.5,173.5;250.75,196.5;261.25,46.25;73,58.25;101,203.25;110.5,311.25;196.25,263.75
25165;80,132.5;190.5,173.5;223,208.5;261.25,46.25;56.75,27.75;65.5,200.5;106.25,299.75;182.25,256
11883;92.75,106.5;160.25,187.25;208.75,200.75;269.5,52.75;56.75,27.75;65.5,200.5;129.5,288;159,249.25
21587;83.5,152.75;155,204.75;163.5,184.75;269.5,52.75;19.5,4.75;77.5,208.25;129.5,288;188,289.25
24967;68.25,186.5;155,204.75;166.5,153.25;241.75,9.5;18.75,4;77.5,208.25;85.25,286;215.75,285.5
1100;46.75,212.75;146,172.25;151.25,135;241.75,9.5;18.75,4;20.25,199;103,282;209.5,280.5
22217;2.5,214.75;156,140.5;174,174;233.25,52.5;18.75,4;20.25,199;98.5,293.25;209.5,280.5
25826;21.75,266;163.5,165;185,149.75;209.25,18.5;18.75,4;20.25,199;95.5,308.5;243.75,294.5
2860;27.5,317.75;149.5,165.5;228,132.5;256.75,42;18.75,4;26.5,240.75;95.5,308.5;243.75,294.5
23885;50.5,314.25;149.5,165.5;257.75,100.25;268.5,0.75;18.75,4;31.5,243;54,302.75;242,299.25
32587;50.5,314.25;96,172.5;241.5,135.75;268.5,0.75;45.75,46.5;56,233.75;118.75,299.25;202,309.5
23119;28.5,252.25;91.25,207.5;245.75,142;268.5,0.75;65,77;68.75,243.75;153.75,307.75;202,309.5
35252;7.5,270.75;138.5,244;237.5,182.5;268.5,0.75;26.25,20.5;68.75,243.75;100.5,297;244.5,295
4442;7.5,270.75;113.75,274.5;222,199;268.5,0.75;10.25,54.5;86.5,212.75;99.75,232.25;188,315.25
11925;15,322.75;91,317.75;217.5,201.25;238.75,42.25;10.25,54.5;143.75,236.5;151.5,223.25;188,315.25
11646;44.25,308.25;91,317.75;165.5,172.75;194,6.75;10.25,54.5;99.25,245;115.75,228.5;120,299.75
19444;61.5,289;91,317.75;134.25,144.5;221.25,21.75;34,72.5;86.5,280.75;101.5,200.75;120,299.75
16354;29.75,300.25;91,317.75;93.5,142.5;259.75,53.5;34,72.5;58,259;112.25,176.5;164,309.25
26446;18,316.75;82.5,306.5;84.75,105.5;259.75,53.5;42.75,61.75;58,259;117.25,229.5;153.25,307.5
7066;49.75,290.25;59.5,314.25;121.75,60.75;240.75,51.5;42.75,61.75;43.75,202;89.75,250.5;153.25,307.5
32210;59.5,314.25;104.75,278.75;120.5,111;200.75,65.25;42.75,61.75;57.25,202.5;97.5,291.75;216,297
5086;33.5,318.25;90.5,292.75;149,135;181.75,104.5;32.25,53.75;57.25,202.5;97.5,291.75;217,257.75
26312;24.5,309.25;42.25,286.5;146.5,179.75;181.75,104.5;32.5,9.5;69,258.25;91.75,254;217,257.75
12091;9.75,319.25;52.75,242;143,189.25;146.75,93.5;22.25,6;66,262.5;91.75,254;217,257.75
33071;9.75,319.25;52.75,242;175.25,225.25;185.5,44.75;6.5,52.5;36.25,280.75;132.5,228.5;151.75,247.75
36289;38.25,316.5;55.5,219.75;175.25,225.25;178.75,82;6.5,52.5;20.25,238;100.25,228.5;104.25,235.25
8224;38.25,316.5;77,219;146.25,191.5;213.25,45;3.75,104;20.25,238;66.75,200.5;86.75,227.25
38757;40,314.25;99,189.5;118.5,156.25;205.25,42.75;3.75,104;6.75,286.25;66.75,200.5;86.75,227.25
22829;59.75,284.25;98,225.75;125.5,150.5;187.75,14.75;3.75,104;47.25,285.75;66.75,200.5;117.75,230
4251;14,281.5;93.25,162.75;131.75,129.5;184,56;3.75,104;47.25,285.75;87,138;117.75,230
25587;29.5,273;93.25,162.75;102.5,78.75;190.25,91.75;3.75,104;51.5,314;77.5,132.5;83,212.5
10689;3.75,313.25;78.75,171.75;142.75,85;233,136.75;3.75,104;4.5,307;80,134.5;83,212.5
34702;37.5,314.25;41,168.25;130.75,72;263,181.5;3.75,104;49.5,299.25;80,134.5;83.75,226.75
14264;57.75,318.5;66,142.25;130.75,72;266.5,148.25;3.75,104;36.25,318.75;80,133.75;117.75,236
22496;22.5,275.25;59.5,107.5;104.5,85;218.25,127.25;3.75,104;36.25,318.75;93.5,93;120.5,215.5
22284;22.5,275.25;42,58.75;82,136;258.75,106.25;23.25,53;36.25,318.75;98,147.25;102.5,201.75
23832;11.25,278.5;17.25,53.75;39,127.5;264,116;23.25,22;36.25,318.75;98,147.25;102.5,201.75
36324;11.25,278.5;43.5,26.25;70.75,152.25;265.5,92.25;71.25,4.25;97.75,295.5;98,147.25;102.5,201.75
33362;9,218.25;27.75,20.75;133.75,156.5;245.75,70;71.25,4.25;97.75,295.5;98,147.25;116.75,238.25
5817;9,218.25;42.25,51.75;88,170;245.75,70;28.25,53;70.75,314;87,213;122,203.25
18990;38.75,200;42.25,51.75;91,172.25;242.25,51.5;28.25,53;33.75,312.75;100.75,247.25;119.25,159.75
11724;74.5,237.25;84.75,36.75;134.5,201.5;196.75,44.5;28.25,53;33.75,312.75;91.75,255;106.25,163.25
9870;63.75,239.75;89.75,88.5;134.5,201.5;170,8.75;2.25,53;33.75,312.75;53,259;113.25,199
23108;72,281.25;98,110.75;134.5,175;170,8.75;18.5,22.75;33.75,312.75;78.25,268.25;116.75,214.75
1525;45.25,310.5;79.5,142.75;90.25,171.75;130,16.75;18.5,22.75;33.75,312.75;78,268.75;103.75,178.5
6930;45.25,310.5;79.5,142.75;90.25,171.75;106.75,5.5;11.75,53.5;39.5,315.25;69,243.25;107.25,236.5
14660;21.75,321.25;83,152.5;100.25,230.75;106.75,5.5;11.75,53.5;36.75,319.75;102.5,299.25;104.25,245.75
36818;38.25,310.75;44.75,192.25;78,251;106.75,5.5;24.5,56.25;36.75,319.75;100,247.5;120.25,305.5
15013;41.75,319;51.25,192;82.75,301.5;106.75,5.5;24.5,56.25;36,320;77,193.75;122.25,260.5
30266;71.5,251.25;98.5,174;139.75,311.5;159.5,27.75;24.5,56.25;36,320;47.5,204.25;122.25,260.5
19425;70.25,215.75;98.25,134.25;122.25,312;198.75,43.5;20,60.5;36,320;47.5,204.25;122.25,260.5
15540;35.75,260.5;98.25,134.25;141.25,312;237.25,38.75;20,60.5;72,284;91,216;165,220.75
25385;1,258.5;98.25,134.25;129,302;237.25,38.75;20,60.5;42.5,297.75;76.25,176;154.25,250.25
31841;42.25,227;71,143.25;129,302;250,23;31.25,22.5;42.5,297.75;58.5,144.5;172.25,237.5
25086;22.25,238.25;63.25,88;106,244.5;263.25,73.5;31.25,22.5;42.5,297.75;96.5,168.5;160.75,256.5
1925;32,186.5;87.5,141.25;91.5,215.25;212,98;31.25,22.5;42.5,297.75;96.5,168.5;178.25,259.25
8283;10.5,171.5;80,166.25;112.5,164;212.75,127.5;56.75,35.5;79.75,256.5;96.5,168.5;178.25,259.25
3089;43.5,177.5;73.5,182.25;137,210.5;212.75,127.5;52.25,13;80.5,256;126,119.5;178.25,259.25
1130;34.5,214.75;42,225.25;136,259.5;206.25,125.25;52.25,13;68,200.5;91.25,165.5;178.25,259.25
20361;10.75,186.5;29.5,278.75;111.5,279.5;191.25,172.75;23,54.75;38,171.25;91.25,165.5;178.25,259.25
7078;32,157.75;42.75,310.5;110.5,278.75;183,182.75;23,54.75;55,139.5;91.25,165.5;223.5,248.25
21198;1.75,118.75;95.5,304.5;156.5,282;184.75,209.5;23,54.75;28,188.75;91.25,165.5;223.5,248.25
9381;11.75,127.5;95.5,304.5;148.75,322;184.75,209.5;8.25,27;54.75,152.5;59,200;204.5,261.75
27487;11.75,127.5;64.5,282.25;114,306.75;202.5,187.5;8.25,27;58.5,138.5;97.75,201.75;206.25,306.75
27611;10.5,128.5;67.75,247.25;114,306.75;229.5,148;2.75,72.5;9,139.25;107.25,158.75;206.25,306.75
290;31.25,127.75;69,247;158.75,314.25;208.5,153;2.75,72.5;56.75,153;58,140.25;206.25,306.75
750;22.5,138.5;112.25,253;127.75,305;234,104.75;12.5,79.25;56.75,153;58,140.25;197.75,251
460;33,152.5;149.25,217.5;156.75,287.75;233.5,140.75;12,91.75;16.5,140.5;56.75,153;197.75,251
29397;33,152.5;139.75,190.75;158.75,319.75;231,147.5;4.25,113.75;35,148;56.75,153;199.25,255.5
262;8,196.5;118,150.75;129.5,318.25;268.5,157.25;7.5,112.75;35,148;56.75,153;171.25,220.5
5457;36.25,178.75;120.25,99;151.25,321.5;253.25,110.5;7.5,112.75;22.75,148;40,148;171.25,220.5
9057;36.25,178.75;150.25,101.25;151.25,321.5;253,111;4.25,113.75;31.5,191.25;76.25,177;148,220.5
2735;13.25,125.5;150.25,101.25;201.75,320.75;253,111;3.75,68.5;40.25,162;41,223.5;150,261.75
12867;13.25,125.5;150.25,101.25;235.75,277.25;244.75,68.5;41.75,55;51.25,203.5;68.75,180.75;189.75,289.75
19952;1.5,70.5;160,99.25;243.75,246.75;267.75,71.5;17.25,38.25;51.25,203.5;68.75,180.75;186.75,253.5
16839;44.25,61;160,99.25;220,286;230.75,106.5;13.25,46.75;51.25,203.5;60.25,175;145,225.25
33073;70.25,57.25;160,99.25;204,322.25;263.25,108;40,36;51.25,203.5;75.75,182.5;111.5,217.25
27728;39.25,66.75;143.25,58.5;207.75,321.75;231,136.75;6.25,19;51.25,203.5;75.75,182.5;104,199.25
18877;39.25,66.75;191,44;209.75,304.5;246,148;29.5,23.5;51.25,169;51.25,203.5;120.5,252
38064;12,71.5;192.25,49.75;209,322.5;216.25,167.25;29.5,23.5;47.5,129.5;51.25,203.5;120.25,201
16352;12,71.5;206.25,61.5;209,322.5;239.5,198.75;47.75,50;71,85.5;71.5,141;99.75,261.25
20712;35.25,134;199,46.5;250.75,308.25;252,177.5;20.75,20.75;71,85.5;71.5,141;99.75,261.25
23900;72.75,162.75;152,95;205.5,304.5;231.25,200.25;20.75,20.75;53,144.5;71,85.5;126.75,253
17412;101.75,155;152,95;175.75,306.75;245,156.25;11.5,41.75;40.5,146.25;71,85.5;108.25,214.5
36791;128.25,155.5;152,95;175.75,306.75;245,156.25;31.5,22.5;39,100.25;41.5,102.25;110.5,162.75
10982;116.75,132.5;152,95;184.25,300.5;215.25,171.75;24,51.5;41.75,86.25;51,117.5;110.5,162.75
19277;140,105;167.75,98.5;184.25,300.5;241.5,156.25;24,51.5;93.5,98.25;93.5,120.75;137.5,126
16294;136.5,91;150.25,62.5;166.75,276.5;239.5,105.75;57.5,24;93.5,120.75;94.25,98;137.5,126
25846;103.5,99.5;130.25,95.5;174.75,260.75;271.75,107.75;66.75,25;93.5,120.75;94.25,98;171.25,156.25
8464;84.75,59.25;102.5,74.25;211.5,305;234.75,79.75;18.5,51.25;93.5,120.75;94.25,98;126.75,159.25
6686;47.25,73.25;74.5,70;197,321.25;219.5,95;22,44.75;93.5,120.75;94.25,98;126.75,159.25
16403;10.75,57.75;67.5,102.75;179.5,303;262,116;40,22.75;93.5,120.75;94.25,98;126.75,159.25
3383;14.75,95;39.25,128.25;126.75,312.5;229,136;27.75,7.5;93.5,120.75;94.5,98.75;126.75,159.25
19449;10.5,33.25;71.5,112;105,253.5;213.75,153;40,23.25;93.5,120.75;94.5,98.75;126.75,159.25
17765;34.25,35.5;35,138;70.25,215.75;214.5,172.25;3.5,5;93.5,120.75;94.5,98.75;126.75,159.25
956;3,48.75;47.25,131;102.5,202;225.75,137.75;3.5,5;90,165.5;93.5,120.75;155.25,104.5
17869;1.5,50.75;21.75,95;132,208.25;211.5,130.5;3.5,5;54,192;77.75,107.75;155.25,104.5
27405;6.75,59.25;49,119.75;152.25,232.75;203.25,105.75;3.5,5;33,159;58.75,62.75;155.25,104.5
23996;3.25,33.75;5.25,106;147.25,189;247.75,69.5;31,32.5;33,159;54,37.5;155.25,104.5
33646;3.25,33.75;5.25,106;191.25,198.25;245.5,49.5;7.75,45.5;7.75,156.5;53,9;155.25,104.5
38384;3.25,33.75;34.5,142.75;159.25,220.25;196.25,45.75;29.5,24.5;35.25,225;38.25,71;155.25,104.5
9533;3.25,33.75;17,195.25;188.75,237;196,8;17,40.5;35.25,225;38.5,77.75;140.5,132.25
11476;44,15.75;48,189.25;168.25,176;231.25,30.75;17,40.5;34.5,225;69,119;140.5,132.25
31158;39.5,42.75;87.25,148.25;168.25,176;231.25,30.75;5.25,22.5;71.75,222.5;81.5,121.5;112,129.5
9581;5,26.25;125.25,151.25;133.75,215.25;215.5,46.5;5.25,22.5;44,246.75;88.5,108.75;112,129.5
11835;17.5,77.5;111,100;117.75,194.75;211.75,20;29.75,20.5;42,281.25;88.5,108.75;112,129.5
24695;17.5,77.5;120,59;136.75,174.25;205.25,1.25;29.75,20.5;41.75,272.25;78.75,132.75;162,140.75
35790;17.5,77.5;85,33.5;124,194.5;172,14.75;3.5,40.75;41.75,272.25;108.25,157.25;154.25,108.5
2222;0.5,48.5;84.25,9.75;119,206.5;172,14.75;3.5,40.75;41.75,272.25;126.75,161.25;145.25,64.25
3682;28,51.5;65,8.25;98.75,196.5;212.5,11;3.5,40.75;41.75,272.25;88,138.5;136,33
36670;22.75,1.5;95.25,40.75;98.75,196.5;212.5,11;15.5,7.25;37.25,285.75;88,138.5;188.25,41.5
17415;48,13.25;81.75,23.25;148.75,220;185.5,64;14,22.75;37.25,285.75;88,138.5;160.75,72.75
36972;76.25,45.5;99,13.25;186,211.75;196.75,45;14,22.75;37.25,285.75;113.5,160.75;160.75,72.75
12175;90.75,48.25;93.5,13.25;186,211.75;188,9;60.75,9.5;83.75,265.25;113.5,160.75;157.25,77
29926;54,16;55.5,14.75;169.25,229.75;188.25,9.25;60.75,9.5;98.5,280.5;113.5,160.75;153.75,108.5
2272;17,34.75;72.5,45.5;182.25,266.75;188.25,9.25;82.5,35.75;98.5,280.5;132.75,121;138.5,101.25
18051;22.75,20.5;100,13.75;183.75,318.75;188.25,9.25;57.25,70.5;84.25,264.5;116.75,139.5;138.5,101.25
5411;7.25,14.75;100,13.75;174,307;241,40.25;103.75,47;121.25,300.25;136.5,126;138.5,101.25
13217;14.75,78.5;160,25.75;205,276.25;241,40.25;66,20.5;89,289.75;136.5,126;207,98.25
20655;16,70.25;119,34;202.75,231.5;238,4.25;66,20.5;89,289.75;126.25,83;187.75,102
30472;36.75,105.25;126.75,28;202.75,231.5;238,4.25;28.75,19.75;97.75,279.75;156.25,45;161.25,105.75
10440;36.75,105.25;135,65.5;158.25,192;238,4.25;27.75,51.25;143.75,267.25;148,81.25;181.75,51.5
19360;16.25,132.75;135.75,45.75;158.25,192;238,4.25;24.5,60.5;115,259;174.75,58;216,30.75
7961;22.25,173.25;129.25,44.75;158.25,192;238,4.25;12.25,10;98.75,292;177.25,30.5;238.75,36.75
36755;41.5,215.75;127.25,83.75;158.25,191;264,51;12.25,10;98.75,292;218.5,58.5;266.5,10.75
9666;97.25,227.5;98,45.75;119.5,209.25;265.25,23.5;12.25,10;98.75,292;244,91;266.5,10.75
20534;80.75,182.25;110.75,23.5;123.75,166.75;269.5,48.25;29.5,23;98.75,292;244,91;266.5,10.75
6461;124.75,171.25;135,49.5;138.5,173;259.75,53;29.5,23;98.75,292;219.5,119.25;235.25,43.25
1225;87.25,181.25;93,55;138.5,173;259.75,53;21,23.5;53.5,277;219.25,149.25;252.25,92.5
15979;87.25,181.25;112.25,21.25;138.5,173;222.75,33.25;29.5,20.25;75,313.25;192.75,105.75;245,140.5
34284;36,185.5;112.25,21.25;138.5,173;222.75,33.25;43,30.75;100.5,297.75;248,88.75;248.25,173
27680;1.5,221.75;138,54.5;140,215;201.5,64.75;43,30.75;100.5,297.75;198,85.25;221.5,179
3210;10.5,279.5;100,12.5;100.75,255;203.75,112.75;60.75,18.25;74.25,245.75;198,85.25;221.5,179
6742;10.5,279.5;100,12.5;100.75,255;221.25,64.75;65,58.25;80.5,231;189.75,137;231,176.5
4264;22.75,267.5;50.25,25.25;100.75,255;232.75,65.25;65,58.25;106.75,276;180.25,151.75;268.25,170.5
27979;70,288.75;81.25,35.75;122.5,300.5;231,80;57.75,95.25;106.75,276;180.25,151.75;265,169
33845;70,288.75;81.75,1.25;122.5,300.5;237,119.75;7.5,102.75;86.75,228.25;208.25,143.25;253.75,150.75
20344;71.5,257.5;92.5,12.75;105.75,272.75;253,93.75;10.5,135;87,222.75;208.25,143.25;253.75,150.75
31755;44.25,310.25;85.25,1.25;105.75,272.75;266.5,48.25;1,164;125.75,209;174,181.75;253.75,150.75
30334;21.75,277.75;76.5,0;77.25,234.75;266.5,48.25;26,147;67.75,201.25;174,181.75;248.75,89.75
24634;47.25,292.25;76.5,0;83.5,215.25;239.25,67.75;45,158.5;67.75,201.25;199,205.5;269.25,92.5
19228;28,256.5;52,8.25;75.75,171.75;239.25,67.75;3.25,156.5;67.75,201.25;243.5,187.75;267.75,94.5
23195;11.5,259.5;52,8.25;133.25,160.25;187,112.25;50.5,201;96.5,232.25;238,138;267.75,94.5
18845;11.5,259.5;57,14;125.5,207.5;187,149.5;50.5,201;103,258.25;224,129.5;262,140
5437;25.25,226.75;48.5,63.5;125.5,207.5;202.5,166.25;33.5,250.5;63,293.5;182.25,139.25;262,140
3308;49.5,234.75;55.25,91.5;97.5,202;202.5,166.25;33.5,250.5;63,292.75;167.75,136;220,156.25
33151;67,288.75;77,46.25;98.75,171.25;223.25,199.75;33.5,250.5;98,298.25;168,135.5;220,156.25
31896;70,251.5;82.75,20.75;98.75,171.25;194.25,209;12,255.25;140.75,303.5;148,126.75;220,156.25
7498;29.25,203.25;139.5,0.25;140,149.75;232,237;12,255.25;140.75,302;142.5,141.25;220,156.25
17553;49.5,235;139.5,0.25;161,205.5;201.5,276.25;20.75,206.5;97,296.75;142.5,141.25;231.5,203.5
37045;99,253;99.75,33;143.25,241;201.5,276.25;14,166.5;88.5,248;107,139.75;231.5,203.5
1890;84.5,215.25;103.5,2.75;118.75,254;184.5,236.25;5,208.25;100.5,231.75;107,139.75;231.5,203.5
6526;76.25,219.75;103.5,2.75;133.75,237.75;195.75,280;2.25,257;100.5,231.75;104.75,137.5;198,221.25
3336;19,196.25;100.25,38.25;100.5,252.75;157,302;2.25,257;49.75,203.75;104.75,137.5;218.5,270.25
22283;11.5,212.25;71.25,81.5;100.5,255.25;148.5,323;2.25,257;49.75,203.75;122,120.5;169.75,308.5
35649;20.75,185.75;30.75,102.25;118,288.75;138,291.5;25.75,206;30.25,187.5;122,120.5;169.75,308.5
