begin;0,0;0,224.25;173,0;173,224.25;0,0;0,224.25;173,0;173,224.25
5347;6.75,188.25;61.75,89.5;141,168.75;155,139.25;23,109.25;63,107.5;65,203;80,174.25
4430;1.25,162;61.75,89.5;105,185.5;149.75,161;23,109.25;59.75,82.75;64,207.75;73.5,156.25
957;1.75,153.5;84.5,82.5;132.25,195.25;136,148.75;23,109.25;26.75,68.25;43.75,201.75;73.5,156.25
1048;1.75,153.5;119.5,91;127.5,177.25;137,168.75;27,113.25;30.75,68.75;43.75,201.75;72.75,172.5
2683;13,189;137.5,64.5;157.75,201.25;169.75,194;27,113.25;30.75,68.75;64.5,207.75;88.25,160
1334;54.25,202.25;116,25;147.25,216.5;165.25,207.25;30.25,109;30.75,68.75;38.5,172.5;88.25,160
3245;54.25,202.25;94.75,7.5;137.75,190.25;169,164.25;12.75,97.5;30.75,68.75;63.5,203;91.75,157.75
5581;33.75,207.75;100.75,21.5;137.75,190.25;167.75,166.75;3.5,61.75;5.5,47.25;63.5,203;83.5,173.25
732;18.75,183.5;67.75,11.75;137.75,190.25;167,166.75;5.5,47.25;8.5,83.25;21.25,193.75;72,160.5
801;15.75,167.25;89.25,19.75;138.75,187.25;167,166.75;3,13.25;8.5,83.25;47.25,200;86.75,175
3242;15.5,197;94.75,33.25;155,216.5;167,166.75;3,13.25;7.75,118.5;81.75,208.5;99.75,143.75
3732;13.75,181.75;87,2.5;120.75,208.25;148,155;3,13.25;4,154.25;67.5,191;99.75,143.75
1823;34,190.75;104.25,18;120.75,208.25;148.25,153;3,13.25;26.75,157.75;87.75,217.5;97,141.25
2685;34,190.75;103.5,51.25;120.75,208.25;150.75,140;3.5,12.75;6.75,195;74.5,201.75;85,115.25
5176;3,185.5;87,72;136.75,217;150.75,140;3.5,12.75;16,221.75;72.25,173.25;115,138.5
1217;21.25,206.75;98.5,101.75;136.75,217;145.25,154.25;3.5,12.75;12.75,196.75;72.25,173.25;132.5,143.5
1106;21.25,206.75;98.5,101.75;136.75,217;149,160;6.5,30.5;6.75,195;72,157.75;151,116
937;44.5,183.75;73.25,81.25;125.75,208.5;149,160;2,31;29.5,221.25;53.25,132.5;151,116
5524;78.5,188.25;95.25,107.5;127.25,176.25;166.25,191.5;2,31;14,216;53.25,132.5;140.5,88.25
5307;33.5,186;73,108.25;96.25,172.75;133.5,214;2,31;14,216;28,118.25;133.75,67.5
4992;16.5,196.5;72.5,93.5;79.75,152.75;133.5,214;2,31;12.75,216;46.25,115.5;133.75,67.5
2303;26.25,182.75;53.5,60;88.75,125.75;133.5,214;2,30.5;3.25,173.5;55.5,123.5;133.75,67.5
2440;26.25,182.75;65.25,39.5;88.75,125.75;125,187.75;14.75,31.75;34.75,199.5;55,109;153.75,90.5
4448;24.5,200;43,57.5;98.75,152.75;125,187.75;14.75,31.75;55.25,202.75;61,80.25;150,119.5
2041;7.5,197;43.75,71;94.5,183.75;125.25,177.25;36,42.5;55.25,202.75;61,80.25;143,114.25
400;10.25,188.75;44.25,70;63.5,164.25;95.75,188.5;34.5,27.25;55.25,202.75;61,80.25;118.5,118
3733;10.25,188.75;52.5,84;64.75,149.5;95.75,188.5;27.5,21.25;39.75,210.5;63.25,83.25;126,116.75
1573;24.75,190.25;53.75,78.75;64.75,149.5;95.75,188.5;9.25,47.25;21.75,179.25;48,50.5;140.25,119.5
3234;25.25,206;66,50;66.75,185.5;69.25,203.25;9.25,47.25;35.25,199.5;48,50.5;140.25,119.5
1580;25.25,206;53.25,39.75;63.75,189;65.5,206.25;9.25,47.25;36.5,182.5;40.25,88;136,91
2174;16.75,210.25;45.25,3.5;65.5,206.25;86,187.5;11.25,18.25;20,175.5;30.75,105.75;136,91
720;16.75,210.25;44,25.5;53.25,210.75;79,185.5;17,33.5;39.5,198.75;50.5,126.5;136,91
1077;16.75,210.25;46.5,69.5;82.25,192;98.25,177.25;0.75,61.75;39.5,198.75;40,107.25;142.5,118.25
3998;8,187.5;62.25,74;96.75,212;98.25,177.25;0.75,61.75;30.75,166.25;70.5,117.5;139.25,118.25
2968;6,200;62.25,74;69.25,196;125,186.25;0.75,61.75;26.75,199.75;56,115.5;134.5,151.75
510;5.75,206;62.25,74;95.5,186.75;125,186.25;0.25,67.75;36,201.25;61.25,128;107.5,139
1417;5.75,206;61.75,71;91,186.75;95,178.25;0.25,67.75;55.5,195;83.5,150.25;107,149.75
5367;5.75,206;61.75,71;77.25,188.25;98.25,188.75;7,31.75;55.5,195;93.75,142.25;105.5,170.25
5547;16,213;61.75,71;66.25,212.25;99.25,184.5;7,31.75;35.5,168;64.75,137.75;81.75,184
3621;16,213;61.75,71;66,213;107.25,172.25;33,59.5;59,140.5;74.75,161.75;105,220
4554;16,213;61.75,71;79.25,186.25;86.75,201;27,68.75;61.5,127.5;63.75,171;99.25,177.25
2177;7.25,205;42,81;74.5,198;86.25,184;27,68.75;32.75,110.75;37.5,198.25;99.25,177.25
1935;26.25,168.75;54.25,65.75;79.75,184;124.5,187.25;0.5,69.75;32.75,110.75;62,201.25;99.25,177.25
5949;26.25,168.75;54.25,65.75;95.75,186.5;139.75,200.25;21.5,77;29.75,80.5;62,201.25;102.5,148.75
4515;13,187;54.25,65.75;65.25,191.5;150.25,167;38.5,108.5;46.25,108.5;53.25,164.75;102.5,148.75
4614;12,213.75;70.75,60.5;95.25,220;143.25,179.5;20.5,107;46.25,108.5;53.25,164.75;102.5,148.75
3203;8.25,187.75;51.25,63.75;95.25,220;140,176.25;7,86.25;46.25,108.5;49.25,163.75;129.75,116.75
1023;2,201.5;51.25,63.75;95.25,220;157,156.75;37,107;59.75,105.5;65,135;99.5,97.75
3214;2,201.5;49,101.5;95.25,220;157,156.75;34.75,102;64,134.5;69.25,106.5;100.25,99
5698;14.25,189.25;44.5,70.5;81,192.25;169.5,185;35,102.25;54.5,171.75;69.25,106.5;100.25,99
1126;9.75,203.5;29,65;67.25,202.75;169.5,185;29.5,119;35.25,200.75;69.25,106.5;138.75,115.25
1958;30.25,190;47,26.5;92,198;169.5,185;27.75,113;35.25,200.75;64,132.75;143.25,116
3511;34.5,167;67,27.75;92,198;132.75,190.75;27.75,113;54.75,203.75;65,137.5;116,118.75
5106;6.25,144.25;83,37.25;102.5,188;126.25,187.25;38.25,117;54.75,203.75;65,137.5;134.5,124.75
2816;4.75,154.25;99.5,48.75;102.5,187.5;123.75,220.25;38.25,117;51.5,173.5;65,137.5;121.5,114.5
5472;30.25,185.5;99.5,48.75;102.5,187.5;162,207.5;9.75,135.25;18.75,181.75;46,170.25;121.5,114.5
3483;21.25,197;99.5,48.75;102.5,187.5;163.75,209.75;13,106.5;14,194.75;80.25,177.25;103.25,136
932;21.25,197;86.25,54.5;89.75,183.75;139.25,190.5;2.5,74.25;15,207.25;46.75,160.75;103.25,136
1912;9,166.25;86.25,54.5;96.75,215.5;154.25,213.75;2.5,74.25;8,185.75;46,161.25;71.25,113.25
5968;9,166.25;87,55.25;96.75,215.5;163.25,175;30.5,103;52.5,173.5;53.25,200.25;77.75,93.25
4459;6.5,134.75;50,56.5;117.5,185.25;131.75,188;34,113.25;35.25,212.25;52.5,173.5;77.75,93.25
3446;11.75,150;70.25,33;129,164;145.25,182.25;32.25,113.75;35.25,212.25;52.5,173.5;70.75,116.75
1205;1.25,160;75.5,37.25;128,148.5;170.75,201.75;32.25,113.75;35.25,212.25;46.5,170.5;91.5,122.5
1724;21.75,197;77.75,3.25;137,120.75;143.5,182.25;32.25,113.75;35.25,212.25;46.5,170.5;131.25,118
4960;21.75,197;77.75,3.25;119.25,134.5;121.5,212.5;24.75,102.5;36.75,212.75;37.5,173.5;116,145
524;21.75,197;89.5,3;116.75,126.25;116.75,178.5;15.75,67.25;37.5,173.5;73.75,195.5;118.25,143.25
18;38.5,207.75;89.5,3;116.75,126.25;126.25,186.25;9.75,68.75;44,172.25;81.5,179;152.75,150.75
689;38.5,207.75;102,3.75;127,100;158,174.5;9.75,68.75;51.25,199.75;79,152.5;135.75,173.25
5025;51.5,187.5;102,3.75;152.5,80.5;166.25,211;30.25,78.5;45.75,168.25;52.25,132.5;135.75,173.25
4161;51.5,187.5;129.75,4;152.5,80.5;168.5,204.5;19.75,102.5;22,175.75;29.75,105.75;135,174.25
3973;30.25,183.5;129.75,4;152.5,80.5;169.75,167;5.25,121.5;7.25,187.75;31,89;135,174.25
2482;25.25,196.25;129.75,4;145.75,73;154.5,139.25;5.25,121.5;35.75,170.75;51.25,117.75;135,174.75
3457;0.5,195.5;129.75,4;145.75,73;154.5,139.25;30.75,96;45.75,172.5;50.25,106;154.5,165
4141;1,192.75;83.75,28.5;97.5,60;157.25,135;30.75,96;45.75,172.5;46.75,108.25;151,213.75
232;17.75,187.25;83.75,28.5;84,87.25;132.5,144.25;17.25,117.5;20.5,175.75;48.75,112;151,213.75
4842;3.25,168.25;48,3.25;99.75,124.25;142.5,173.75;2.75,110.25;37.75,168.5;48.75,112;151,213.75
4193;32.5,188.75;42.25,19.75;93,144.75;148.25,190.75;2.75,110.25;10.25,163.25;48.75,112;151,213.75
1232;9,164.75;42.25,19.75;125.25,170.5;137.25,171.5;2.75,110.25;4.75,162.75;49.5,112;111.5,220.75
538;14.75,167.25;42.25,19.75;125.25,170.5;166.25,204.5;4.25,133.5;5.75,135.25;31.25,79.25;92.75,212.75
104;1.5,155.5;35.25,10;125.25,170.5;167.25,176;4.25,133.5;26.5,121;48.25,80.25;98.75,194
3143;34.5,168.5;35.25,10;119.75,132.5;134.25,197.25;12.75,98.75;14.75,103;45.25,93.75;98.75,194
5520;5.25,206.75;35.25,10;119.75,132.5;134.25,197.25;8,99;19.25,76.25;31.25,80.75;71,194
5078;7.75,206.5;35.25,10;136.75,134.75;168.5,203.75;6.25,122;31.25,80.75;37,43.75;71.75,195.75
2911;24.25,207;52.75,2.75;115,125.5;168.5,203.75;6.25,122;39,43.75;46.75,40.75;78,195
3465;5.25,167;84.25,2.75;148.75,98;168.5,203.75;6.25,122;33.25,78.75;39.25,48.25;93.25,176.5
2829;4.75,167;84.25,2.75;142.75,94.25;168.5,203.75;23.25,96;32.25,79.25;45.25,58;88.25,194.5
3997;39.25,179.25;67.25,31;140.5,94.25;168.5,203.75;3.25,110.25;31,110.75;35.5,39;88.25,194.5
2049;46,177.5;89,47.5;148.75,100;166.25,185;3.25,110.25;31,110.75;43.75,10.5;53.75,202
3833;46,176.5;87.25,58.75;124.5,91.25;166.25,185;3.25,110.25;23.25,110.75;31,20;53.25,168
5868;50.5,214.25;112,87;136.75,97;165.75,200.75;11.75,110.75;23.25,110.75;31,20;34.75,202
3135;50.5,214.25;120,82.5;139.75,70.5;151.25,189.75;11.75,110.75;23,113.5;47.5,47;53,198.25
1975;67.75,223.5;120,82.5;145.25,58;164.25,175.5;15.5,113.5;21.5,107.75;37.5,65;53,198.25
3601;79.75,196.5;118.5,90.25;163,69.75;165.25,212.75;15.5,113.5;21.5,107.75;48.75,65.75;53,198.25
4739;63.25,166.5;121.5,91.75;162.75,86;165.25,212.75;13,86;15.5,113.5;65,80.5;87.25,174.25
1632;42.5,174.75;115.5,90.75;128.75,53.25;165.25,212.75;14,83;18,117.5;65,80.5;95.5,204.25
1312;32,170.25;135.75,120.25;141.25,29.75;166.25,194.5;15.75,105.5;39.75,131.5;65,80.5;95.5,204.25
5948;16.25,196.75;96.25,130.25;107,51.25;150,216.25;15.75,105.5;40,132.75;51.75,63.5;95.5,204.25
5568;21.25,199.25;104.75,150.25;111.5,50.25;147.75,190.5;26,119.5;40,132.75;51.75,63.5;95.5,204.25
818;16.75,186.25;131,162.5;138.75,71.75;140.75,157;26,119.5;40,132.75;51.75,63.5;109.75,173
2945;15.5,175.75;107,185.75;140.25,70.5;171,128.25;26,119.5;40,132.75;41,49;95,157.25
2122;32,197.5;87,185.5;144.25,92.75;173,102.25;24,102;40,132.75;41,49;98.5,159.75
552;25.75,163.25;56.75,214.75;144.25,92.75;173,102.25;38.25,117.5;45.25,173.5;63.25,81.25;97,143.75
3758;25.75,163.25;77,193;162.5,84.5;173,105;19.75,86.25;36.25,201.25;64,84;97,143.75
5236;14,142.25;82.75,192;162.5,80;173,105;12.75,108.75;14.5,193.25;64,84;97,143.75
5917;5.25,164;68.25,187;159,54.75;173,105;6.5,86.25;14.5,193.25;64,84;101.75,173.25
1594;23.75,189;87.25,161.5;159,54.75;163.75,93.25;6.25,121.5;14.5,193.25;58,120.5;76.25,179.75
1151;44,183.75;87.25,161.5;150.75,30.75;158.75,62.5;14.25,109.25;14.5,193.25;52.75,148.75;89.5,195
2934;60.75,210.75;82.25,180.5;161.25,49.75;170.75,88.25;8.75,112;14.5,193.25;57,182.5;89.5,195
5482;60.75,210.75;82.25,180.5;133.5,62;155.5,98;6,105.5;39,177.75;51.75,200.25;96,192
58;43.75,202.25;66,210.25;110.75,36.75;155.5,98;12.25,76.25;20.75,195.75;49.75,193.75;96,192
3035;7,194.75;52,205.25;110.75,36.75;157.25,97.25;12.25,76.25;14.75,213.5;56.25,198.75;121.75,178.5
2405;22.25,198.25;74.5,206.25;103.25,62.75;157.25,97.25;12.75,75.5;14.75,213.5;39,183.5;160.75,166.25
4204;34.25,189.5;96,168.25;136.25,63.25;160.75,64;12.75,75.5;48.25,203.75;80.5,187.75;160.75,166.25
1229;34.75,211.5;96,168.25;137.25,62.25;160.75,64;26.25,78;76.5,208.75;103.75,203.25;142.75,174.25
5656;26.25,194.5;90,179.25;126.75,29.75;153.25,73;19.5,43.25;76.5,208.75;103.75,203.25;142.75,174.25
1983;48.5,164.25;90,179.25;127.25,30.75;164,50.5;19.5,43.25;56.5,191.5;111,204;136.5,211
633;57.75,183.75;77.75,185.25;127.25,30.75;159,71.5;24.25,45.75;40,184.5;111,204;136.5,211
5088;62.5,168.25;87,217.5;101.75,17.5;159,71.5;10,30.25;23,195.75;111,204;134.75,209.75
5586;62.5,168.25;92.5,213.5;138.75,30;146.25,35.25;4.5,46.75;23,195.75;102,207.5;134.75,209.75
1930;62.5,168.25;92.5,213.5;140.75,31.75;160,47.75;13.5,2;35.75,168.5;95.25,179.5;134.75,209.75
553;61.5,168;94.5,195.5;133.5,16.25;160.25,84.5;13.5,2;26.25,144.25;127,178.5;134.75,209.75
2890;47,154.5;94.5,195.5;154,9.75;163.75,94.25;25.75,1.75;26.25,144.25;126,178.75;134.75,209.75
5110;6.75,164.75;128,194.75;158.75,42.75;163.75,94.25;25.75,1.75;34,113.25;91.25,157.75;120.75,198.5
1258;19.25,135.5;149,159.75;160.75,64;162,103.25;23.5,33.5;34,113.25;115,135.25;120.75,198.5
3394;24.25,95.25;149,159.75;160.75,64;162,103.25;38.5,33.5;60,86.5;72.75,174.5;86.25,161.75
2272;24.25,95.25;125.25,132.5;142.75,104.5;160.75,64;11.25,55.25;21.25,95.25;36.75,202.25;100.5,194
2903;24.25,95.25;125.25,132.5;142.75,104.5;163.5,41;12,19.5;13.5,109.25;46.25,160.25;64.75,183.25
1183;56.5,55.75;81.25,135.5;142.75,104.5;163.5,41;5,54.25;10.75,130.25;44.25,108.25;63.75,185.25
5862;22,54;62.5,151.75;99.25,106.5;163.5,41;5,54.25;10.75,130.25;44.25,108.25;70,152.5
1443;18.5,22.25;62.25,151.25;101,101.75;164.25,49.5;5,54.25;10.75,130.25;44.25,108.25;95.75,148.75
674;36.25,7;48.5,158.25;77.75,83.25;164.25,49.5;5,54.25;5.25,112.75;60.75,87.25;119.75,177.75
3560;36.25,7;73,176.75;74.75,80;154.75,80;5.5,54.25;27.5,102.25;66,44.25;119.75,177.75
4314;36.25,7;48.5,163.5;50,101;154.75,80;22,93.5;57.75,129;89.25,19.25;116.25,202.5
329;10.75,5.75;26.25,197.75;50,102.5;114.5,90;26,119.5;31.5,113.25;89.25,19.25;116.25,202.5
4843;25,7.5;26.25,197.75;35.25,122.75;135.25,67.25;21.75,102.5;26,119.5;69.25,13.75;82.75,207.5
1994;25,7.5;26.25,197.75;54.25,129.75;125.5,27.75;6.25,122;7,83.25;75.5,59.75;81,204.25
4409;18.5,22.25;34.5,174.75;54.25,129.75;166.75,24.25;16.25,111;22.75,106.25;46.75,39.25;81,204.25
3574;18.5,22.25;41.5,155.25;55.75,149.75;166.75,24.25;26.25,149.25;32.5,125.75;75,60.75;80.5,204.25
2771;10.75,4.75;13.5,187.75;55,133.5;128,18;7.25,118.75;61,116;75,60.75;80.5,204.25
1237;23.75,7;36.25,209.75;55,133.5;109,51;40.5,97.5;45.5,88;75,60.75;86.5,207.75
4128;32.5,3.5;43.25,176;55.5,138.5;109,51;63,79.25;68.5,108.75;76.25,61.5;86.5,207.75
5758;32.5,3.5;38.5,155;47.25,151.25;86,85.75;40.75,50.25;62.5,88.5;76.25,61.5;86.5,207.75
5422;10.75,4;20.5,110.5;51.5,156;71.75,71;40.75,50.25;62.75,88.5;76.25,61.5;103.75,195.75
2561;10.75,4;26.5,116.5;68.5,197;115,82.5;9,30;58,51.5;74,79.25;103.75,195.75
3916;10.75,4;25.5,117.75;47,159.75;106,102;30.5,8;40.75,49.25;41.25,96.75;103.75,195.75
5194;31,36.75;31.5,101.5;78.5,184;130.25,74.25;1.75,24;40.75,49.25;41.25,96.75;67.25,179.75
9;31,36.75;31.5,101.5;80,185.25;97.75,106.25;16.25,31.75;23,59;24.25,106;101,209
5582;30,65;44.25,105.25;81.5,170.5;97.75,106.25;16.25,31.75;23,59;46.75,106.5;133.5,202.75
1495;30,65;44.25,105.25;81.5,170.5;88.5,130.25;3.5,52.75;19.75,45;66,105.75;127.75,174.75
1588;22.75,107.25;67.5,116.75;70.25,162;102.75,104.25;3.5,52.75;34.75,80.5;35.75,95.5;127.75,174.75
5080;42.25,81;59.75,85.5;70.25,162;76.25,75.5;3.5,52.75;36,108;52.75,132.5;148.75,183.75
4517;9,62;59.75,85.5;73,151;112.25,80;5.5,51.25;28,151.25;36,108;150.75,203
5226;13.5,70.75;21.75,84.25;97.25,184.5;136.25,72.75;5.5,51.25;28,151.25;48.75,96.5;127.5,198.5
5508;36.75,98.25;52.5,111;75.25,206;136.25,72.75;5.5,51.25;23,106.25;46.75,117;127.5,198.5
1759;36.25,98.25;56,136;73.5,210.25;150,45.25;5.5,51.25;23,106.25;52.5,95.5;155.75,223.25
1804;35,95;39,155.25;79.5,203;150,45.25;21.25,30;29,86.25;67.25,107.5;155.75,223.25
1181;7,63.25;37,138.75;105.5,187.25;134.75,40.5;21.25,30;49.75,107.5;63.25,86;155.75,223.25
4097;7,63.25;30,170.75;75.5,191.5;134.25,40.5;21.25,30;66.5,111.25;83,48;151.75,197.25
3046;14.25,38.5;57.25,156;75.5,193.25;105,48.75;21.25,30;66.5,111.25;112.5,18;119.25,178
3791;24,4.5;63,168;88,192;111.25,16.25;21.25,30;66.5,111.25;118.5,16.25;119.25,178
2009;24,4.5;63.75,168.25;120,187.25;150.25,32.5;40.25,39.75;58.25,91.5;76.25,16.5;119.25,178
4871;8.75,1.5;46.75,148.25;128.25,209.5;147.75,3.5;40.25,39.75;58.25,91.5;104.75,20;144,180
5129;2,41.5;46.75,148.25;127.5,177.75;146.5,4;1.75,60;23.75,117.5;128.25,50.5;144,180
4076;8.75,36.25;65,172.75;127.5,177.75;146.5,3.5;1.75,60;15,150.5;147.5,62.75;147.75,184.25
5519;3,23.25;51,149.5;127.5,177.75;146.5,4;1.75,60;47.5,172;136.25,76.75;147.75,184.25
1754;20,41;25,118.5;135.25,170.5;166,17.5;2.75,59.75;77,173.5;136.25,76.75;147.75,184.25
2296;42.75,4;57.5,157;139.25,188.75;166,17.5;36.75,80;81.25,156.25;137,75;147.75,184.25
195;22.75,35.75;42,116.5;132.75,209.5;166,17.5;65.25,51;80,137.75;123.75,95.75;147.75,184.25
5069;8.75,2.5;41.75,116;132.75,209.5;166,17.5;82.75,38.25;99.25,116.25;129.5,90;154,143.5
4021;13.25,14.25;57.5,73.5;133,170.75;161.5,40;85.25,38.25;101.25,157.25;129.5,90;154,143.5
5567;41.5,4;57,72;131.25,195.75;162.5,79.75;85.25,38.25;114.75,178.25;129.5,90;154,143.5
3808;39.75,8;87.25,107;131.25,195.75;168,30.75;68.75,50;108.75,140;123.75,122.75;154,143.5
95;30.75,11;47.75,116.25;131.25,195.75;165.5,33;18,37.75;109.5,140.75;148.5,90.5;154,143.5
5677;30.75,11;34.75,120.75;131.25,195.75;165.5,33;11.75,90.25;141.25,129.25;150.75,125;151.25,186.25
3643;36.75,20.75;49.5,157.5;82,187.25;165.5,33;15.5,110.5;141.25,129.25;150.75,125;154.75,203
556;36.75,20.75;78.5,189;89.25,163.75;165.5,33;15.5,110.5;99.25,141.25;130.75,117.25;145.25,208
4813;52.5,2.75;71.75,214.25;89.25,163.75;161.25,49;15.5,110.5;85.25,149.75;113.5,146.25;149.25,184.75
5418;52.5,2.75;57.25,183.25;87,192;161.25,49;15.5,110.5;53.5,168;122.5,171.25;147.75,162
1703;15.25,14.75;34.75,197;79.25,202.75;131.5,58.75;37.75,105.5;53.5,168;122,171.75;147.75,162
1076;14.25,17.75;67.75,198;93.75,215;125.25,42.75;11.75,99.25;60.75,171.75;122,171.75;147.75,162
2926;14.25,17.75;86.75,165;89.5,177.25;132,21.5;5,86.25;75.75,191.25;99.5,160;147.75,162
5606;8.75,3.25;83.5,144.5;89.5,177.25;93,17.75;5,86.25;56.25,193.5;100,160.5;147.75,162
3013;6.75,36;72.25,148.75;75,206.75;127.75,28.25;9.25,131;46,172.75;100,160.5;147.75,162
3196;10.25,9.5;85.75,141.5;96.75,213.5;159.75,32.25;4.25,154;8.25,187.25;100,160.5;147.75,162
1769;36,21.5;66.75,106;96.75,213.5;136,68.25;4.25,154;47.75,200;79.25,138;131,152
4557;41.5,5;41.5,98.25;96.75,213.5;161.25,57.25;2.25,118;60.5,198.75;84.5,149.75;131,152
5027;30.75,11;48.25,82.5;97.25,211.5;161.25,57.25;2.25,118;45,172.25;104.25,170;122,118.75
2971;20.25,46.5;48.25,82.5;79,184;162.25,88.25;23.75,107.25;45.25,172.25;104.25,170;118,145.5
5774;24.5,85;48,81;118.5,186.75;170.75,105.5;37.5,109.25;52.75,168.25;104.25,170;118,145.5
3501;6.25,72.5;17.5,71.25;128.25,157.5;160.75,87.5;24,107.25;58.75,178;104.25,170;118,145.5
3478;3,84.25;17.5,71.25;88.25,133.25;154,94.25;44.25,132.75;71.75,153.5;104.25,170;127.5,136.25
1310;3,84.25;17.5,71.25;86,130.75;135.75,132.75;51.25,172;94.25,115.25;106.75,138.5;122.5,161.5
2778;3,84.25;17.5,71.25;86,130.75;142.75,142.5;61.75,202.75;89.75,141.75;96.5,144.25;148.25,155
193;15.25,43.5;47.25,108;96.75,152.5;100,145.75;14,208.25;72.75,154;96.5,144.25;148.25,155
4887;14.25,40;59,133.5;100,145.25;100.25,171.25;7.5,206.75;27.75,166.5;96.5,144.25;148.25,155
4243;12.25,40.25;58,142.5;100.25,171.25;133,144.25;21.75,180;27,194.5;77,140.25;148.25,155
4333;12.25,40.25;61.75,143.5;84.5,161;144.5,131.75;5.75,194.25;21.25,222;66.25,164.5;148.25,155
5761;34.25,14;61.75,143.5;98.75,172.25;148.75,154;4.5,196.5;8.25,200.75;76.75,135;148.25,155
4807;35.5,25.5;39.5,136.75;70,193;148.75,154;4,201.75;39.5,201.75;41.25,132;148.25,155
1848;35.5,25.5;45.25,116.25;71,209.75;148.75,154;4,202.5;31.75,200;49.5,124.5;129.75,115
2255;11.5,49.25;15.75,110.5;34.75,208;148.75,154;3.25,194.5;37.5,162.5;47.5,124.75;129.75,115
1174;1,93;29,114.25;78.25,197.25;143.5,131.75;3.25,194.5;27.75,181.75;47.5,124.75;129.75,115
4890;11,58.5;20,135;73,160.25;172,102;3.25,194.5;45.25,209.75;47.5,124.75;129.75,115
5762;11,58.5;29,163.75;86.75,165;162,85;10.5,166;34.5,172;47.5,124.75;102.75,104.75
455;11,58.5;31.25,183.25;86.75,165;141,106;3.75,197;36.25,170.75;47.5,124.75;131.25,94.75
869;11,58.5;36,176.5;86.75,165;157.75,105.75;8.75,200.75;62.5,169;63.25,109;105.25,71.5
5864;36.75,73;51,166;96.25,189;166.25,105.75;8.75,200.75;62.5,169;64,79;118.75,70.5
463;31,101;31.5,188.75;68.25,189;166.25,105.5;15.25,208;62.5,169;85.5,104.75;118.75,70.5
5255;2.75,114.5;6.5,190.75;67.25,193.25;166.25,85;31.5,192.75;62.5,169;85.5,104.75;114.75,52
5330;4,112.25;6.5,190.75;62,215.25;148.75,78.75;51.25,209.75;62.5,169;77.25,100.75;126.25,28.5
5084;6.25,144.25;6.5,195.75;62,215.25;161,49.5;59.5,198.25;62.5,169;64,122.5;115.5,51.25
4289;6.25,144.25;9.75,211.75;83.5,193;139.75,48.5;24,221.25;46.25,138.25;105,139.75;115.5,51.25
389;1.25,147.25;16.75,206.75;67.25,215.75;131.5,51.75;25.5,216;26,121.5;105,139.75;115.5,51.25
1972;1.25,153.75;16.75,206.75;77.25,192.5;161.25,59;25.5,216;51,125.5;124.25,146.5;134.5,77
4894;12.25,164.75;51.75,192.75;93,168.25;161.25,59;25.5,216;47.25,97.25;106.25,116.25;157,65.25
5726;12.25,164.75;51.75,192.75;93,168.25;165.25,75.25;12.75,203.5;45,61.75;134.75,124.25;139.5,89
344;12.25,164.75;66.75,223.5;93,168.25;165.25,75.25;1.75,193.25;30,50.5;121.25,117;121.75,81
742;35.75,132.5;66.75,223.5;93,168.25;165.25,75.25;38.5,199.25;66.75,53.25;99,141.25;134,95.75
1383;35.75,132.5;58,202.5;72.75,198;171.75,84.5;46.25,171.25;66.75,53.25;135.5,140.75;139.25,117.25
2408;35.75,132.5;78.75,185.5;87.25,185.25;162,88.25;46.25,171.25;91.5,62;127,135.25;134.75,115.5
2498;36,131.25;71.25,186.5;114.75,171.5;158,99;46.25,171.25;82.25,44.75;127,135.25;134.5,88.75
3729;61,102.25;71.25,186.5;114.75,171.5;137.5,118.25;24.5,200.5;52.5,40.75;127.25,129.25;143,118.75
3205;26.75,94.25;71.25,186.5;97.25,161;118,89;6.25,193.25;18,46.5;128,132.5;143,118.75
2991;26.75,94.25;51.5,212.25;70.25,164.25;86,83.25;6.25,193.25;52,48.5;116.25,140;140,143
5465;26.75,94.25;51.5,212.25;86.75,185.5;96,51;13.25,197.5;52,48.5;133.25,115;147,124.75
3520;10,103;24.75,196.25;79.75,186.25;124,37.5;13.25,197.5;52,48.5;116.75,106.75;147,124.75
4578;13.75,136;34.5,162;79.75,186.25;140.25,61.75;2.5,172.25;58.25,17;118.75,106.75;147,124.75
2290;37.75,128.5;47.25,175.75;103,185;140.25,61.75;3.5,172.5;88,19.25;100.75,75.5;147,124.75
111;38.5,127.75;69.75,187;103,185;138.25,98.5;7.25,158.25;77.75,50.25;100.75,75.5;134.75,95.25
554;6.25,120.5;65.25,203.25;124.25,208.75;149.75,128.25;7.25,158.25;62.75,61.75;100.75,75.5;139.25,119.5
194;3.25,146;58.75,214.75;120.75,208.25;149.75,128.25;7.25,158.25;60.75,87.25;69.5,80.5;151.5,132.25
1234;4.75,144.5;58.75,214.75;130.75,186.5;148.75,159.5;7.25,158.25;46.75,108.5;77,49;150,160.75
3959;19.75,111;58.75,214.75;130,154.5;130.75,186.5;11.5,152.5;27,94.25;93.75,79.75;150.75,165
3451;54.5,127.25;67.5,202.5;144.75,189;165.75,206.25;11.5,153;31.25,106.25;93.75,79.75;150.75,165
5399;58.5,149.75;97.5,188.25;130.75,188;131.25,190.25;11.5,153;31.25,106.25;93.75,79.75;152.5,202.75
3517;69.25,166.75;89.5,214.5;93.5,179.25;131.25,190.25;11.5,153.5;34.25,78.75;77,49.5;152.5,202.75
1462;69.5,168;80.5,202.5;89.5,219.5;122.75,178.25;13.5,198.25;39.25,79.5;77,49.5;152.5,202.75
