begin;0,0;0,324.25;274,0;274,324.25;0,0;0,324.25;274,0;274,324.25
2688;3.25,179.25;142.5,308;199,123.75;222.5,153.5;8,44.5;110.5,167.25;121,65.5;259.5,81
44655;34.75,169.25;139.5,308;215.75,74.5;222.5,153.5;47.75,24.25;118.25,149.75;121,65.5;243.25,89.5
14661;11.75,193;154.25,319.5;211.25,44;243,148.75;53.25,24.5;113,157.75;121,65.5;243.25,89.5
35752;11.75,193;175.75,302;212,32.75;212,167.75;75.75,62;113,157.75;118.5,69.75;241,81.75
8612;29,157.5;180.5,309.5;193.5,50.75;203,125.5;26,52.75;114,157.75;118.5,69.75;241,81.75
18579;29,157.5;180.5,309.5;221,44.75;228.75,137.75;10.75,44.75;123.25,161.25;132,50.25;220.25,41
22458;29,157.5;180.5,309.5;221,44.75;266.5,153;49.75,31.5;99.5,170;107.25,49;196.75,39.75
9822;4,125;201.5,279.25;236.25,67.75;244.25,177.25;49.75,31.5;99.5,170;141.75,48;196.75,39.75
5912;4,125;229.5,249.25;236.25,67.75;244.25,177.25;82.25,56;96,183.75;106.75,69;174,72.75
18580;47.75,100.75;235.25,250.5;236.25,67.75;238.5,156.75;38.75,48.5;93,183.5;130.75,110.5;174,72.75
19809;70.75,112;220,254.5;236.25,67.75;264.75,174.75;38.75,48.5;101.5,170;155.75,108.25;162.75,107.5
37463;96.25,112.25;216.5,249;235,46;268.5,150;36.75,48;101.5,170;157.5,96.5;162.75,107.5
12566;74.25,152.5;216.5,249;266.25,40.75;268.5,150;31,39.25;129.5,148.25;145,138.75;156.25,109.75
15872;37,119.5;200.25,214.5;213,32.25;217.25,130;31,39.25;124,111;130.5,148.25;145,138.75
39795;25.75,114.5;223,180.5;228.25,29.5;234,139.75;31,39.25;85.5,112;130.5,148.25;171,108.75
26614;56.75,99.75;227.25,186.75;228.25,29.5;269,150;49.25,36.5;85.5,112;130.5,148.25;159,129.25
13807;12,116.75;227.25,186.75;238,2.75;269,150;14.75,7.5;85.75,111.5;106.25,161.75;176,85.5
9617;29.75,96.5;206,159.5;238,2.75;249.25,120.75;11.5,25;85.75,111.5;98,212.75;176,85.5
2218;17.5,131.25;167,152.75;198,18.25;249.25,120.75;47.75,31.5;64.25,117.5;98,212.75;176.5,86.5
27536;15,114.75;167,152.75;204.25,3.75;265.5,114.75;58.25,31;72,115;98,212.75;205,73.75
23884;4.5,128.5;140.25,166.25;204.25,3.75;266,114.25;58.25,31;106.5,77.5;111.5,244;250.75,77.75
26078;26,116;140.25,166.25;202.5,10.25;242,134.75;21.75,22.75;64,58.75;111.5,244;251.25,76
23327;43,85;122.75,202.25;209.5,10;258.25,114.75;21.75,22.75;66.75,65;111.5,244;232.25,44.75
34745;75.5,101.25;142,217;178.5,15.5;258.25,114.75;50.75,35.5;57.25,28.25;111.5,244;196.5,32.25
5884;91,101;160.75,248;220.25,33;251.75,112;52.25,65.5;74.75,63.75;111.5,244;196.5,32.25
31567;91,101;160.75,248;220.25,33;249.75,148.5;68.75,82.25;83,18.5;94.5,218;238,33.75
28593;91,101;133.5,284.25;222.5,37.75;260.25,166;63.5,74.5;83,18.5;106.25,193.25;197.25,58.25
40749;71.5,82.5;119.75,277.25;238.25,38.75;246,149.75;75,62;83,18.5;91,187.75;197.25,58.25
20070;69.5,105.75;171.75,289.75;229,67.5;258.75,183.75;75,62;83.25,19;103.75,167.25;197.25,58.25
7663;70,154;138.75,303.25;245.5,51;258.75,183.75;75,62;83.25,19;118.75,132;162,68.75
27836;26,152.5;161,277.5;198,71.75;259.25,184.5;75,62;83.25,19;161.5,104.75;178.75,117
21607;1.75,128.5;152,238.5;239.75,70;259.25,184.5;75,62;83.25,19;142.25,121;195,144.75
11309;15,139;149,203;239.75,70;246.5,157.5;64.25,17;75.75,61;142.25,121;185.75,102.5
44564;55.5,156;136.5,242;231,27.25;246.5,157.5;60.5,20.75;75.75,61;149.75,111.25;153,101
36849;91.75,160.25;153.25,220.25;231,27.25;257.5,183.25;48.25,24;75.75,61;118.25,131;153,101
32382;74.25,148.25;146,247.25;206,45;268.25,232.25;48.25,24;51.75,51.25;118.25,131;142.75,87.75
19740;89,176.75;135.25,281.75;236.75,69.75;241.5,250.5;48.25,24;51.75,51.25;105,137.75;141,89
31566;51.25,159.25;168,276.5;199,47.75;234,293.75;43.25,24.75;51.75,51.25;105,137.75;129.75,40.5
45016;51.25,159.25;188.25,282.75;211.75,44.75;220.5,308.75;26.75,54.25;43.25,24.75;81.5,120;130,44
47469;38,135;194.75,323.75;219.75,67.75;242,312.25;31.25,61.75;43.25,24.75;81.5,120;120.25,40
7536;39.5,102;196.75,295;209,69.75;229,296.25;29.25,65.5;31.25,24.25;81.5,120;120.25,40
19113;39.5,102;179.5,310.5;208.25,65.75;264,305.75;8.75,55.25;49.75,61.75;81.5,120;139.25,59.5
18987;46.5,74.25;172,303.5;244,50;264,305.75;16.25,53;38.5,22.75;81.5,120;139.75,59
44527;46.25,76.75;172,303.5;263.75,23.5;264,305.75;5.25,66;42.75,24;61.25,149.25;121.25,77.25
25996;72.5,46.5;179.5,285.5;235,2.75;264,305.75;7.5,56.25;11.25,16.5;61.25,149.25;121.5,77.5
32014;91.75,90.5;198.25,249.25;235,2.75;263.5,305.5;12,17;27.5,51;61.25,149.25;70.75,64.25
49629;122.5,111.25;177.5,291.25;214,43.5;264.25,267.5;12,17;27.5,51;37.25,148.5;81.25,56
45717;122.5,111.25;177.5,291.25;209.75,78.5;245.5,244.75;12,17;25.75,68.75;49.25,149;106.75,33
32525;99.75,74;174.75,309;214.75,73;235.75,252;12,17;25.75,68.75;37,145;106.75,33
48512;76.75,39.5;171,302.5;197,47.5;218,257;12,17;25.75,68.75;30.5,170.5;106.75,33
50165;76.75,39.5;171,302.5;214.25,12.25;230.75,256.25;3,9.5;27.25,69.25;39.5,177;62.25,18.25
24639;49.5,7.75;126.75,284.5;236.75,51;268.75,259;3,9.5;27.25,69.25;39.5,177;55,19.5
10282;85,19.75;111.25,239.25;225,59.75;235.5,293.75;3,9.5;27.25,69.25;39.5,177;74,3
42846;84.5,12;156.75,220.75;179,76.5;250.25,295.75;3,9.5;27.25,69.25;48.25,199.25;77.5,24.5
15516;84.75,7.25;170.5,239.75;206,44.5;228.75,301.75;2.25,34.5;27.25,69.25;48.5,212.5;77.5,24.5
32297;81.25,26.75;144,260;182.5,14.75;227.75,298.75;2.25,34.5;35,53.25;38.25,227.5;77.5,24.5
15201;81.25,26.75;140,219;167.75,39.75;188.25,282;2.25,34.5;11.75,56;59.75,233;78,24.5
35481;45,57.25;148.5,200.75;182.5,24;217.75,286.75;11.75,56;35.5,31;59.75,233;78,24.5
17024;16,87.5;160.75,164.5;161.25,38.75;208.75,322.25;11.75,56;35.5,31;60.5,200.5;78,24.5
41595;2,78.5;156.75,132;182.5,16;207.5,321.25;11.75,56;22.5,7.25;58.5,171.25;78,24.5
47736;19.5,115;156.75,132;216,11.25;244.5,295.75;2.25,67.5;29.25,38.75;58.5,171.25;78.5,25
48963;19.5,115;127,99.25;188.25,46.75;256,310.25;2.25,67.5;19.25,3;41,148.5;78.75,25.5
22134;44.75,91.5;148.25,92.5;213.5,71.75;256,310.25;22,45.5;38.5,5.5;41,148.5;78.75,25.5
45762;44.75,91.5;112.5,100.5;208.5,82;240.5,318;16,52.5;18.25,18;41,148.5;86.75,20.75
34089;56,101.25;74.5,101.75;208.5,82;233.25,290.75;16,52.5;39.25,20.5;50,123.25;65.25,62
8856;51.75,100.75;76.25,136.75;175,35;260.75,303.75;14,91.75;39.25,20.5;50,123.25;108,44.5
17203;15.5,74;82,142.25;196.5,9.75;261.25,299.5;24.5,56.25;39.25,20.5;50.5,89.25;108,44.5
5397;35,93;83.25,147.5;190.5,10;268,255.75;24.5,56.25;60.5,18.75;90.5,109.75;108,44.5
35569;41.25,55.75;44.75,127.75;187.25,15;266,254.25;24.5,56.25;57,35.5;90.25,109.25;108,44.5
6742;28.75,67;44.75,127.75;163.25,39;267.25,263.5;24.5,56.25;54.5,35.25;100.25,140.5;126.25,0.25
28000;26.25,68.25;34,146.25;163.25,39;242.5,245.25;43.5,20.5;49,29.25;94,147.25;126.25,0.25
33629;0.5,55.25;32.75,185.75;163.25,39;246.25,277.25;28.25,43.75;57.75,20.75;100.5,106;126.25,0.25
15654;0.5,55.25;11.5,213.25;202.5,37;246.25,277.25;19.75,51.5;26.25,21.5;99,107.75;122.25,35.5
24954;16,71.75;18.5,245.5;178.5,55.5;242.25,273.25;20.5,44.5;26.25,21.5;71.75,132.75;122.25,35.5
13016;16,71.75;17.25,287.25;151.25,35;242.75,273.25;29.75,20.75;37,21.5;111.25,149.75;122.25,35.5
36686;16,71.75;18.25,245;114,15.25;264.75,284.25;28.5,21.5;37,21.5;112.25,149.75;129.75,1.25
16637;11.75,124.5;15.75,244.75;116.5,19.5;254.25,300;28.5,21.5;37,21.5;112,159.75;118.5,8.25
43770;11.75,124.5;30.75,200.75;155.75,60.25;220.5,275.25;9.5,55;19.5,51;94.25,109.75;118.5,8.25
22486;41,109.25;54.5,222.25;155.75,60.25;207.75,231;11.75,52.25;17,51;74.75,104.75;118.5,8.25
13936;6.25,138;61.25,242.25;188,45;207.75,231;41,37;58.25,36.5;74.75,104.75;111,20.75
36963;21.25,93;44.75,233;169.5,71.75;171.75,218.25;40,19.75;58.25,36.5;74.75,104.75;111,20.75
45321;45.5,83.25;86.75,234.5;155.5,70.75;184.5,191.75;40,19.75;58.25,36.5;74.75,103;95.75,6.5
34518;45.5,82.5;103,241.5;183.75,92.75;218.5,167.75;18.25,21.25;41.75,9.5;74.75,103;95.75,6.5
39957;13.25,87.75;114.25,276.5;187.75,45.75;218.5,167.75;31.5,20.75;55.25,12;78.5,120.75;95.75,6.5
21748;19.25,101;114.25,276.5;206.75,23;262.25,198.75;31.5,20.75;54.5,10.5;65.25,160.5;89.5,19.25
32059;19.25,101;139.75,258.75;206.75,23;269,159.25;48.25,57.75;54.5,10.5;56.75,201;131.25,35.5
43189;19.25,101;139.75,258.75;182.5,23;231.5,190;12.5,91.75;54,10.5;91.5,200;121,54
44299;19.25,101;118.5,258.25;195.5,11.25;243,233;13,109;54,10.5;91.5,200;121.25,84
48532;37,102.5;118.5,258.25;195.5,11.25;263.75,253.25;6.25,153.5;54,10.5;78.75,229.5;122.5,41.5
27912;37,102.5;105.25,275.25;193.5,6.75;249.25,246.75;6.25,153.5;36.75,20.5;64.25,235.25;91.5,22.75
20668;20,84.5;122.25,258.25;157.5,11.75;249.25,246.75;5.25,155;36.75,20.5;65,271.75;72,62
50358;15.5,75.5;117.5,293;144.25,8;247,276;5.25,155;36.75,20.5;65,271.75;72,62
31401;51.25,82.5;137.75,318.5;172.5,15.5;218.75,265.5;5.25,155;53.5,22;65,271.75;72,62
46665;51.5,82;137.75,318.5;203,9.5;218.75,265.5;25,162.25;27,22.75;43.5,285.25;66.5,85.5
38653;51.5,82;137.75,318.5;203,9.5;217,266.5;13,143;35.75,13.25;52.75,261.75;94.5,110.75
16230;58.5,122.5;129.25,294.25;203,9.5;237.25,264.75;13,143;38.25,5;53.75,261.5;98,150.25
35499;28,139;130.75,250.5;219.75,18.5;237.25,264.75;0.5,112.75;38.25,5;53.75,261.5;63.75,158.5
3187;28,139;148.25,219;220.25,18.25;237.25,264.75;4,68;36.25,22.75;40.5,233.5;61.5,145.5
11029;82.25,147.75;158,214.5;233.75,7.25;245.5,318.5;7.75,62.5;36.25,22.75;48.25,191.5;61.5,145.5
40232;74.5,191;126.75,189.5;233.75,7.25;264,284.25;7.75,62.5;44.75,22.5;48.25,191.5;59.5,147
39198;119.5,208.5;167,189;233.75,7.25;247,296.25;7.75,62.5;44.75,22.5;50.75,202.25;52,164.75
36216;119,214;166.75,138.75;193.5,9;219.25,296;37.25,93;44.75,22.5;52,164.75;67,199
2078;118.25,214;133.25,113.75;198.5,9;224.5,254.75;5,110;19.5,52.5;52,164.75;67,199
41420;98.5,205.5;133.25,113.75;190.25,46.75;224.5,254.75;4.5,111.25;37.5,87;61.75,123.5;98.25,227.5
39396;103,201.5;131,147;147.75,45.25;229.5,255.5;4.5,111.25;7.5,52;61.75,123.5;94.75,218.5
45637;61,213;153.75,166.25;167.5,45.75;195.5,280;4.5,111.25;7.5,52;86.75,149.75;91.75,216.25
9401;69,237.75;150,202;191.5,56;205.75,295;4.5,111.25;7.5,52;64.25,120.5;91,182.25
17189;101.25,253;137,210.5;206.5,46.5;224.5,293.25;4.5,111.25;7.5,37.75;64.25,120.5;93,183.5
28505;84,260.5;137,210.5;188.25,22.25;214.75,277.25;2,151;7.5,37.75;54.75,152.5;93,183.5
1970;84,260.5;148,183;188.25,22.25;214.75,277.25;27.5,174.25;39.75,31.75;79.5,170.75;120,158
43866;95,272.5;148,183;187.75,24;223.25,255.75;21.75,205.5;40.75,36.5;79.5,170.75;113.5,162.75
14350;99,254;148,183;216.5,10.25;237,247.75;25,208;57.75,5;79.5,170.75;114.5,148
1160;100.5,255.25;144.75,219.5;211,17.75;218.5,211.5;15.75,186.25;57.75,5;79.5,170.75;115,149.5
11376;100.5,255.25;119.5,206;210.25,42.75;218.5,211.5;40,147.25;53.75,17.75;114.5,192.25;115,149.5
22900;98.5,255;130.75,172.25;215.5,42.5;218.5,211.5;22.25,148.5;53.75,17.75;89,197;90,122
48993;98.5,255;157,139;209.25,83.25;220.75,219.5;20.75,151.5;30.5,24;89,197;90,122
25715;110.25,253.5;173.75,132.5;200.75,125.25;229.75,233.25;20.75,151.5;31.75,52.25;89,197;90,122
49866;79.75,218.75;127,132.75;159.5,140;255,246.5;17.5,181.75;31.75,49.25;89,197;90,122
27491;44.25,233.5;127.5,133.75;183.25,94.75;217,263.75;13.75,165;74.25,38.5;89,197;90,122
45791;11.5,258.5;140.5,165.75;187.5,129.25;212.75,311.25;13.25,165.25;74.25,38.5;87,231.25;90,122
14184;21,302.25;110.75,150.25;194.5,111.25;240,275.5;13.25,165.25;65,20.25;65.5,257.75;90,122
17455;26,255.5;141.5,127;198.5,151.75;209,314;13.25,165.25;65,20.25;84.5,295.5;123.5,94.25
1068;23.75,253;124,166;225.75,181.75;247,295.75;55.75,175.25;65,20.25;111.75,306.75;123.5,94.25
48624;23.75,253;148,206.5;201.75,144.25;211,263;71.75,177.5;86,3.5;111.75,306.75;123.5,94.25
23684;52.5,253.5;188.5,236;193.5,131.5;224.75,220.25;32.75,145.5;86,3.5;120.75,319.5;123.5,94.25
30718;52.5,253.5;209.75,209.25;211,139;221.75,201;11,94.25;87,5.5;120.75,269.25;123.5,94.25
21392;82.5,228;162.25,220.75;166.5,165.5;254,184.5;11,79.25;87,5.5;120.75,269.25;138.5,93.75
21287;72.5,227.25;127,213;140.5,151.75;254,184.5;1.75,114;59.75,37;121,269.5;138.5,93.75
40578;49.5,233.75;122.25,219;140.5,151.75;252.25,182;22.75,148.5;59.75,37;113,298;142.5,47.75
23470;71,239.25;94.25,207;113.25,164.75;252.25,182;22.75,148.5;59.75,37;105.75,249.5;188.75,35
48668;71,239.25;94.25,207;140,151.75;244.5,155.75;23.25,108.5;60,37.75;126,235;212.75,23
48476;40,240.75;88.25,172.75;140,151.75;229.5,119.75;23.5,109.25;65.75,42.75;158.25,233;212.75,23
46880;40,240.25;83.75,153.75;140,151.75;269.25,131.5;12.75,91.75;98.25,27.25;158.25,233;239.25,33
22549;44.75,286.25;92.75,164.25;178.25,148.25;269.25,131.5;12.75,91.75;114.75,12.75;142.5,195.25;244.5,22.75
49615;44,285.75;92.75,164.25;178.25,148.25;226.75,155.25;10.25,94.25;71.25,4.25;103.75,159.75;255.75,31.25
29445;42,317;104.75,178.75;157.75,166.5;219,163;46.5,97;71.25,4.25;133.25,130;255.75,31.25
49248;56.5,288;133.5,210.25;146.25,128.5;195.25,187;46.5,97;71.25,4.25;133.25,130;271.75,39.75
23862;90.5,265.25;92.25,205;160.25,105.75;173.5,145.5;46.5,97;70,4.75;133.25,130;266.5,42
15942;90.5,265.25;136.75,188.5;141.25,120.5;192.75,104.5;50.5,58.5;70.5,5.25;133.25,130;233.5,41.25
38088;132.75,282.25;136.75,188.5;167,139.25;192.75,104.5;37.75,99.75;97.75,36;176,141;233,40.75
6168;107.25,277;109.75,164.75;158,185.25;219.75,66.75;33,77.75;97.75,36;150,154;233,40.75
24930;83.5,277.5;109.75,164.75;165.5,170.5;188.75,46.5;33,77.75;88.5,32;154.75,157.5;234.25,40.75
24841;58.5,264.5;109.75,164.75;165.5,170.5;201.5,10.5;1.5,73;89.25,32;123,153.5;220,12
48370;65.75,220.75;109.75,164.75;165.5,170.5;208.5,11;31.75,55.75;89.25,32;136,128;172,12.25
47854;97.75,227;122.5,156.25;155.5,139.25;225,27;10.5,52.75;89.25,32;136,128;172,12.25
16357;93,224.75;122.5,156.25;155.5,139.25;225.5,26.5;20.5,47.5;52.5,25.75;152.5,106.75;197.75,37.5
12231;74.25,195.5;160.75,165;184,150.25;226.5,25.75;20.5,47.5;55,19.5;152.5,106.75;177,12.25
29334;106.25,174.25;134.75,173.75;139,140;226.5,25.75;22.25,59.5;60,62.75;128.5,109;177,12.25
6007;69.5,142.25;131,208.5;132.5,137.75;226.5,34.5;8.5,61;60,62.75;128.5,109;135.25,1.75
31877;56.75,95;112.5,163.5;185.5,149.5;205.75,44.25;7.5,53;53,51.5;128.5,109;135.25,1.75
37228;33,67.5;136.5,190.5;166.25,164.5;238.25,40.75;7.5,53;78,82;128.5,109;133.75,6.25
33354;45.25,58.75;166.25,189.75;169,197.75;238.75,40.75;12.25,5.5;70.75,132;128.5,109;133.75,6.25
13234;54.5,92.25;138.25,155.5;146,190.5;241.75,31.25;12.25,5.5;81.5,162.5;130.75,89.25;133.75,6.25
39926;54.5,91;125.5,146.5;128.75,173.5;210.75,46.5;12.25,5.5;53.75,191;130.75,89.25;133.5,6.75
21706;80,117;109,165;129.25,175;205.25,3.75;12.25,5.5;30.75,217.75;112.5,78.5;133.5,6.75
47747;80,117;146,190.5;155.25,218.25;239.5,3.5;12.25,5.5;47.25,201.5;98.5,44.5;133.5,6.75
19334;65,102.75;128.5,210.25;175,240.5;239.5,3.5;4,49.75;84.25,215.5;104.5,48.5;133.5,6.75
45265;52,121.75;128.5,210.25;193.75,207.5;239.5,3.5;5.25,18;39.5,191;97.25,96.5;133.5,6.75
50224;86,138;118.25,185.5;178.75,241.5;239.5,3.5;19.5,23.75;68.25,221;129.25,105.5;133.5,6.75
11096;44.75,107.25;146.75,214.75;163.25,255.75;251.75,51.75;19.5,23.75;50.5,268;129.25,105.5;133.75,6.25
7977;16.5,147;153.25,263.75;183.25,239.75;219.75,64.25;7.5,53;50.5,268;99.75,103;133.75,6.25
42261;16.5,147;130,258.25;183.25,239.75;192.25,85;8.75,54.75;17.75,275.75;133,75.75;133.75,6.25
29187;34.5,106.5;92.75,268;183.25,239.75;209,110.25;42.75,43.5;52.25,313.75;116.5,104;133.75,6.25
22466;34.5,106.5;65,254;183.25,239.75;209,110.25;30.5,44.5;65.25,311.5;77.75,111.25;127,13.25
13242;24.5,115.25;77.25,237.75;183.25,239.75;209,110.25;3.5,73.5;32,291.5;78,111.75;120.75,24
15108;63,119.75;77.25,237.75;185.25,280.25;187.75,83;28.25,54;30.75,317.75;78,111.75;120.75,24
30301;62.5,118.5;81.25,263.75;185.25,280.25;187.75,83;43.75,22.75;58,284.5;88,144.75;121,69.25
41769;51.5,78.5;81.5,263;185.25,280.25;189.25,129;43.75,22.75;56.5,256.75;111.25,140.75;148.75,88.5
40143;44.75,104.75;81.5,263;174.25,311.5;182.25,97.75;43.75,22.75;52.5,256.75;111.25,140.75;182,86.25
41035;1,118.75;64.5,288;174.25,311.5;227.75,96.75;27,24.5;52.5,256.75;99.5,178;165,78.5
15381;2.5,119;64.5,288;203.75,280.75;268.5,117;47.75,22.75;55.25,277.75;57.75,162.5;165,78.5
23876;2.5,119;64.5,288;236.5,256;268.75,120.25;51.25,60.75;79,229.75;107.25,167.75;165,78.5
5344;2.5,119;64.5,288;215.25,272.25;230.25,119.75;52.25,17;86.75,228.25;100.25,153.75;124,94.25
793;34.75,139.25;42.75,247.75;205.25,255.75;230.25,119.75;54,10.5;78.75,231;93.5,122.25;124,94.25
5171;34.75,139.25;85.25,236;205.25,255.75;264,113.25;28.75,22.75;79.5,229.5;113.75,134.75;158.75,77.5
44789;74,148.25;99.5,203.5;183.75,283.5;252.25,82;28.75,22.75;79.5,229.5;85,122.25;158,82.5
35381;98.75,130.25;99.5,203.5;195.25,296.5;269.5,47.75;21.5,60.5;57,256.5;85,122.25;161.75,105
29304;98.75,130.25;141.5,210.5;178.5,291;252.5,93.75;18,20.25;32.5,216;85,122.25;150.5,118.5
8529;124,116.25;161.75,246;176.25,294.75;252.5,93.75;23.5,24;62.5,192;107.5,112;150.5,118.5
27906;123,129.25;155.75,282;190,296.75;271,97;24,6.25;61.75,190;107.5,112;150.5,118.5
44119;102.5,142;108.75,284;190,296.75;257.25,76;24,6.25;84.75,223;107.5,112;154.25,128.25
34864;71.25,143.25;113,299.25;195.25,280;257.25,76;24,6.25;90,216;101.75,112.25;153.75,128.75
45412;73.25,106.5;122.5,258.75;195.25,280;235,106.25;6,35.25;83.5,211.25;101.75,112.25;153.75,127.5
37544;98.25,130.75;105.75,255;195.25,280;234.75,122.25;12.25,36;59.75,190;101.75,112.25;153.75,127.5
33372;98.75,109.25;138,238.5;180.75,242;231.25,123.25;12.25,36;39.5,158.75;101.75,112.25;123.25,157.25
44181;86,111.5;141.5,209.75;155.5,276;197.75,106;23.5,22.75;39,110.75;101.75,112.25;123.25,157.25
46250;110.5,101.25;134.25,180.25;155.25,276;213.25,106.25;13,46.75;39,110.75;71.5,120;123.25,157.25
2966;71,77.75;126.75,149.75;155.25,276;213.25,106.25;17.25,82;20.25,126.25;27.5,112.5;164,141
17891;83,52;126.75,149.75;155.25,276;240.75,68.75;17.25,82;26,148.5;39.5,100.5;150.75,145.25
13111;109.5,20.5;139.5,190.75;170.25,261.25;269.5,54.75;15.5,76.5;26,148.5;39.5,100.5;150.75,145.25
20598;80.25,17.25;138,145;213,235;269.5,54.75;25.25,51.5;39.5,100.5;40.75,146;150.25,145
11742;124,20;137.25,146.75;218.75,219.5;269.5,54.75;25.25,51.5;38.75,119.25;50.75,153;150.25,145
30986;92.75,38.25;125,151.5;218.75,219.5;260.5,71.5;2.75,80.5;42,110.25;84.5,182.25;150.25,145
20829;105.5,65.75;125,151.5;218.75,219.5;248.5,51;0.5,80.5;47,109;63.75,152.5;164.5,184.75
36215;74.5,37.25;125,151.5;218.75,219.5;246.75,69;0.75,81.5;46.5,109;50.25,148.75;176.75,187.75
25275;49.5,26.25;148.5,181;220.75,217.5;246.75,69;0.75,81.5;44.5,152.75;49.75,146.75;202.5,209
34383;87,18.75;105.5,174;225.75,190;248.25,51.75;0.75,81.5;39.5,152.75;49.75,146.75;182.5,238
13117;43,15.5;65.25,162.75;225.75,190;259.25,93;0.75,81.5;1.5,161;52.5,139;182,238
16731;43,15.5;66.75,208.5;242,184.25;268.25,50.5;30.25,43;49.25,160.25;50.5,162.25;182,238
6914;30,54.5;63.5,213;234.25,148.25;261.75,25.5;43.75,42;49.25,160.25;50.5,162.25;154,233.25
13302;14.5,70.25;63.5,213;221,171.75;265.25,71.5;43.75,49.5;46,158.25;50.5,162.25;130.75,210
13571;28.5,56.5;54,181.25;216.75,139.25;239.75,67.75;41.5,8.5;46,158.25;67.25,177;130.75,210
19637;33,83.5;78,163.75;214,139.75;239.75,67.75;41.5,8.5;81.75,176;82.5,169.25;101.5,195.25
45714;33,83.5;79.25,149.25;214,139.75;258.25,29;41.75,42;82.5,169.25;88,182.75;121.25,211.5
38364;34.25,123.25;89.5,185.25;222.5,154.25;257.25,61;41.75,42;55.5,139.25;99.5,166;121.25,211.5
12523;26.5,168.25;82,221.25;223.25,139.75;251.75,99.5;34.75,54;55.5,139.25;99.5,166;121.25,211.5
9493;6,153.5;40.25,227;243.75,177.5;250,99;33.75,52.75;57.5,145.5;99.5,166;121.25,211.5
45482;16.5,174.75;23,211.25;244,177.75;250,99;33.75,52.75;57.5,145.5;83.5,183.25;114.25,210.5
15140;7.75,194.25;58.75,246.5;242.5,177.75;272,97.75;1.5,86;57.5,145.5;83.5,183.25;115.5,246.25
4971;10.5,178.75;28.25,241;243.5,154.25;271.5,97.25;1.5,86;31.75,173.5;115,198;115.5,246.25
15535;10.5,178.75;51,289.25;243.5,154.25;272,97.25;0.5,75;43,145.25;114.25,154;165.75,256
1663;24.5,186;44.75,309;224,201.75;272,97.25;9,53.75;43,145.25;101.25,189;154,282.5
18076;24.5,186;44.75,309;224,201.75;271.75,71.5;20.25,24.75;58.25,123.75;60.5,200;187.75,282.25
11236;24.5,186;61.25,281;240.5,162.25;271.75,71.5;35,74.75;37.25,148;109,213.75;185,245
48415;24.5,186;64.75,252.75;216.5,140;245.25,69.5;34.5,73;42,159;91.75,254;185,245
12557;66.25,212.75;90,276.75;216.5,140;238.75,106.5;7,55.5;53.75,191;91.75,253.5;185,245
7592;55.25,210.5;117.5,253;229,125.75;249,116;7,55.5;53.75,191;91.75,253.5;170.5,248.25
37571;19.5,198.5;117.5,253;222,131.5;243,155;7,55.5;54.5,192.25;59,233.25;189,283
28004;20.75,175.25;131.75,280.25;234,133.75;254,157;22.5,24.5;54.5,192.25;59,233.25;196.75,272.75
19750;20.75,175.25;93.25,293.25;230.5,124.75;254,157;0.75,40.75;64,183.25;64.5,232;229.75,276.25
16360;7.75,195;57.75,318.5;215.25,129;224.5,138.5;9,52;64,183.25;64.5,232;229.75,276.25
40733;7.75,195;53.25,314;222.75,174.5;248.75,120.75;29.25,23;64,183.25;98.75,217.75;216.75,240.5
43853;7.75,195;56.25,314;222.75,174.5;232,124.25;29.25,23;80.5,220.75;84.25,223.5;236,207.25
48889;7.75,195;56.25,314;222.75,174.5;237.5,123.25;18.25,24.75;45.75,224.5;83.5,222.75;255,204.25
23444;45.5,223;56.25,314;222.75,174.5;268.5,108.75;30.25,25;44.25,186;82.75,222.75;231,176
1172;37.75,221.75;68.5,288;193.75,191.5;258.75,99;30.25,25;44.25,186;88,229.25;206.25,182.75
34978;37.75,221.75;68.5,288;187,204;258.75,99;42,36.5;72.75,181.5;97.5,212;237.75,170.25
1983;44.5,234.25;68.5,288;185.75,203.5;248,82.25;42,36.5;58.5,173.75;82.5,183.25;219,154
13552;49.5,234.75;106.25,272.25;220.25,222;248,82.25;26.25,2;58.5,173.75;80,184.25;217.5,153.5
26439;45,240.25;106.25,272.25;202.25,247.25;248,82.25;26.5,24;28.5,150.5;53.5,147.5;218,153.5
24697;47.5,196;60,262.75;171.25,277.5;227,123.25;26.5,24;40.25,147.25;53.5,147.5;218,153.5
49150;47.5,196;61,291.5;173.5,296;225.25,121.25;26.5,24;40.25,147.25;79,176;215,139.25
5790;16.25,175.25;56.75,319.5;147,289.25;248,111.5;33.25,51;56.75,122.25;79,176;215,139.25
14854;8.75,194.25;56.75,319.5;169,305.75;235,139.25;33.25,51;46,159.5;92,180.5;214.25,139
46472;10.25,178.25;56.75,319.5;204.5,323;208,172;4.75,43.5;46,159.5;92,180.5;214.25,136.25
12918;46.5,185.5;56.75,319.5;176.25,297.5;246.5,154.25;4.75,43.5;39.5,203.75;114,216.75;214.25,135.5
32353;15,187;56.75,319.5;136,294.75;244.5,156.25;27.75,24.75;39.5,203.75;142.75,196.25;214.25,135.5
26944;2,209;22,316.75;106.75,298;244.5,156.25;27.75,24.75;35.25,205;101.5,199.75;217.75,156.25
23489;2,209;22,316.75;108.25,298.5;250.25,167.5;18.5,24.25;21.25,206;119.25,235.25;237.75,176.5
