begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
772;6.75,315;14.25,246.25;17.75,107;66.5,57.25;14.25,231.75;22.5,20;44,333.5;46,333
5938;14,315.25;14.25,246.25;17.75,107;66.5,57.25;5.5,198;7,52;34.75,339.5;60.5,292.5
1682;5.5,325.5;24,315.25;41.5,117.5;46.75,22.75;9.75,161.75;10.25,7;34.75,339.5;60.5,292.5
824;6,314.25;22.5,345.5;41.5,117.5;59.5,18.25;36.25,149.25;36.5,78.5;60.25,368.75;60.5,292.5
386;23.75,346;31.25,305.5;41.5,117.5;62,25.75;22.75,126.75;36.5,78.5;60.5,343.25;64.25,347.5
922;13.75,280.75;23.75,346;45,180.25;49.5,78;42.75,192.25;44,117;60.5,343.25;64.25,354.75
2736;13.75,280.75;29.25,312.75;45,180.25;66.25,98;17.5,197.75;23.75,77.75;47.75,336;60.25,348.5
706;13.75,280.75;29.25,312.75;59,229.25;66.25,98;28.75,231.5;32.25,87;61,307.5;63.5,343.75
4419;13,313.75;41.25,255.75;56.5,237.25;66.25,98;3.75,231.5;11.5,85.75;19.25,277.25;63.5,343.75
981;25,350.75;31.25,306.75;60.75,305.25;66.25,98;1.75,196.75;10.75,85.75;25.5,220;63.5,343.75
971;8.75,311;15.25,260;21.5,314.25;32.75,49.75;6.75,234.5;10.75,85.75;28.75,232.75;63.5,343.75
2204;5.75,269;20.5,303.25;20.75,349.75;22,15.5;6.75,234.5;34,51.75;38.25,259.5;63.5,343.75
3985;5.75,269;20.75,349.75;25,304;32.25,50.5;18.25,234.25;24,9;26,254.25;28.75,354.75
1433;20,241.25;21.25,347.25;25,304;29.25,113;5,287.75;14,48.25;28.75,260;28.75,354.75
3600;20,241.25;21.25,347.25;25,304;70.5,169;11.5,235.25;26.25,19.5;46,283.75;50.25,354
4937;20,241.25;31.75,360.25;37.75,355.5;70.5,169;14.75,249.5;20,43.5;41.25,330.25;64,356.75
464;12.75,267.25;14,371;20,315;48.5,180;11.25,251;20,43.5;29,327.25;64,356.75
4556;6,313.25;9.5,367.5;34.5,252;47.75,181.75;11.25,251;20,43.5;23.75,325.5;47.25,333
182;1,350.5;6,313.25;32,254.75;68.5,161;7.5,276.75;20,43.5;23.5,332.5;64.75,269.5
6282;2.25,339.75;12.25,310;58.75,292.75;68.5,161;6,278.75;7.5,46.5;14.75,370;64.75,269.5
4290;2.25,339.75;12.25,310;32,255.75;35.75,181.5;0.75,310.25;22.5,72.5;23.25,327;26.25,230.5
4051;2.25,339.75;42.5,303.5;49.25,274;60.75,229.25;23.25,327;24.25,50.25;32.25,291;44.25,224.75
2836;2.25,339.75;23,305.5;31.5,255.25;67.5,214.25;21.75,327.5;24.25,50.25;25.75,251.75;26.25,232.75
169;2,360.5;28.75,343.5;41.75,227.75;68.75,225.75;7,364;24,66;25.75,251.75;26.25,232.75
3952;6.5,314.75;25.5,356.25;56.5,218.25;63.25,238.25;0.75,321.75;12.75,64.25;25.75,251.75;26.25,232.75
2544;4.25,312.75;43.25,284.75;60.75,208;64.25,237;0.75,321.75;6.75,105.75;14.5,233.5;25.75,251.75
2578;20.5,366.75;39.25,252.75;41.5,140;63.5,274.25;0.75,321.75;1,77.75;4.5,222.5;25.75,251.75
1878;6.5,367.5;27,278.75;31.25,117;63.5,274.25;0.75,292.25;1,77.75;9.5,165.75;23,201.75
1596;6.5,367.5;21.25,253;23.5,63;33.75,254.25;0.75,292.25;6.75,47.5;25.5,121.25;51.25,199
6005;22.25,364.5;26.25,256.5;38.5,78.5;52.5,278;0.75,292.25;10.25,4;16.25,124.5;51.25,199
5254;8.25,314.5;32.25,253.25;41,66.75;43.75,345.75;1,292;2,19.5;16.25,124.5;51.25,199
3483;5,270.25;8.25,314.5;15.75,119;15.75,352;1,292;9.5,54.75;22.75,191;24.75,182.5
6150;13.75,315.25;15,349.5;17.25,71.75;64.5,345.5;1,292;21.25,22.5;22.75,191;40.5,165.75
151;1.5,355.5;18.75,360;38,51;64.5,345.5;2.75,285.25;18.75,66;31.25,235.25;40.5,165.75
3756;14,346;22.5,314.25;38,51;65.75,326.75;10,334.5;18.25,57.5;30.75,297.75;40.5,165.75
6151;23.75,284.75;46.75,306;64.5,101;66.25,335;10,334.5;18.25,57.5;38.75,257.5;58.25,212
4329;6.5,260.25;6.75,313.25;13.5,124.5;40.5,353;7.75,350;18.25,57.5;38.75,257.5;47.75,152.5
2309;9.5,175.25;16.5,263.75;28.5,142.5;40.5,353;7.75,350;17.25,54.25;63.25,296.5;66.75,145
587;9.5,175.25;13.75,283.25;28.5,142.5;40.5,353;2.5,290.75;33,112.75;40.25,233.5;66,92.75
3652;8.75,134;9,255;43,180;52.5,353.25;2.5,290.75;16.75,161.75;29.75,231.75;66,92.75
171;12.75,184.75;32.75,254.75;37.75,219;52.5,353.25;22.75,298.75;56.25,152.5;64,258.75;66,92.75
3861;19,221.25;32.75,254.75;47.75,180.5;69.25,305.25;22.75,298.75;23.25,188.5;36.75,271.75;39,123.75
788;2.25,200.5;26.5,217.25;53.75,131.75;69.25,305.25;18.75,251;21.75,143.5;22.75,298.75;59.75,153
2434;6.25,206.25;34.5,220.25;53.75,131.75;58.75,336.25;11,234.75;33,124.25;42.5,250;59.75,153
2045;28,219.5;29,167.5;31.5,116.5;33.5,305.25;11,234.75;25.5,151.75;42.5,250;57,93.75
4744;28,219.5;28.25,193;52.75,104.75;57.25,350.25;25.5,151.75;27.25,233.25;35.75,275.75;48.75,18.75
1949;34.75,179.5;38,157.5;57.5,95.25;60.75,301.25;6.5,133.75;20,233.5;35.75,275.75;48.75,18.75
6101;2.5,116.5;4.5,157.5;17,132;62.5,279.25;6.5,133.75;14.5,197.75;35.75,275.75;51.75,18.75
2642;8.75,64.5;18.25,120;24.5,124.5;50.75,251.75;1.5,105.75;15,220;35.75,275.75;51.75,18.75
2307;16.5,10;18.25,120;24.5,124.5;59.25,292.25;6.5,58.5;16.5,224.75;21.5,220;48.75,19.25
1326;24,61.5;30.75,150.75;40,143.75;58.25,228.75;11.5,42.5;21.5,220;22.75,230.75;48.75,19.25
2374;12,119;18.5,135.25;45,123.5;68.75,229;8.75,9.5;10.5,196.75;22.75,230.75;48.75,19.25
1393;4,159.5;10,175.5;13.25,117;68.75,229;25.25,7.5;43.25,245.75;46.25,192.75;48.75,19.25
3524;4.25,101.5;15.75,236.5;59.25,165.5;66.75,174.25;3,21.25;43.25,245.75;46.25,192.75;62.25,3.5
5077;22,114;24.25,252.5;27.5,165.5;65.25,176.25;2.5,28.5;30.25,230.5;46.25,192.75;62.25,3.5
5306;12.25,72.25;25,255.25;27.5,165.5;49.25,179.5;9.5,9.25;34,183.25;47.75,193.25;62.25,3.5
718;19.5,62.25;26.75,270.5;54.25,162.25;60.5,167;8.75,46.75;34,183.25;47.75,193.25;62.75,8.5
221;8.25,47.5;42,305.25;54.25,162.25;62,176.75;8.75,46.75;21.75,211;45.5,149;46.5,22.75
4820;9.25,82.25;25.75,296.75;29.75,115;62,176.75;8.75,46.75;9,239.75;37.75,192.5;43.75,43.25
5142;11.25,107.75;23.75,302.25;46.75,79.5;53,233.25;8.75,46.75;37.75,192.5;46.75,233.5;64.5,34.5
6045;13.5,133.75;27.75,341.5;41.25,24.5;58.5,213;8.75,46.75;37.75,192.5;46.75,233.5;65.5,41.5
1342;13.5,133.75;27.75,341.5;41.25,24.5;69.5,162;7.25,64.5;25.5,133.75;57.75,292.25;65.25,78.25
5449;28.5,169;35,352.75;41.25,24.5;56.5,148;17.5,54.25;25.75,146.75;57.75,292.25;64.25,40.75
722;34.5,116.75;35,352.75;36,52.75;39.25,149.5;23.25,3.75;25.75,146.75;36.25,321.5;55.75,48
3845;14.25,116.5;35,352.75;36,52.75;36.25,181.5;51.25,38;64.75,97.75;64.75,282.75;65,40.25
3401;14.25,116.5;32,304.75;33,5.75;59.25,177.25;1,21.75;35.25,94.75;40.5,316.75;65,40.25
2397;18.25,72.75;32,304.75;39.75,11;59.25,177.25;7.75,58.5;25.25,49.75;61.5,304.75;65.75,32.5
5854;18.25,72.75;32,304.75;39.75,11;63.5,163;2.75,67.25;21,23.25;35.25,324.75;62.25,11.5
3816;17.25,33.75;32,306.75;39,25.25;53.75,202.5;2.75,67.25;12,3.25;22.75,326;62.25,11.5
3462;8,50.5;21.75,287.25;22.25,51.25;53.75,202.5;9.75,62.5;12,3.25;32.25,289.5;54.25,28.25
1287;3,7.25;31.75,313.25;37.25,36;64.5,161;8.5,59.25;12,3.25;20.75,274.75;54.25,28.25
4191;3,7.25;8.5,254;22,57.25;27,174.75;12,3.25;24.25,55;29,264.5;37,88.5
545;4.25,8.25;33.75,304.75;52,5.25;58,211.25;9,52;12,3.25;29,264.5;35.5,125.5
2237;4.25,8.25;6.75,314.5;33,4.75;58,211.25;4.5,46.5;16,54.75;33.25,280.5;46.5,69
3632;3.25,48.25;44.25,289;48.5,36.25;58,211.25;4.5,46.5;37.5,87;38,284.5;66,92.25
294;18.75,71;30.25,310.75;49.75,36.25;65.75,209;9,12.25;37.5,87;65.5,284.75;66,92.25
2601;1.5,46;23.75,360.75;53,17;62.5,225.75;1,21.5;3.25,76.5;65.5,284.75;66,92.25
2421;14.5,10;28.75,307;42.5,19;62.5,225.75;0.75,22.5;27,113;34,341.25;66,92.25
1900;5.5,64;39,256.5;57.25,32.25;60.25,205.25;0.75,22.5;0.75,103.5;18.5,356.75;66,92.25
4196;1.25,66.75;39,256.5;55.5,42.25;60.25,205.25;17.75,67.5;21.25,129.5;32.25,355.25;57,98.75
1764;3.5,21.5;30,261.25;39,10.75;60.25,205.25;2.75,42.25;16.75,127;32.25,355.25;32.5,47.25
1971;6.75,60;50.75,256.25;59.25,59;64,288.25;8.5,50;26,199.25;32.25,355.25;32.5,47.25
2467;13.25,116.25;13.75,311.25;22,54.25;23,306.75;8.5,50;12.25,231;32.25,355.25;53,58
4876;2.25,129.5;12.5,311.75;40.5,64;47.75,305.25;6,48;12.25,231;32.25,355.25;33.25,22.25
716;4.25,73.25;13,310.75;35.5,27;54.5,344.25;4.75,48;12.25,231;32.25,355.25;33.25,22.25
6001;4.25,73.25;20.75,302.25;29.25,52;49.25,367.5;9.5,28.25;19.75,232.25;32.25,355.25;34.25,49
5025;22.5,19.25;50.75,307;53.75,95.25;55.25,360.75;7.75,4.5;19.75,232.25;32.25,355.25;66,32.5
3481;9.75,8.75;16,313.5;47.5,115.5;55.25,353.25;8,57.5;19.75,232.25;63.25,351.25;66,32.5
1697;9.75,8.75;16,313.5;30,122.5;46.75,360.75;15.5,95;21.5,210.25;47.75,317;62.5,23.5
1659;10.75,60.25;10.75,295.75;12.5,165.5;46.75,360.75;15.5,95;15.75,169.25;64.75,293.25;66,31.25
647;5.25,71.25;21.5,263;37.75,180;59.5,304.75;5.25,50;15.75,169.25;64.75,293.25;66,31.25
3249;5.25,71.25;14.25,239.5;27,168.75;27,269.75;1,12.75;31,212.25;63.25,293.25;66,31.25
1222;18,15.5;18.5,239.25;33.5,118;64.25,238.25;7,10.25;42,175.5;63.25,293.25;66,31.25
4398;18,15.5;18.5,239.25;63.5,160;63.5,240.75;5.75,65.75;16,197.25;43.25,297.5;67.25,91.5
3412;18,15.5;26.75,288.25;27.5,164.5;42.25,227.75;11.25,126;18,232.25;43.25,297.5;46.5,125
4503;8,53.75;41.25,285.5;41.5,113;56.5,220.5;17,121.75;18,232.25;43.25,297.5;48.5,79.75
934;29.75,46;41.25,285.5;42.75,147;56.5,220.5;0.5,143;23,232.25;29.25,257;37.75,87
123;4.5,49;6,247.25;54.25,202;67.5,164;0.5,143;14,235.25;31.25,288;37.75,87
2866;4.5,49;6,247.25;63,175.75;69.75,214.5;25.75,133.75;33.5,209.25;35,244.25;55.75,144.75
1487;3.75,66;7.25,200.5;24.75,129.5;71.5,167;25.75,133.75;33.5,209.25;41.75,237.25;55.75,144.75
1944;22.5,115;22.75,256.75;28.25,138.25;34,181.5;12,144.25;24.5,213.75;41.75,237.25;55.75,144.75
3591;7.5,177.75;9.75,296.25;31,186;53.75,244.5;16,156;24.5,213.75;46.5,264.5;55.75,144.75
5043;13.5,121.5;26.75,336;31,186;40.25,289;16,156;39,254.5;56.25,287.5;68.25,153
5710;13.5,121.5;13.75,364.75;18.25,247.25;29,267.75;16,156;19.5,232;51.75,358;66.5,152.5
2903;14,145.25;19.75,364.25;41.75,251.75;69.25,213.5;7.25,121.75;19.5,232;62.25,353.5;66.5,152.5
5613;18.75,142.25;19.75,364.25;64,285.25;69.25,213.5;10.25,91.75;16.5,198;28.25,298.5;37.75,170.5
5024;38.5,156;59,353.75;63.25,277.75;69.25,213.5;1,49.75;16.5,198;47.5,306.5;48,114
2719;27.25,192;59,353.75;61,278.5;69.25,213.5;25.5,49.75;50.5,252.75;64,351.25;64.25,152.5
333;13.5,164.5;13.5,329.75;26.25,256.5;27.5,181;35,7.5;50.5,252.75;60.5,362;64.25,152.5
4763;7,165.5;23.75,313.25;26.25,256.5;27.5,181;19.75,66.5;35.5,258.5;63,284.75;64.5,154
1840;7,165.5;23.75,313.25;26.25,256.5;28.5,172.5;13.5,89.5;24.75,324.75;32.25,264;52,156
4687;7,165.5;12.5,315;22.75,302.5;28.25,181.5;4.25,144.25;26.25,299;32.25,264;52.75,171
1177;8.5,153.25;34.5,255.5;38.75,352.5;40,181;4.25,144.25;6,234.75;11.5,231.25;52.75,171
128;18.75,132;19.25,191.75;24.5,344;33.5,180.5;4.25,144.25;37,258;46.75,227.75;52.75,171
5837;18,94.25;39.75,149;43.25,330.5;72,172.75;10,153.25;19.75,251.25;46.75,227.75;52.75,171
5940;19.75,106;22,160.25;40,303.75;72,172.75;9,197.25;19.75,251.25;25.25,200.75;32.75,142.25
1861;19.75,106;22,160.25;42,334.75;72,172.75;44.5,252.75;61,284.75;64.5,173.5;64.75,188
2671;11,171.75;19.75,106;47,360.25;58,163;31.5,325.5;38,288;43.75,99;64.75,188
391;8,165.5;19.75,106;48.75,361.75;58,163;1.25,358.75;21.25,324.75;36.5,76.5;65.5,186.75
3293;3,153.25;25.75,72;48.75,361.75;59.75,203;1.25,358.75;37.25,299.5;38,148;41.5,125
4057;17,199.75;25.75,72;58,326.5;60,211.25;1.25,358.75;16.5,238;23.25,94.25;42,166.75
2856;25.5,247.75;42.5,118;58,326.5;64.75,175.25;1.25,358.75;43.5,226;46.5,79.25;53.25,191.25
1577;2,236.75;27.5,79;28.75,302;51,138.5;1.25,358.75;13.25,251.25;43.75,57;53.25,191.25
2007;23,236.5;23.75,124.5;32,253.25;44,179.5;2.75,358.75;13.25,251.25;43.75,57;49.5,145
5530;9,259;10.75,59.75;60.25,200.75;64.5,209.75;2.75,358.75;13.25,251.25;25.75,121.25;57.5,78.25
1170;23.75,305.25;33.25,113.75;38.75,253.75;67.5,175.75;2.75,358.75;25,182;34,125.25;57.5,78.25
5442;23.75,251.75;27.5,166;29.25,255.25;33.25,113.75;14.5,356.75;25,182;35,80.25;45,118.5
3786;7.75,200.5;11.75,203;25,252.5;33.25,113.75;14.5,356.75;22.75,254.5;24,3.5;49.25,50.25
5969;6.5,135.25;14.5,166;32.75,192.25;47.75,179.25;14.5,356.75;22.75,254.5;24.25,56.25;25.5,110.75
4263;16.5,133.5;31.25,115;32.75,255;37.75,162;2.75,364.5;22.75,254.5;24.25,56.25;46.25,122.5
1162;10.25,122;21,45.75;22,253.25;38,121.25;2.75,364.5;3.25,307.75;32.5,10.5;46.25,122.5
5533;0.75,160.5;8.75,9.75;25.75,254.5;64.5,94.25;3.25,308.75;26.75,354.25;32.5,10.5;46.25,122.5
1898;0.75,160.5;14.75,72;17,315;37.25,34.25;3,234.5;13.5,340;32.5,10.5;46.5,145
1755;14.5,133.5;15.25,106.25;16,331.75;23.5,54.25;3,234.5;29.75,358.75;32.5,10.5;46.5,145
158;13.25,106.75;14.75,141.75;37.75,350.75;65.25,97;29.5,166.25;29.75,358.75;32.5,10.5;36.75,150.25
1481;12.75,113.25;16.25,142.5;34.25,354.75;66,61;18.25,134.25;29.75,358.75;32.5,10.5;47.5,192.75
2248;27.75,51;31.75,192;45,339.5;51.75,45.25;18.25,134.25;29.75,358.75;32.5,10.5;65.25,171.75
836;32.75,13;33.5,220.75;44,327.75;47,138.5;18.25,134.25;29.75,358.75;32.5,28.75;44,176.5
4997;2.75,60.25;12.25,310.5;30.75,270;47,138.5;4.25,102;29.75,358.75;32,95;49.25,199.5
453;5.5,58.5;15.75,312;30.5,306;55.25,71.5;4.25,102;28,356.5;32,95;32,199
4563;20.5,55;27,365.5;30.5,306;39.5,5.75;6.25,47;28,356.5;45.25,111;61.75,211
4747;23,20;30.5,306;45.75,341.25;53.5,47.5;3.25,11.5;13.5,361.75;24.75,141.5;61.75,211
5991;22.5,20.25;45.75,341.25;64,299.75;64.75,96.25;3.25,11.5;4,367.75;20.25,142;29.75,173.25
5798;22.5,20.25;26.25,247.25;37.75,256.75;69.5,161;3.25,11.5;22.5,371.75;33.75,184.5;37.75,258.5
5049;3.25,9.75;21,207;55,209.75;58.25,206.75;3.25,11.5;22.5,371.75;33.75,184.5;67.75,255.75
658;9,7.75;12,205.5;28,175.25;41.25,181.5;3.25,11.5;7.75,372.5;33.75,184.5;68.5,252.75
5470;9,7.75;13.5,152.75;19.25,164.5;65,172.75;9.75,47.5;24.25,327.5;40.25,166.25;68.5,252.75
6142;5.5,7.75;13.5,133.75;44.5,146.75;58.25,161.5;9.75,47.5;24.25,327.5;40.25,166.25;56.25,290.5
449;3.5,9.75;7.5,169.5;40.75,131;47.5,113.5;5,47.75;24.25,327.5;39,169;56.25,290.5
1076;1.5,8.75;28.5,213;47.5,113.5;47.5,139.25;17,58;32.5,326.25;39,169;44.5,326.5
2835;1.5,8.75;28.5,213;47.5,113.5;68.75,160.5;12,39.25;15.25,321.5;26.5,161.5;55.25,359.25
5872;6.75,7.75;14.25,165;59.75,65;68.75,160.5;10.25,11.5;15.25,321.5;51.5,185;60.5,346
5557;6.75,7.75;17,160.75;60,18.75;68.75,160.5;22.75,56.25;36.75,276.75;44.25,224.75;65,370.75
2540;5.25,6.75;14.5,131.75;60,18.75;64.25,164.5;14.25,97.25;20,232;23.25,183.5;65,370.75
756;1.5,64.25;45,179.25;66,65.25;69.25,220.25;3,82.75;20,232;20.5,135.25;65,370.75
2149;3.5,7.75;9,165;19,56.25;37.75,154.5;15.75,58.25;20,232;58,83.25;65,370.75
6253;21,17.25;25.25,219.25;47.25,28;53.75,95.75;3.25,121.25;24.25,182.5;58,83.25;65,370.75
4586;7.75,57.25;13.5,236.5;47.25,28;53.5,141.5;3.25,121.25;63.75,145;64.25,46.25;65,344.25
4768;10.25,72.25;23.25,217.75;32.75,10.5;65.75,104;3.25,121.25;23.75,183;63.75,46.25;65,344.25
3680;10.25,72.25;21,252.25;21.5,20.25;23.25,118;3.25,121.25;18.5,201.75;64.5,34.25;66,335.5
1327;13,80;21,252.25;24.75,71.5;63.75,96;33.75,134.75;49.75,184.75;65.5,33.5;66,335.5
809;21,116.25;21,252.25;26,94.25;63.75,96;37.25,116.5;48,172.5;49.25,90;61,288
2839;2.75,61.75;6.5,310;17.75,145.25;41.75,149;37.25,116.5;48,172.5;57.75,92.25;64.25,347.75
3061;24.5,117;38.5,306;48.25,116.5;57.5,163;1.75,168.5;33.75,133.25;57.75,92.25;64.25,347.75
452;9,165.25;21.75,367.75;24.5,117;53.75,98;1.75,168.5;28.5,78.25;33,133.25;41.25,356
5343;13.25,141.5;17,352.25;24.5,117;54.25,91.75;1.75,168.5;29.75,55.75;51.5,69.5;54,312.25
2077;5.5,148.25;7.5,313.5;24.5,117;49.75,94;1.75,168.5;6.25,7.75;7,58.5;64.25,291.25
3205;17.5,120.75;24,365;26.25,71.75;38,38;1.75,168.5;5.25,12.5;17.25,48;64.25,291.25
2345;7,165.5;13.75,311.75;18.5,13;26.25,71.75;1.75,168.5;14.5,50;22.75,48.25;65,347.5
5;14.75,236.25;35.5,358;59.25,18.75;59.75,78;1.75,168.5;8.75,50.75;17.25,65;65,347.5
801;23.25,254.25;23.25,305.75;29.75,26.25;48.25,45.25;1.75,168.5;25.25,72.75;56.75,48.5;65,347.5
1660;18.25,247.75;29,256.75;41.25,21;48.25,45.25;1.75,168.5;9.25,50.5;44.5,28.25;50.25,315.5
5582;5,260.25;24,238.75;41.25,26;48.25,45.25;1.75,168.5;48.75,57.75;56.5,50.25;61,281.5
1478;20.5,325.5;23.25,313.75;32.75,10.5;48.25,45.25;1.75,168.5;31,7.5;33.5,78.5;56.5,231.25
3852;14.75,339;18,334.75;27.25,15.5;34.25,117.75;1.75,168.5;6.75,57.25;6.75,58;56.5,231.25
3330;7.75,313;12.75,315;19.5,93.25;20,192.25;1.75,233.5;6.75,57.25;6.75,58;46.75,243.25
611;23,296.5;33.5,254.75;34.75,154;55,161.75;1.75,233.5;6.75,57.25;6.75,58;45.75,233
3914;30.25,360;33.5,254.75;42,117.75;63,163;1.75,233.5;8,59;17.25,125;44.75,264.5
4770;8,367;18.5,236.75;25.25,101;63,163;6,197;8,59;20.5,198;45.75,318
3346;16,356.5;18.5,236.75;58,147.5;69.75,165.5;6,197;9,51;47.75,141;54.75,358.75
451;16,356.5;42,181;55,97.5;65.5,241;22,198.5;39,34.75;42.5,117.5;54.75,358.75
4181;16,356.5;42.25,253.25;55,97.5;55.5,217.75;8.5,195.75;23.25,10.25;38.25,118;65.25,283.25
4739;1.75,369;7.75,246.75;22,164;34.5,254.75;8.5,195.75;15.25,7.75;38.25,118;62,363.25
5107;23.75,310.5;45.5,180.5;58,221;63,259.5;11,232;29.25,49;38.25,118;62,363.25
291;32.75,256.75;45.5,180.5;47.25,267.75;47.75,268.25;6,199.75;29.25,49;43,175.5;60.75,353.5
2115;32.75,256.75;55.75,209.5;60.5,279;63.5,259.25;18.5,191.5;31.75,88;43,175.5;60.75,338.25
112;33.25,311.75;41.75,239;43.25,270.75;62.75,227.5;18.5,191.5;47,42.75;50.75,184.75;60.75,338.25
2822;5.75,312;22.5,242.25;34.5,253.5;68.25,225.75;3,233.75;9.5,10.75;50.75,184.75;60.75,338.25
3011;23,307;33.25,301.75;63.75,242;69.75,214.5;3,233.75;9.5,10.75;21.5,127.5;60.25,298.5
648;20.75,257.25;29.25,314.5;34.5,255.25;47.75,255.75;3,233.75;9.5,10.75;21.5,127.5;62.5,344.5
1075;9.25,268.75;24.75,297.25;42.25,276;49.25,302;3,233.75;9.5,10.75;33.25,98.75;37.5,373.25
2148;8.75,237;9.75,273.25;37.75,296.5;42.25,276;15.25,238;30.5,7.5;33.25,98.75;45.25,360.25
6310;8.75,237;24,256;29,262.25;41.75,322.5;15.25,238;26.75,8;42.25,59.5;42.25,370.5
1263;6.5,165.5;14.25,313.75;68.75,304.25;70.75,307.25;14.75,238.5;26.75,8;42.25,59.5;47.25,369.5
1267;38,157;42,270.5;46,253.75;63.25,335.25;14.75,238.5;26.75,8;42.5,68;45.25,351.5
2509;4.25,148;37.75,219.25;50.5,256.25;66.25,335;14.75,238.5;26.75,8;58.75,33.5;64.25,343
4462;34.25,114.5;53.25,232;66.75,234.5;69,298.75;14.75,238.5;18,50.25;47.75,29.75;64.25,343
5933;5,54.25;24.25,246.25;33.5,220.75;64.5,263.5;14.75,238.5;18,50.25;47.75,29.75;60.25,370.75
1064;12.5,51;19,191.25;37.25,269;64.75,282.75;3,218;18,50.25;47.75,29.75;60.25,370.75
3030;11.25,107.75;20.75,204.5;42,254.25;49,252.75;3,218;5,56.25;33.75,87;60.25,370.75
1314;1.5,55.5;28.25,185.25;33.75,315.25;38.5,306.5;3,218;13.75,12;13.75,127.25;60.25,370.75
2621;22.25,72.75;26.75,164;36.75,284.5;37.25,274;8,206.25;13.75,12;13.75,127.25;20.5,364.75
618;1.25,116;6.75,107.5;12.75,314.75;37.25,274;8,206.25;17.5,9.25;20.5,92.25;31.25,343
5795;3.75,34;19.75,34.5;32,302.75;37.25,274;8,206.25;17.75,57.25;34.25,20.75;60.5,344.75
953;3.75,34;16,13;59.75,302.25;60.5,279;8,206.25;33.5,76.25;52.25,59.25;53,312
2489;5.25,8.75;11,59.25;56.5,239.25;59.75,302.25;18.75,231.5;41.5,94.5;42,12.5;53,312
3194;5.25,8.75;11,59.25;47.5,185;57,290.75;11,200;14,50.25;60,28;65,268.25
374;6.75,8.25;43,127.75;50.25,114.75;57,290.75;4.75,249.5;22.25,88.5;40,24.25;65,268.25
4561;39,25.25;43,127.75;55.25,94.5;62.5,229;4.75,249.5;41.5,57.5;55.75,47.75;56.75,275.75
2686;12.75,44;24,116.75;26.25,106.25;62.5,229;4.75,249.5;8.25,9;21,51.75;56,275.5
3224;6.25,10.75;10.5,177;11.5,164.5;62.5,229;18.5,223.75;26.5,8;41.25,87;56,275.5
4603;5.75,45.75;6.5,242;11.5,164.5;57,225.5;5.75,252.75;21.5,47;41.25,87;56.75,278.5
287;5.25,34.5;13,239;21.75,116.75;39.5,180.75;5.75,252.75;8.5,94.25;25.5,49;56.75,278.5
4794;27.25,64;59,299.75;63,172.75;70.5,176.75;5.75,252.75;8.5,94.25;14.25,8.75;54,359
2378;14.5,119.25;30.25,350.25;46,181;70.5,176.75;5.75,252.75;10,54.5;12.25,67;22,359.5
1683;4.5,154.25;27,353.75;55.25,123.75;70.5,176.75;3.25,302.75;12.25,67;17.75,10;28.25,359.25
4333;8.5,176;23,351.25;33.75,146.25;60.25,205.75;3.25,302.75;12.25,67;26,2.5;50.25,336.25
3614;5.25,164.5;10.5,344.75;32,181.5;46.25,255.75;6.75,250.25;12.25,67;31.75,2;50.25,336.25
2588;21.25,136.5;34.5,359.5;59.75,200.5;64.25,268.75;6.75,250.25;17.75,49.75;31.75,2;60.5,356
3355;7.5,67.75;26,304.75;35.25,222.75;69.5,335.75;6.75,250.25;21,87;31,51;60.5,356
4192;22.5,45.25;23.5,297;30.5,269.75;69,340.25;12,232;21,87;31,51;65,347
1585;11.25,52.75;23.25,253.5;43.75,315;44.25,327.25;12,232;21,87;31,51;64.5,360
3289;11.25,52.75;22,305.5;37.75,305.5;68.25,307.25;10.75,205.5;24.25,91.25;31,51;36.5,338
1506;8.75,59;8.75,346.5;23,305;53.5,352.5;10.75,205.5;24.5,88.75;31,51;71.25,335
5521;8.75,59;15.25,313.5;16.5,310.5;65,343.75;10.75,205.5;21.25,124.75;57,88.75;58.5,289.25
4041;8.75,59;17,362;38,253.5;42,358.5;22.25,144.5;34.5,76.25;53.75,29.5;58.5,289.25
5195;8.75,59;14,315;14.75,312.75;17.5,365.25;7.25,134.25;29,98.75;53.75,29.5;60.75,361
4506;13.25,147.5;29,359.75;30.25,360;58.25,367.5;1.5,101.25;32.75,172;53.75,29.5;60.75,361
501;7.5,171.5;29,359.75;50.25,352.5;58.5,359.75;1.5,101.25;9,153;24,11;62.5,291.5
355;16.25,135.5;23.75,363;37,367.75;54,290.5;1.5,101.25;13,231.5;24,11;39.75,321
3972;16.75,119;37,367.75;39,333.5;54,290.5;13.25,65;19.25,254.5;47.5,47.75;60.5,354.75
492;35,79.5;39,333.5;39.5,363.5;64.75,282.75;10.5,121.75;19.25,254.5;22.25,88.5;29,334.75
3657;35,79.5;39,333.5;39.5,363.5;64.5,285.25;20.5,127.75;43.75,245.25;54.75,107.75;60.75,348
4775;5.5,64.5;10.75,352.5;39,333.5;64.5,285.25;13.25,125.25;20.25,327;20.75,48.75;37.75,327.25
3042;5.5,64.5;8.75,311.5;15.25,352.25;19.5,291;16.25,127.25;19.5,364.25;20.75,48.75;61.5,299
1610;5.5,64.5;8.75,311.5;20,334.75;71,300.75;1.75,104.25;11.25,357.5;39.75,97;65,304.75
