begin;0,0;0,324.25;274,0;274,324.25;0,0;0,324.25;274,0;274,324.25
12616;25.25,257.75;139.5,214.75;148.25,217.75;235.25,232.75;39.5,152.25;101,148;210,168.75;232.25,89.75
8381;9.25,262.75;139.5,214.75;154.75,231.75;235.25,232.75;37.75,108.25;70,115;221.75,215.25;226.75,88.5
2460;9.25,262.75;139.5,214.75;192.5,228.5;208.25,238;34.25,100.75;72,115;232,233;258.5,71.5
15299;26.25,252.75;139.5,214.75;191.75,228.25;245.5,217.5;61.25,146.25;65.5,93.25;227,207;258.5,71.5
11113;73.5,242.25;170.25,260;178.75,276;210.75,248.75;50,90.5;61.25,146.25;227,207;252.25,79.5
12351;50.75,210.5;156,277;178.75,276;223.25,230;20,76.5;68.25,194;191.5,195.5;252.25,79.5
13324;40.75,185;129.25,314.75;206.75,233;217,263.75;20,76.5;101.5,180.5;191.5,195.5;252.25,79.5
1982;40.75,185;149.25,288.75;176.25,229.5;214,313.75;21.75,91.25;53.25,190.5;194,195.5;252.25,79.5
4191;41.5,186.75;149.25,288.75;195.5,193.75;253.5,301.75;21.75,91.25;40,157.25;236.25,187.25;241.5,92.5
9965;15.5,191.75;119,307.25;204.75,235;211.25,287.75;21.75,91.25;43.5,148;236.5,184.75;241.5,92.5
2684;48.5,189.25;87.25,305.5;211.75,289.75;212.5,233.5;21.75,91.25;41.5,158.25;229.5,185;241.5,92.5
3952;65.25,163.75;115.75,299.25;183.5,283.5;264.25,263;21.75,91.25;41.5,158.25;225.5,179.75;233.5,130
7110;85.75,126;90,319.25;194,321.5;209.75,251.5;30.5,38.75;41.5,158.25;225,179.75;233.5,130
3536;47,99.5;95.5,283.5;194,321.5;227.75,246.25;5.75,67;69.5,115;199.5,206.5;233.5,130
5194;47.5,93.5;97.25,271.25;194,321.5;229,234.5;5.75,67;100,101;193.5,255.75;197.5,155
6277;17,78;98,286.5;164.5,303.5;229,234.5;25.5,52.75;134.25,120.5;192.25,255.5;197.5,155
19107;40.5,59.5;77,276.75;140,312.25;214.25,251;57.75,71;134.25,120.5;191.5,255.5;197.5,155
19554;40.5,59.5;98.75,261;106.5,308.5;214.75,251.25;42.75,98.75;112.5,107.75;158.25,277.25;197.5,155
8881;8.25,23.5;98.75,261;156,302;252,246.5;42.75,98.75;112.5,108.5;206.75,262.5;212.5,130.25
2758;7.5,25;98.75,261;116.5,308.5;213,239.5;42.75,98.75;97.5,78;222.75,269.25;236.75,115.75
2527;7.5,25;106.75,272.25;116.5,308.5;213,239.5;84.75,110.25;134.5,46;231.75,218;268.75,89.25
11289;9.5,26.25;105.75,275.25;116.5,308;213,239.5;84.75,110.25;150.25,70.25;223.75,215;236,75.75
13777;9.5,26.25;90.5,318.25;105.75,275.25;213,239.5;117,69.25;126.75,110.5;237.25,171;240.5,98.25
2352;24.5,77;97.75,301;109.75,242;213,239.5;93,120.75;158.25,71.5;209.25,223.75;240.5,98.25
8469;40.5,60;75.75,269;76,251.75;211,234;112,110.75;158.25,71.5;177.75,236.75;240.5,98.25
19087;40.5,60;75.75,252.25;99.25,261.5;203.5,226;112,110.75;150.25,48.75;153.75,247.25;214.25,80
15527;40.5,60;93.5,303;135.25,279.5;181.25,261;81,121.25;109,16.75;153.75,247.25;241.5,111.25
15773;22.25,20.5;95.25,263.75;99.75,309;158.75,286.75;81,121.25;109,16.75;154.5,219.5;241.5,111.25
15069;21.5,19.75;111.5,254.5;130.75,289.25;191.5,290;81,121.25;109.25,17.25;114,235.5;241.5,111.25
5212;42.5,15;111.5,254.5;139.75,301.75;191.5,290;64.25,101.25;109.5,16.5;152.75,239.75;228.25,66
1107;42.5,15;133.5,209;144.5,316.75;222,254.75;79,122;109.5,16.5;170.5,249.25;193,63.25
12432;92.75,38.25;133.5,209;138.5,292;254.5,232.25;67.75,85.25;109.5,16.5;170.5,249.25;243,78.75
5774;103,81.5;133.5,209;172.5,293.75;254.5,232.25;75.25,137.5;112,33;205.5,227;270.75,34.5
17054;77.5,58.5;153.75,165.25;185.25,291.5;254.5,232.25;69.5,120.5;112,33;219.75,186.25;247.5,15
19581;96.5,13.5;153.75,165.25;197.75,283.75;227.25,211;40.25,101.25;94.5,64.5;232.75,236.5;247.5,15
8659;99.5,15.25;161.5,179.75;212.5,233.5;213.5,254.5;40.25,101.25;92.75,65;189.75,226.75;247.5,15
3109;99.5,15.25;204.25,176.25;211.5,202.5;239.75,237.25;58.5,58.5;84.5,69;190.5,226.75;247.5,15
13941;99.5,15.25;204.25,176.25;211.75,204.5;239.75,237.25;31.75,24;99.75,103.75;179.75,258.75;272,20
6933;70.5,1.5;180.5,153.25;207.25,159;245.25,190.5;31.75,24;99.75,103.75;171.25,229;272,20
15331;43.5,13;171.5,165;181.5,159.5;245.5,189.75;58,17.5;99.75,103.75;150,199.5;272,20
10400;52,13.75;168.75,176.25;190.75,173.75;247.25,148.5;35,19.5;99.75,103.75;150,199.5;225,15.75
2302;80.25,39.5;146.25,214.75;161,205.25;264.5,151.75;35,19.5;111.25,107;145.25,173;225,15.75
16537;50.75,62.25;149.5,206.5;161,205.25;264.5,151.75;17.75,11.5;102.25,70.75;118.25,147;197.25,61.75
18196;29.75,98.75;149.5,206.5;161,205.25;264.5,151.75;30.5,59.5;87,120;157.5,128;197.25,60.75
11545;13,71.25;123.5,174.5;163.25,178.75;222.75,184.25;15,104.5;79,122;157.5,128;197.25,60.75
5503;42.5,86.5;143.25,129;145.5,174;222.75,184.25;15,104.5;48.75,129;158,128;234.75,91.75
19564;42.5,86.5;143.25,129;145.5,174;254.25,197.25;30.75,107;56.5,171.25;131.5,151;261.25,82
11457;71,88.75;120.25,99;192.5,158.5;237.5,241.5;30.75,107;56.5,171.25;156.75,108.5;235.75,89.25
18602;87.25,109;153.5,105.25;161,118.5;204.75,239.5;33.5,61.75;56.5,171.25;156.5,112;235.75,89.25
1357;87.25,109;127.5,105.5;128,132.75;173.75,222.75;33.5,61.75;40.5,202.75;150.25,81.5;195.5,79
11122;46,96.5;75.25,94.25;142.25,164.5;161.25,220;72.75,32;92.25,227.5;150.25,81.5;195.5,79
4419;2.75,97.5;75.25,94.25;144.75,216.25;156.5,166.5;73,31.5;92.25,227.5;184.5,77.5;189,50
10417;19.5,52;71.75,60;119.25,194.25;156.5,166.5;107,69.25;120.25,235;163.5,108.25;189,50
3795;33.25,34.5;80.25,55.75;149,175.5;169.75,169.5;107,69.25;120.25,235;178.75,152.25;188.75,44
10860;19.75,89.75;48.25,83;144.75,128.5;216.5,172.5;107,69.25;120.25,235;178.75,152.25;210.5,53.75
2671;10,113.75;48.25,83;122.75,126.5;197.75,167.5;99.75,33.75;160.75,215.5;178.75,152.25;230.25,89.25
2972;4.5,115.25;47.75,83;131.25,83.75;189.75,203.5;99.75,33.75;177.5,226;178.75,152.25;201.75,51.25
20045;0.5,59.25;4.5,115.25;111.25,100.25;223,201;129.75,1.25;177.5,226;178.75,152.25;201.75,51.25
16869;0.5,59.25;48.5,157.25;125.5,145;252.75,148.75;73.5,15;111.25,238;156.5,109.5;201.75,51.25
14300;29.75,20.25;50,154.25;98.75,133.25;252.75,148.75;97.25,28.5;118.75,243.25;119.25,127;201.75,51.25
2608;44.25,53.25;79.25,171.75;88.75,178.5;204.75,138;113.5,20.75;118.75,243.25;149.25,124.75;201.75,51.25
14712;14.75,51.25;79.25,171.75;88.25,178.5;193.5,81.75;114.5,50.5;118.5,198;133.25,158.5;201.75,51.25
18052;1.75,103.5;52,211.75;88.25,178.5;156,105.75;77.25,82.25;101.25,185.5;133.25,158.5;201.75,51.25
6800;33,92.5;71.5,217;107.25,179.25;144,106;77.25,82.25;93.5,218;131.25,157;201.75,51.25
11073;3.75,132;66.5,228.75;142,201;187,80.5;77.25,82.25;93.5,218;139.5,179;201.75,46
1066;35,133.75;65.5,213;142,201;187,80.5;38.5,90.75;59,233.75;99.25,202.25;201.75,46
18184;32.5,90.5;72.5,228.75;107.5,173;174.5,55.5;38.5,90.75;59,233.75;122,204.25;201.75,46
1759;38.75,69.75;78.75,235.75;149,179.75;164.5,21.75;38.5,90.75;45.5,190;122,204.25;234.75,28.5
12396;16,69.5;71.25,267.25;130.75,212.5;164.5,21.75;0.75,86.5;34.75,215;122,204.25;233.75,27.5
18269;16,69.5;58.25,292;130.75,212.5;202.5,46;16,76.5;34.75,215;97,212.25;247.25,3.5
9546;3,57.75;58.25,292;104,189.5;210.25,45;16,76.5;60,202.75;67,176;221,22.25
16559;3,61.5;94.25,270.75;104,189.5;214.5,10.25;42.75,108.75;93.75,219;94.75,168.5;221,22.25
1428;3,61.5;94.25,270.75;122,152.5;208.5,16.5;1.25,130.5;80.5,269.5;100,168;248.5,22
12458;35.5,21;94.25,270.75;122,152.5;169.75,38.75;48.25,146.75;83.25,229.75;100,168;268.5,40.25
17400;83.25,32.25;98.5,288;157.5,117.75;169.75,38.75;10.5,166;64.25,194;82,196;268.5,40.25
6556;83.25,32.25;98.5,288;157.5,117.75;170.25,39.25;1.25,169.5;81.5,197.5;107.25,235.25;229.5,5.25
8156;24.25,33.25;98.5,288;156.5,138.25;179,82.5;37.25,143.75;86.5,181;142,225.5;229.5,5.25
6422;36.25,67.25;111.25,259.25;126.75,149.25;179,82.5;53.5,147.25;86.5,181;163.5,186.75;230,6.25
15320;36.25,67.25;97.25,303;137.75,147.5;194.25,103.25;55,123.75;96.75,186.75;180.75,180.5;230,6.25
15317;36.25,67.25;97.25,303;127.25,190;194.25,103.25;54.5,162.25;80,162.5;185,131.75;194.75,28.25
3179;36.25,67.25;49.25,308.5;133.5,160.75;177,148.75;60,191.25;113.75,157.25;185,131.75;208,6.75
19603;36.25,67.25;40.75,309.5;125.75,133.25;177,148.75;18.25,204;141.25,137.75;184.75,129;238,10
20073;45.5,63;63.25,269.25;85.25,111.5;177,148.75;3,165;128.5,136.5;162,105;238,10
3907;45.75,63.5;103.5,269.25;130.25,126.5;136.25,145.75;3,165;102.75,153.25;195.75,70.25;238,10
9656;64,16.25;108.5,255;136,98.25;159.5,99;3,165;102.75,153.25;195.75,70.25;269.5,25.5
16764;64,16.25;108.75,255.25;130.75,129.5;152,122;3,165;89.25,172.25;176.5,70.25;262,61.75
13450;51.25,8;91,220.75;130.75,129.5;178.75,97;19.5,139.25;89.25,172.25;206.5,75.75;263.25,62.75
16779;24.5,1.5;91,220.75;105.75,152.75;148.75,104.25;44,147;54.5,163.25;206.5,75.75;263.25,62.75
14961;14.25,48.25;135.75,202.25;138.5,151.75;148.75,104.25;39.5,152.25;54.5,163.25;163.75,78.75;262.5,9.5
8070;14.25,48.25;128,207.75;148.75,104.25;150,135;39.5,152.25;114,165.25;184.5,39.75;203.75,30.25
10551;14.25,48.25;83,228.25;148.75,55.75;168.75,166.5;39.5,152.25;99.75,165.5;154,38.25;203.75,30.25
6318;12,7.75;83,228.25;134,94.5;167.5,168.25;22.75,108;93.5,211.5;154,38.25;232.5,41
5166;49.25,6.5;106.75,225.75;149.75,99;207,154.25;43,70;108.5,214.25;154,38.25;232.5,41
14852;89.75,0.25;116,196;149.75,99;207,154.25;88,63;102,193.5;185,70.75;254,58.75
4641;79.5,27.5;101.5,155.25;160.5,99;207,154.25;88,63;107.25,209.25;183.25,70;259.25,82
15803;52.5,6.25;101.5,155.25;197.25,104.25;207,154.25;52.75,27.75;105.75,165.25;161.5,86;259.75,114.75
2844;15.5,20.5;103.5,120.75;184.75,82;207,154.25;53.75,24.5;105.75,165.25;192.75,102.25;259.75,156.25
18757;15.5,20.5;125.75,139.5;188.5,44.25;221.5,119.25;85,15.5;128.75,183.5;192.75,102.25;261,156.25
9052;21.5,34.25;134.5,105.5;155.25,39.75;194,156;100.25,31;128.75,183.5;192.75,102.25;240,114.25
19458;22.5,20.25;136.75,144.5;137.25,54.25;175.25,129.75;100.25,31;123.5,209.25;192.75,102.25;240,114.25
6227;48.75,30;136.75,144.5;149.75,37.5;158.25,138.5;55,17.25;124,214.5;156.75,105.25;240,114.25
8032;49.25,30.25;136.75,144.5;149.75,37.5;197.25,126.25;7,34.75;169.5,226;177,79.25;268.5,140.25
2270;49.25,30.25;136.75,144.5;149.75,37.5;224,122.75;36.25,48.75;174.5,236.25;177.5,116.25;270.5,177.75
18212;49.25,30.25;136.75,144.5;197.5,25.5;261.25,102.75;9.5,17.5;155.25,191.5;156.5,108;270.5,177.75
2624;49.25,30.25;136.75,144.5;237.75,16;261.25,102.75;31,22;180.5,228.75;200,126.5;237.75,142.25
6676;82.25,51.5;172.5,145;237.75,16;256,148.5;10,24.5;160.75,257.5;200,126.5;271.25,170
14786;83,51;201.25,144.75;205.25,45.5;256,148.5;10,24.5;160,250.25;230,157.25;230.25,179.75
16795;84.5,36.75;173.5,181.75;184.5,55.5;256,148.5;43,27.75;164.5,249.5;225.5,179.75;230,157.25
14120;41.75,29.5;158,204.25;208.75,98;246.75,110.5;10.5,48.25;164.5,249.5;225.5,179.75;230,157.25
3108;41.75,29.5;115,195.5;188.25,55;251,155.75;18,55.25;200,273;225.5,179.75;230,157.25
2973;18.25,3.25;118,209.5;195.25,47.75;250,122;23,52.25;200,273;225.5,179.75;230,157.25
9775;31.5,25.75;154,238.75;166.25,38.75;208.25,105;23,52.25;200,273;228.25,217;230,157.25
13295;31.5,25.75;132.5,280.5;133.25,8;209,139;37.75,25;217,258.5;218.75,218.5;230,157.25
6151;73,49;132.5,280.5;161.5,21.75;209,139;37.5,23.25;213,201;217,259.75;231.75,155.5
13669;73,49;135,305.5;168.25,39.75;240,136.5;28,41.25;179.5,176;217,259.75;230.75,139.25
7224;83,36.75;135,304.5;193,6.75;204.25,104.5;28,41.25;216.75,154;217,259.75;223,107.5
11992;40,26.25;93.5,307;193,6.75;204.25,104.5;70.5,8.5;217.5,153.5;236.75,280.5;266.25,91
11963;61.5,15.5;93.5,307;154.75,36.25;196.75,103;70.5,8.5;177.25,188.75;269,308;269.25,42.25
7173;61.5,15.5;91,276.75;114.5,15.75;238,134.75;98.75,12;177.25,188.75;241.25,312.75;243,81.75
7189;46,73.75;47.75,320.75;80.75,35.75;267.5,112.5;98.75,12;177.25,188.75;239.75,260.25;246.5,54.25
7231;20.5,105.25;39.25,308;99.25,5.5;238.5,136.5;98.75,12;177.5,189.25;239.75,260.25;253.75,16.5
14376;5.25,96.5;48.75,256.25;69.75,2.25;235.5,182.75;62,2.5;174,201.5;239.75,260.25;253.75,16.5
8698;10,139;47.25,240.25;94.75,38.75;267.5,153.25;33.25,13.75;134.5,194.75;239.75,260.25;253.75,16.5
3731;67.25,141.75;84.75,260.75;102.25,5;267.5,153.25;63.75,17;132.75,143.75;235.5,239;253.75,16.5
18156;70,153.25;77,256.5;79.75,10.75;267.5,153.25;63.75,17;132.75,143.75;194,254.25;271.5,36.25
17874;73.25,164.75;90.5,243.5;110,34.5;227.75,121.75;63.75,17;118.25,146;194,254.25;271.5,36.25
6413;30.5,169.25;90.5,243.5;110.5,37.25;189.25,151.5;49.5,37.5;99,103;191.75,304;271.5,36.25
7731;77.75,161.25;93.5,215.25;111,37.25;189.25,151.5;49.5,37.5;98,101.75;220.5,309;269.25,90.75
17444;102.5,196.25;125.75,217.25;130.75,69.5;192.25,173.25;34.75,71;98,101.75;182,277;269.25,90.75
4038;89.5,238.5;103.25,175.5;123.75,22.25;168.25,181.25;34.75,71;98,101.75;193,254.25;230.25,83.5
10614;84,275.75;118.5,154;123.75,22.25;190.75,187.25;42.5,114.75;71.25,139.5;155.75,228.5;230.25,83.5
13772;90.75,286.5;118.5,154;153.25,36.75;185.5,232.5;35,158;101,154.5;173.5,221.25;230.25,83.5
2290;86.25,257.75;118.5,154;153.25,36.75;185.5,232.5;58.5,191;75.75,183;164.75,256.5;193.25,95.75
4736;66.25,220;118.5,152.75;171.25,9;188.75,187.25;18,203;75.75,183;182,213.5;193.25,95.75
2509;39.5,186;118.5,152.75;141,1;170.75,187.25;38.75,204;109.5,146.5;182,213.5;193.25,95.75
10071;51,197.25;132,162.75;141,1;201,205.25;12.75,245;155,157.25;182,213.5;234.75,99.25
7590;7.5,217.25;151.75,124;187,22;212.5,222;12.75,245;163,107.5;182,213.5;234.75,99.25
16191;22,257;132.5,139;189.5,48;212.5,222;20.5,281.75;155.75,119.75;163.25,248.25;234.75,99.25
15546;25,225;132.5,137.75;148.25,39.5;212.5,222;24.5,319.25;118.75,129;163.25,248.25;259.75,120.75
12949;5,260.25;109.25,102;189.25,42.75;212.5,222;24.5,319.25;102.75,102.25;157.5,212;249.25,79.25
17986;5,260.25;96.5,118.5;189.25,42.75;212.5,222;19.25,319.25;120,93.75;156.75,224.25;212,68.75
2373;3.5,259.25;119.25,105.75;189.25,42.75;213.75,173;18.5,287;120,93.75;157.25,224.75;223,107
6436;34.5,273;105,99.5;189.25,42.75;193.5,173;53,300.75;120,93.75;157.75,224.5;194,137.25
10124;39.25,307.25;60.75,91.75;208,35.25;225.5,150;53,300.75;94.75,106.25;132.75,229.5;194,137.25
5672;39.25,307.25;60.75,91.75;238.25,68.25;247.75,149.25;65.25,312.5;95.25,106;106.5,209.5;176.25,127
17304;72.5,287;107.5,82.5;238.25,68.25;242.5,124.5;92.25,288;95.25,106;106.5,209.5;193.25,157.5
13887;25.75,278.75;107.25,82.25;210.75,95;242.5,124.5;57,255.5;119.25,84.5;146.25,233.25;193.25,157.5
8613;49.75,319.25;98,71.75;170,119.75;217.25,152.5;24.75,269.75;119.25,84.5;151.25,248.75;193.25,157.5
16905;49.75,319.25;127.75,28.5;168.25,113;217.25,152.5;35.25,218;120,93.5;158.25,249.5;214.5,123.25
1817;49.75,319.25;157.5,48;168.25,113;217.25,152.5;29.25,171.75;127,95;161.75,258.75;224,82
16157;24.5,319.25;157.5,48;168.25,112.5;217.25,152.5;48.25,144.75;89,99.5;204.75,236.25;218.25,33.75
19399;12,316.75;114.5,21.25;122,105.5;217.25,152.5;50.25,153;103.25,134.5;204.75,236.25;218.25,33.75
5095;12,316.75;83.5,9.5;90.75,111;205,149.25;57,102;103.25,134.5;205.75,207;217.75,34.75
6320;17,319.75;83.5,9.5;107.25,76.25;233.75,140.5;57,102;130.25,162.75;235.75,207;259.25,71.25
9571;4.25,299.75;95,14;111,78.5;198.25,119.75;28.75,99;165.5,183.25;235.75,207;259.25,71.25
16557;32.5,308.25;95,14;112.25,81;199,71.75;28.75,99;187,156.5;227.75,186.75;239.75,112.75
8052;42.75,285.75;67,4.5;110.5,82.5;199,71.75;28.75,99;145,144.75;216.25,241.25;244.75,137.25
9076;42.75,285.75;67,4.5;71.25,85.5;183.25,79;15.25,151;154.25,107;164.25,226;229.75,156.25
8860;42.75,285.75;67,4.5;78.75,47;162.5,49.5;40.75,147.5;120,93;122.5,208.75;229,157.5
16500;70,249.5;84.25,26.5;120.5,49;165.25,38.75;40.75,147.5;120,93;130.75,173.25;247.5,204.25
8682;70,249.5;71.75,52.25;151.25,36;153.75,78.25;41,115.25;120,93;123.25,139.25;205.5,169.75
6482;69.75,215.25;89.75,10.5;145.75,86.75;154,71.25;41,115.25;118.5,134.25;120,93;205.5,169.75
11356;86.25,259.75;89.75,10.5;132,98.75;150,86;5,108;117.5,131.75;120,93;166.25,179.5
1230;80.75,276.25;110,34.5;150,86;157.75,117.25;5,108;69.75,132.75;145.75,62.5;183.5,221.25
6948;78.25,283;125.5,1.25;156.25,78.5;157.75,117.25;5,108;112.5,132;130.75,93;153.25,247.5
12002;78.25,283;81.25,32.25;120,55.5;148.5,132;2.25,68.5;83.5,167.75;130.75,93;160,261.75
20051;55.25,314.5;88.75,47;136.25,45.75;148.5,132;26.5,52.75;118,153.75;130.75,93;160,261.75
13279;49.75,319;53,39.25;109.5,28.5;146,132.5;26.5,52.75;119.75,150;123,94.75;160,261.75
13729;12,316.75;17.25,19.75;78,26.5;146,132.5;26.5,52.75;119.75,150;123,94.75;130.5,286.25
1842;12,316.75;19.25,20.75;128,1.5;158.25,177.5;27.75,47.75;116.5,146.75;123,94.75;131,287.75
19195;12,316.75;19.25,20.75;106.5,14;123.5,180.5;72,98.75;85,85.5;99,90.5;131.25,286.75
19534;12,316.75;19.25,20.75;77.25,26;161.25,221;44,115.25;59,145.25;99,90.5;115.75,297
15395;12,316.75;30.5,57.75;104,66.75;137.5,257.75;44,145.25;92,189.25;98.75,90;115.75,297
9666;12,316.75;31.5,59.75;104,66.75;125.75,212.5;41,202;44.25,170.75;64.75,115;67.25,293.25
15029;12,316.75;84.5,27.25;112,67;127,208.5;44.25,170.75;61.75,193.5;63.75,90.75;67.5,292.75
6167;48,287.75;88.75,32.5;108.75,33.5;140,195.25;44.25,170.75;61.75,193.5;63.75,90.75;102,323.25
17696;22,259.75;73.5,57;108.75,33.5;139.5,149.75;7.5,201.75;50.5,243;63.75,90.75;86.25,319.25
16546;8,238;96.25,43.75;97.25,38.25;103.25,170;7.5,201.75;50.5,243;75.25,92.25;86.25,319.25
11769;16.25,238;81.5,38.5;97.25,38.25;142,129.25;0.5,260.25;7.5,201.75;15.75,82;86,318.25
10168;16.25,238;79.5,2.25;125.75,1.5;188.25,103.25;5,257.25;7.5,201.75;36.25,54.5;46.25,315.25
6368;49.25,249.75;90.75,27.25;125.75,1.5;164.25,100.25;5,258.75;7.5,201.75;16.25,50.75;31,288.5
12954;30.25,186.25;93,57;124.5,30.25;141.5,156.25;5,258.75;7.5,201.75;18,82;22.5,318.75
19193;74.25,162.75;93,57;117,20.25;191.25,190.75;5,258.75;12,214;18,82;78.5,300.5
27;70,155;79,55.5;99.25,60;191.25,190.75;5,257.25;12,214;47.5,60.5;69.25,276.5
18578;92.75,174.75;118,34.5;136,90.5;191.25,190.75;5,257.25;12,214;46.5,59.5;73,259
6304;70.75,183.25;118,34.5;164.5,70;202.75,192.25;20.75,299;25.5,243.5;46.5,59.5;73,259
15255;50.25,201.25;118,34.5;172.75,101.5;172.75,179;0.75,260.25;25.5,258.25;40,93.75;73,259
5668;98.75,174.5;118,34.5;160.25,101.5;199.25,131;13.5,298.5;15.5,256.25;40,92.25;73,259
6601;82.5,228;94.5,15.75;160.25,101.5;199.25,131;14,298.25;60,293.5;70,140.75;95.25,227.75
10239;110.5,266.5;138.25,49.75;162.5,106.5;198.75,124.75;14,298.25;44.75,282.75;83.25,181.75;95.25,227.75
6158;64.75,242.25;118,76.75;167.75,109;194.75,83.5;14,298.25;44.75,282.75;57,149.25;95.25,227.75
6478;76.5,209.75;118,76.75;171.75,90.75;243.25,68.75;14,298.25;54,277.5;61.5,162.25;95.25,227.75
13127;100.5,169.75;107.75,34.5;172.25,91;238.25,71.5;25,272.75;54,277.5;80.5,170.25;95.25,227.75
17683;93,133.25;109,35.25;149.5,124.5;258.25,104.75;6.25,271.25;54,277.5;80.5,170.25;83.75,230.5
15574;86.25,109.5;109,35.25;144.75,138.75;269.25,52.5;6.25,271.25;38.25,283.75;80.5,170.25;98.5,216.25
16543;83.5,91;109,35.25;152.5,166.5;258.5,50.25;2.25,256.25;21.5,251.25;80.5,170.25;98.5,216.25
167;77.25,61.5;101.75,38.25;174,191.75;258.5,50.25;5,257.25;21.5,251.25;74.5,140.5;91.5,182.25
10865;82,56;101.75,38.25;178.75,242.75;233.5,44;5,257.25;21.5,251.25;105.25,181;131.25,215
16247;53,84.25;70.5,3;141.25,242.5;233.5,44;9,302.25;21.5,251.25;115.75,192.75;131.5,214.5
2542;66.25,116.5;100.5,15.5;172.5,252.75;199.25,41;9,302.25;21.5,251.25;100.5,194.75;119.75,159.75
12205;77.25,153.75;80.75,26;192,236.75;226,64.25;9,303.25;15,248.75;100.5,194.75;119.75,159.75
8231;78,116;106.75,4.5;191.5,236.75;205.75,104.25;9,303.25;15,248.75;111.25,185.25;141,142.75
8445;49.25,119.5;106.75,4.5;160.25,254.5;171,120.5;0.25,312.75;14.75,249.25;112.25,192.25;141,142.75
11777;8.75,112.25;109.75,26.25;160.25,254.5;177,80.5;0.75,312.5;3.75,268;112.25,192.25;137,169
1402;9.25,113.75;78.25,12;161.25,254.75;177,80.5;3.75,268;14.5,300.75;79.25,194;111,219.75
17459;60.75,82.25;97.75,69;145.25,290.75;168.75,47.25;3.75,268;60.75,284.75;62,145.5;111,219.75
14917;45,107.5;75.5,111;137.25,257.25;168.75,47.25;3.75,268;23.5,317.75;58.75,160.75;111.5,220.5
4497;83,84.75;106.75,119;137.25,257.25;138,2.25;3.75,268;34,317.75;93.75,181.5;125,209.75
20028;85.75,71;108.25,76.25;109.75,302.5;138,2.25;12,294;33.25,320;55.25,202.75;125,209.75
19975;91,22;108.25,76.25;109.75,302.5;138,2.25;17.75,237;27.25,296.25;88,228;110.5,148.25
11953;87,71;91,22;109.75,302.5;138,2.25;0.5,251.25;3.25,298.75;98.75,216.25;99.75,104.25
15017;84.5,140.75;106,4;108.5,301.75;185,49.5;38,245.5;50.75,313.25;98.75,216.25;99.75,104.25
6905;84.5,140.75;102.5,2.5;108.5,301.75;214.75,12.75;53.75,277.25;97.5,296.75;98.75,216.25;128,83
19950;84.5,140.75;102.5,2.5;108.5,301.75;240.75,38.25;11.75,303.25;59.5,265.75;97.25,227.5;177.25,109.25
12065;84.5,140.75;100.5,45.25;108.5,301.75;240.75,38.25;3.25,261;83.5,211.5;84,232.25;187.5,101.75
1416;45,152.5;100.5,45.25;108.5,301.75;237.75,30;22,313.75;105,193.25;120.75,218;187.5,101.75
8372;19,138.5;100.5,45.25;128.25,305.25;243.75,69.5;22,313.75;64.75,199.75;150.25,195.5;203,115.75
14423;19,138.5;100.5,45.25;160.75,320;243.75,69.5;40,298.5;59.75,232;167,158;177,86.25
3221;21.25,139.5;100.5,45.25;186.5,282;243.75,69.5;69,276.75;113.5,218.25;195.75,110;227.5,107
6433;21.25,139.5;65.75,24.75;212.25,275.25;219.5,42.25;98.5,277.75;108.5,228.25;173,106;227.5,107
18437;1.25,172;65.75,24.75;195,281.5;210.75,44.75;99.5,273.5;112,228.5;188,144.75;227.5,107
13732;1.25,172;65.75,24.75;210.5,294;234.25,43.25;81.5,231.25;99.5,273.5;168,191.5;251.25,75.5
5995;1.25,172;53.25,78;210.5,294;234.25,43.25;72,177.5;100.5,297.75;153.25,196;246.5,53.5
16945;1.25,172;44,85.75;214.5,287.75;233.75,43.5;83.5,140;134.5,306.5;153.25,196;252.5,91.75
1320;43,181.25;47,72.25;184.5,297.25;266.25,50;51.25,160;134.5,306.5;153.25,196;225,142.75
10092;46.5,217;73,88.25;209.75,265;250.5,94.25;64.75,137.5;134.5,306.5;153.25,196;225.5,178
14855;44.75,191.25;102,52.5;200,222.75;237.75,51;112.25,130.5;134.5,306.5;153.25,196;225.5,178
15192;70,214.5;83.25,2;195,212.75;242.25,68;112.25,130.5;130.5,248.75;172.75,171;225.5,178
17183;42.5,221.25;95,4.25;195,212.75;242.25,68;112.75,130.5;150.25,209.75;151.75,157.5;246,187.25
18222;0.5,221.25;95,4.25;243.75,217;269.5,102.25;121.25,115.5;136,191.5;175.25,151.75;246,187.25
7741;0.5,221.25;105.5,4.25;243.75,217;269.5,102.25;129.75,144.75;154.75,193.75;186.25,173.5;255.25,253.75
5347;26.5,158.25;96,13.25;207.25,206.75;269.5,102.25;148.75,95;154.75,193.75;194.75,205.5;210,244.75
8343;2.25,138.25;96,13.25;231.5,183;237,140.25;122.25,109.5;154.75,193.75;210.5,223.25;231.75,296
17112;34.75,104.75;96,13.25;234,232;240,154.75;160.75,108;175.5,176.5;210.5,223.25;245.25,264.5
15937;9.25,118.75;60.75,49;234,232;240,154.75;118.75,134.75;197.75,157;232.25,252.5;238.75,295.5
15196;17.5,58.75;81.5,25.5;198.5,195;255.25,198.25;68,140.75;197.75,157;232.25,252.5;236.25,296
10968;44.25,57.25;81.5,25.5;157.75,219.75;245.5,246.5;111,163.25;197.75,157;236.25,222.5;236.25,296
