begin;0,0;0,274.5;173,0;173,274.5;0,0;0,274.5;173,0;173,274.5
831;11.75,221.25;108.25,63.75;110.75,145.25;144.25,248.5;26.5,59.25;47.75,203.5;140.75,57;148,227.5
2666;11.75,221.25;106,69;110.75,145.25;144.25,248.5;14.5,34.5;90,195;100.25,34.25;148,257
12100;18.25,190.25;103.75,72.75;109,175.5;140.5,209;14.5,34.5;84.25,153.5;100.25,34.25;148,257
8958;18.25,190.25;92,113.25;93,161;122,182.75;14.5,34.5;69.75,171;75.75,46.75;121.5,227
10669;0.5,156.25;62.5,125.25;103.25,143;122,182.75;2.25,10.75;69,170.25;75.75,46.75;156.75,241.25
1953;42.5,165.5;42.75,122;60.75,161.5;85.25,200.5;21.75,27.5;69,170.25;102,22.75;156.75,241.25
5489;11.25,144.5;15.75,149.75;43.25,179.75;85.25,201;21.75,27.5;69,170.25;105.75,40;146,263.25
7420;11.5,159;29,152.5;43.25,179.75;97.75,243.25;5.75,26;40.75,176;119,19.5;146,263.25
5800;16.75,159;38.25,133;43.25,179.75;99.25,267.25;5.75,26;87.75,189.25;99.75,27;103,269.75
514;16,177;21.5,125.25;83.75,169.75;99.75,265.25;6.25,26;76.25,139;99.75,27;103,269.75
3373;3.75,149;43,165.25;59,166.5;99.75,265.25;23.75,59;54.25,121.75;99.75,27;100.5,231.25
4687;19.25,111.75;31,165.25;54,188.25;118,265.75;22.5,65.25;54.25,121.75;68.5,48.5;100.5,231.25
11300;45,81;49.5,181.25;77.25,181.5;118,265.75;35,31.75;36.25,147.75;68.75,52;100.5,231.25
5012;29.75,57.25;49,141.5;52.5,181.25;118,265.75;35,31.75;36,146.75;44.25,87.25;134.75,216
9901;6.25,93;9.5,143;87.75,210.25;125.25,256;35,31.75;35,146.75;44.25,87.25;96.5,252.75
2971;6.25,93;23.75,171.25;99,208.5;125.25,256;26.25,42.75;36,146.75;48.75,110.75;68.25,230
3137;6.25,93;22,166.75;77,210.5;114,268.25;3.5,21.5;17,164.5;48.75,110.75;78.25,182.5
12361;28,81.75;32.5,194;50.5,189.25;90.25,243.75;3.5,21.5;17,164.5;55.25,80;70.25,177
526;9.5,59.5;35.75,194;44.25,206.75;103,209;2.75,20.25;17,164.5;57,48.5;70.25,177
11662;3,16.75;16,157.5;34.75,189;120.25,172.25;2.75,20.25;32.5,165.25;47.75,43;70.25,177
5347;2,7;31,163.25;57,172.5;120.25,172.25;2.75,20.25;38.75,148.5;66.5,45.75;71,176.5
6333;24.25,20;34.25,193;63,127;118.25,141.75;2.75,20.25;46.25,108.75;53.25,86.5;71,176.5
10544;21.5,25.5;39.5,239.5;47.25,115.25;147.5,140;2.75,20.25;15,151;68.75,50;71,176.5
9154;16,7;33.75,243;61.5,102;128.75,141.5;2.75,20.25;56,145.75;68.75,50;81.5,214.75
8514;21.25,61.5;35,263.75;69.75,145.25;107.5,160;3,16.25;46.25,109.25;68.75,50;81.5,214.75
7437;15,103.75;34,272;44,121.5;143.75,142;7.25,32;46.25,109.25;69.75,52;81.5,214.75
9468;3,99;34,272;79.75,96.5;108,160;7.25,32;65,121.25;83.5,17;110.75,227.25
4404;3,99;40.25,263.25;79.75,96.5;104,172.75;8.25,26.5;29.75,99;104.25,41;140,207.25
3229;0.75,152;16,260.5;79.75,96.5;104,172;23.25,27.25;24.25,69;71.75,38.5;140,207.25
12060;0.75,152;16,260.5;79.75,96.5;114.5,143.25;41.5,20;45.5,43.75;69,37.25;117.25,204.5
2855;2.25,128;17.25,258.75;101.25,81;114.5,143.25;23.75,17.25;25.5,58.75;28,57.75;117.25,204.5
6621;19,152;43.5,239.5;103.75,42.5;163.5,138.75;25.5,58.75;41.75,32;59,86.25;117.25,204.5
2388;44.5,133.25;62.25,233.75;103.75,42.5;163.5,138.75;44.5,85;48.75,2.5;85.5,94.75;117.75,199.75
11105;44.5,133.25;62.25,233.75;68.75,42.75;150.75,136.75;19,84.25;21.75,27.5;49.75,101;135.25,191
4188;45.25,133.75;92.75,217.25;94.75,23.75;150.75,136.75;17.5,117.25;40.25,55.5;49.75,101;130.5,203.25
3427;25.25,111.75;85.75,193.25;94.75,23.75;164.25,137.75;15.25,129;17.5,18.75;36,130.5;130.5,203.25
203;39.5,136;45.5,219.75;61,34.25;145.75,176;15.25,129;17.5,18.75;43.25,177;114.5,206.75
10163;62,127.5;66.25,232.75;98.75,30.25;117,162.75;15.25,129;17.5,18.75;39.75,193.75;114.5,206.75
10621;52,121.75;77.5,241.75;111.25,3.25;127.5,191.5;8.5,153;17.5,18.75;25,168;114.5,206.75
8348;52,121.75;87,268.25;112,3.5;114.25,165;8.5,153;42,5.25;45.25,180.25;118.75,174.25
3695;66.75,145.25;99.25,269.75;112.25,34.5;123.25,165.75;8.5,153;42,5.25;44.75,180.25;91.5,176
2858;24.5,163.5;58.75,273.75;112.25,34.5;123.25,165.75;7,117.25;30.75,3;44.75,180.25;135.5,167.5
7010;20.75,152.5;88.5,264.75;91.75,24.5;103,141;7,117.25;30.75,3;72,167.75;165.25,130
11409;20.75,152.5;83.75,236.5;93.75,61;122,185;32.25,96;59.5,19.5;72,167.75;123.5,108
5258;9.5,142.5;83.75,236.5;93.75,61;122,185;10.75,132.75;65.25,46.75;65.75,189;119.5,120.25
10304;8.75,159.5;96.75,232;109.75,20.25;114,167;10.75,132.75;65.25,46.75;66.5,221.25;161,139.75
6051;16,160.5;66.75,256.75;109.75,20.25;127.25,208.75;45,148.5;78.75,61.75;106.5,252.25;161,139.75
8495;34.25,194.5;62.75,236;92,43;109,216.5;75.25,143.75;79.5,62.25;106.5,252.25;161,139.75
7103;43.75,155.5;62.75,236;73.75,79;109,216.5;34.25,146;82.75,33.25;84.25,268.75;154.75,142.75
4754;64.75,173.25;65.25,232.75;76.5,72.5;111.25,261.5;34.25,146;82.75,33.25;103.25,252.75;131.5,117.25
11818;52.75,149.25;65.25,232.75;84.5,103.25;111.25,261.5;11.5,172;83.25,34.5;121.75,232;126.75,86.5
7726;21.5,161.25;68.25,254.25;78.5,130;109,269.25;22.25,151.5;83.25,34.5;121.75,232;130.75,70.25
8820;13,135.75;70,219.75;90.25,157.25;106.75,267.75;22.25,151.5;74.25,45;109.5,253.25;130.75,70.25
8386;26.5,138.75;62.75,252.75;68.25,150.75;131.25,264.25;6.5,171.5;58,64.75;109.5,253.25;130.75,70.25
1788;24,165.5;46.25,256.75;84.5,129;126.25,269.75;6.5,171.5;58,64.75;109.5,253.25;117.5,53.25
2983;33,190.5;45,248.25;84.5,129;159.25,239.25;6.5,171.5;58.5,65.25;106.25,230.5;109.25,47.75
2323;51,187;70,213.75;84.5,129;142,272;41.25,198.75;58.5,65.75;72.75,253;109.25,47.75
7782;15.75,183.25;50,192.25;105,144;125.75,256;48.5,214;72.5,36.25;72.75,253;109.25,47.75
6519;16.5,176.5;24.5,196.75;86.5,155.75;125.75,256;48.5,176.75;72.5,36.25;89.25,270.25;113.75,87.25
4068;31,170;53.25,225.25;64.5,180.75;114,218.25;48.5,176.75;59.75,11;89.25,270.25;113.75,87.25
10247;28.75,151.75;61.25,252.25;64.5,180.75;92.75,232.5;48.5,176.75;59.75,11;81.75,269;140.25,109.75
207;28.5,163.25;46,237.5;53.25,198.5;92.75,232.5;48.5,176.75;58.75,54;112.75,253.25;125.25,111
3803;6.75,157;7.5,244.75;49.25,157.75;72.5,192.75;56.25,186.5;58.75,54;87.75,243;125.25,111
8271;6.75,157;13,229.5;44,185.75;59.5,190;35,213.5;58.75,54;128.75,246.5;143.75,133.5
1490;3.25,127.5;9,261.75;44,185.75;64.5,180.75;14,207;22,27;85.25,247.75;143.75,133.5
2769;1,155.25;31,242;46,188.75;64.5,180.75;17.25,169.25;23,26.5;127.5,269.75;143.75,133.5
428;1,155.25;48.5,238;50,137.75;68,213.25;17.25,169.25;21.5,27;123.25,269;145.75,141.5
10706;16,124.75;48.5,238;58.25,173.5;68.25,165.5;31.75,165.5;57.75,46.5;76,264;145.75,141.5
1367;0.25,91.75;10.5,216.75;93.5,208.5;93.75,208.75;44.5,176.75;57.75,46.5;99.75,253.25;145.75,141.5
1711;0.25,91.75;10,252;64.25,239.75;96.25,184.5;20.25,213;57.75,46.5;135.25,272.25;140.25,165.25
11591;0.25,91.75;12.25,256.25;22,246.5;116.5,171.25;24.5,211.5;38.25,40.5;104.25,247;140.25,165.25
5404;17,72;22,262.5;22.5,223.25;151.25,136.75;24.75,246;34.25,33;104.25,247;140.25,165.25
9578;31.75,77.5;34,272;50.25,257.5;141.25,89.25;24.75,246;45,59.5;104.25,247;157.75,143.75
9720;7,81.75;9,265.25;50.25,257.5;131.25,89.25;8,218.5;44.5,59.5;104.25,247;129,163
7537;7.5,108.75;9,265.25;74.25,256;113.25,117.5;11.25,188.75;44.5,59.5;104.25,247;116.5,177.25
4;9,61.75;9,265.25;101.25,266.25;106,145.25;11.25,188.75;17,73.75;122.5,238.25;138.25,219
2361;11.5,69.75;34.5,256.75;108.75,266;122,142.5;11.25,188.75;34,55;70.75,258.25;138.25,219
5863;22,111.75;34.75,258;149,271.5;151.25,153;11.25,188.75;34,55;110.25,261.25;140.75,191
5801;15.5,152.5;38.75,242.5;138,265.75;151.25,153;23.75,155;34,55;66,251.5;126.75,190
10575;15.5,152.5;79,244.75;143.75,264.25;151.25,167.5;23.75,155;49,85;84.75,248.25;136.25,228.25
12287;48.75,168;91.75,220.25;122.25,230.5;139,141.75;23.75,155;78.5,86.25;84.75,248.25;158.75,221
1437;48.25,191;91.75,220.25;122.25,230.5;139,141.75;4,139.25;97.5,114;116.75,216.25;166.25,221.75
6785;38,204;59,188.75;122.25,230.5;139,141.75;3,129.75;81.5,87.25;142,243;143.25,205.25
622;26.5,165;30.25,200.5;108.5,268.25;129.25,143;3,129.75;81.5,87.25;142,243;143,218
2807;13.5,150.75;14.25,232.5;145.75,260.5;164,141.75;24.75,109.75;81.5,87.25;130.75,270;143,218
5871;13.5,150.75;62.75,254;107,270;164,141.75;56.25,83;79,87.25;96,252.5;126,218.25
3989;13.5,150.75;62.75,254;107,270;143.25,140.25;88,100.5;103.75,48.75;130,269.25;131.75,251.75
3149;7.75,183.75;65.5,264.25;117.75,262.25;130.25,172.75;61.5,90.25;98,48;130,269.25;131.75,251.75
5927;8,211.75;65.5,264.25;105.75,253.5;131.5,163.75;45.5,88;88.25,87.5;131.75,251.75;149.25,266
9694;6,250.25;28,262.5;79,244.25;131.5,163.75;45.5,88;87.75,88.75;95.75,228;114.25,253.5
10104;6,250.25;28,262.5;83.25,266.25;131.5,163.75;33.75,55.25;68,73;68.5,225.25;98.75,266.75
5223;6,250.25;28,262.5;83.25,266.25;117.25,149.75;31,28.5;46,43.75;81.25,272.25;94.25,269.25
4156;6,250.25;28,262.5;83.25,266.25;86,117.25;20.5,34;59.25,54.25;66.25,253.75;82,242.5
9278;9.5,271.75;22.75,260;74.25,256.25;84.5,106.25;5.25,15;58.5,54.75;66.25,253.75;82,242.5
2686;9.5,271.75;38.25,267.75;68,213.75;133.25,101.75;29.25,39.25;31,69.25;66.25,253.75;87,190.25
9149;17.25,268;38.25,267.75;56,165.5;109.5,145;29.25,39.25;48.25,111.25;80.75,227.75;89.75,167
4364;25,261.5;31,240;93,141.5;96.25,151.75;26,5.5;35.25,161.25;80.75,227.75;89.75,167
10177;25,261.5;65.75,236.5;104.75,140.75;111.5,186.75;26,5.5;28.25,173;51,214.5;92,166.75
3004;27.75,250.5;81.5,241;86.25,151.25;112.5,187.25;26,5.5;28.25,173;82,180.75;83,181.25
6022;27.75,250.5;109.75,269.75;120,175.75;146.75,204;26,5.5;45.5,130.5;84,182;85.25,145.5
7629;49.5,235.25;81.75,244.75;120,175.75;147.5,203.25;26,5.5;78.75,120.75;85.25,227.75;91.75,182.75
9280;50.25,272.25;63,245.25;89.5,153.75;147.5,203.25;1.25,9.75;79.5,112.5;85.25,227.75;109,180
5122;18.25,268;60.75,254.75;119.25,126.25;139.25,165;1.25,9.75;79.5,112.5;85.25,227.75;128.75,215.5
6364;18.25,268;69.5,212;139.25,102;143.5,158.75;21.5,5;79.5,112.5;106.75,259.5;136.5,217.25
7877;18.25,268;85.5,211.25;111.75,91.5;121.5,165.75;36,19.25;63,108.5;93.25,259.5;136.5,217.25
3934;18.25,268;87.25,212.75;111.75,91.5;126.25,144.5;64.5,11.5;78,113.25;102.75,260.25;151,248.25
10976;32.25,229.75;87.25,212.75;111.75,91.5;126.25,144.5;52.5,54;78,145.75;81,248.75;112.75,250.25
3217;32.25,229.75;75,179.25;79,128.25;126.25,144.5;30.75,92.5;45,181;107,245;145.5,264.25
4303;67.25,257.25;89.25,203.5;90.5,171.25;139.5,138.5;30.75,92.5;45,181;114.5,230;145.5,264.25
6600;63.75,234.75;68.25,235.5;97.25,204.5;139.5,138.5;8.75,131.75;12.5,180.5;81.25,216;145.5,264.25
8232;63.75,234.75;104.5,230;105.25,205.25;106,152.75;8.75,131.75;58,194.25;92.5,252.75;143.25,216.5
8907;64,264.75;120.25,259;121.25,177.25;130.75,161.25;8.75,131.75;58,194.25;69.75,229;143.25,216.5
9412;69.75,240.5;105.5,268.75;105.75,208.75;144.25,170.5;3.25,132.25;30.25,173;69.75,229;143.25,216.5
289;83.75,264.25;106.5,267.25;131.25,235.5;135.25,175;3.25,132.25;30.25,173;77.25,191.25;143.25,216.5
10043;83.75,264.25;107,266;140.75,210.5;154,137;38.25,123;42,202.5;76.25,191.5;143.25,216.5
2581;38.75,243;62.75,245.75;150.75,184;154,137;38.25,123;48.5,220.5;91.5,194.5;118.75,208.25
10242;38.75,243;62.75,245.75;136.75,142.25;153,184.75;4.75,119.25;44.5,181;72,169;114,188
8001;38.75,243;66.25,235;94.75,149.75;130,190.75;28.5,94;42,215.25;71.5,195.5;114,188
9636;33,195;65.5,223;68,153.25;106.25,152.25;28.5,94;44.5,169;56,157.25;114,188
7964;23.75,214.25;61.75,257.25;69,154.75;87,140.75;21.25,96.5;44.5,168.5;56,157.25;114,188
3389;53,187.25;61.75,257.25;89.75,195;100.25,157.25;16.75,105.75;44.5,168.5;79,131.75;129.25,218
4733;38.5,206;40.75,261;51.75,172.25;100.25,157.25;18.25,117.75;44.5,168.5;46.5,108.75;122.5,248.5
10478;22.75,167.25;38.25,257.75;93.25,174.75;98,184;31.25,73.25;44.5,168.5;47.25,86.75;122.5,248.5
4889;15.25,158.5;33.5,260.75;65,180.75;104,200;31.25,73.25;43.25,156.75;47.25,86.75;127,241.75
1968;15.5,152.75;33.25,269;65,180.75;104.75,199.5;39.25,66.25;43,184.25;81.75,48.25;127,241.75
4259;16.25,154.5;19.25,263;44.5,184.75;104.75,199.5;12,68;43,184.25;86.75,53;150.5,222
3763;9,165.5;24.5,266.5;48,212.25;121.25,173.75;12,68;52.5,215.25;86.75,53;120.25,218.5
1105;8.5,183.25;9.5,252.75;87.75,210.25;123.75,166.25;31.25,92.5;52.5,215.25;86.75,53;141,219.5
8823;23.25,217.25;41,268.5;109.5,217.75;123.75,166.25;10.5,66.5;41.5,234;65.25,48.25;141,219.5
1879;23.25,217.25;67.25,256.5;92.75,197.25;123.75,166.25;21.25,73.75;45.5,235.75;61,11.25;145,219.25
6991;50.5,186.75;68.75,255.5;92.75,197.25;134.25,164.75;8.25,65.5;21.75,262.25;25,41.5;145,219.25
11860;50.5,186.75;69.25,256.5;110.75,176;119.75,150.5;8.75,65.75;13,265.5;19.5,42.75;145,219.25
11655;50.5,186.75;107.5,252.25;124.5,163.25;136.5,136.75;8.75,65.75;26.75,243;35,54.5;145,219.25
9060;29.5,187;112.25,232.75;119.5,144.25;145.75,136.75;4.75,85.75;26.75,243;39.5,55.5;145,219.25
5086;33,195;81.5,238.75;86.5,114.75;141,151;6,72.25;26.75,243;68.25,44.75;145,219.25
4061;59,188;65.25,255;123.5,123.75;143.75,137.25;5.5,72.25;36,233.5;68.25,44.75;145,219.25
945;64,150.25;90,242.25;142.5,89.75;143.75,137.25;31,87.75;36,233.5;95.25,40.5;130,204
2230;107,123.75;114.25,265.5;123.75,135;126.25,143.75;25.25,107.75;36,233.5;95.25,40.5;138.75,206.25
8930;77.25,84;130.25,271.5;136.75,163.25;153.75,138.5;25.25,107.75;36,233.5;95.25,40.5;117,173.5
459;48,65;130.25,271.5;136,139;136.75,163.25;33,73;41,266.25;73.5,71.75;117,174
10408;54,23.75;130.25,271.5;136,139;153.75,151.5;32.25,72.5;78.5,245.5;80.5,105.5;99,171.75
8980;72.5,8;120,258.5;134.25,141.5;156.75,152;32.25,72.5;78.5,245.5;80.5,105.5;129.25,161.25
10953;67.75,31.25;120,258.5;134.25,141.5;150,149;15.5,67.25;94.75,216.5;110.5,113;127.5,162.25
2290;67.75,31.25;123,254.25;140.75,150.25;145.75,112.25;9.5,81.75;88,229;110.5,113;127.5,162.25
1343;70.5,16;123,254.25;145.75,112.25;162,138.25;9,82.25;81,248;92.75,117.25;145.25,125
3211;70.5,16;96.75,243.25;120,145.25;128.5,160.75;9,82.25;41.5,257.75;100.5,113;145.25,125
7634;80.75,50.75;82,214.25;146.25,182.75;162.25,137.75;9,82.25;30.75,261;76.75,88.5;145.25,125
11476;61,23;82,214.25;121.25,143;145,151.5;23.75,108.75;29.25,250.75;105.75,50.75;145.25,125
12122;61,23;82,214.25;121.25,143;136,184.75;15,74;15,259.25;106,41;158.5,100
1140;63.25,46.75;80,245.75;113.75,144.75;135.25,137;15,74;15,259.25;107.25,2.5;158.5,100
7730;71.75,67.5;80,245.75;87.25,155.75;130.5,90.75;15,75;25,219.5;104.25,3;158.5,100
7127;39.25,65.75;67.75,234.5;77.5,190;134,69.75;15,75;22,250.75;125.75,28.25;158.5,100
11387;39.25,65.75;67.75,234.5;82.5,205.75;159.5,66.5;17.25,58.5;18.75,237.25;123.25,27;127.25,82.5
10676;39.25,65.75;62.75,253;83,163.25;148,89.75;8,66.5;18.75,237.25;121.75,51.25;124,126.5
5906;4.5,88.5;35,222.25;83,163.25;146.5,90.25;8,66.5;29.5,241.5;108,60.75;121.25,151.75
1895;15.75,84.5;22,214;69.25,151.75;146.5,90.25;1.5,37.5;25,219.5;110.25,61.25;121.25,151.75
10909;4.25,99.75;27.25,255.25;110,145;138,137.5;1.5,37.5;10.5,237;110.25,61.25;121.25,151.75
5857;3.25,136;42.5,252.75;68.25,162.5;126.25,146.25;1.5,37.5;10.5,237;85,100.25;159.75,161.5
2045;15.5,158;42.25,253.5;71.25,178.25;146.5,174.5;16.5,18.5;22.25,221.75;85,100.25;159.75,161.5
6557;49.75,139.25;81,243.5;88.5,151.25;130.5,165.25;16.5,18.5;18.5,192.25;85,100.25;159.75,161.5
3210;70,134;88.25,228.25;112.25,145;120,183;16.5,18.5;32.75,222;51.5,107.75;159.75,161.5
8978;70,134;89.25,206.75;121.25,144.75;122,195.75;37.75,20.5;44.5,198.25;71.5,94.25;159.75,161.5
6225;76,179;114.5,165.5;130.75,140.75;132.5,184.5;37.75,20.5;39,234.5;85.25,49.25;159.75,161.5
5777;77,203.75;108.75,173.75;122.75,144.75;139.75,142;14.75,29;39,234.5;85.25,52;159.75,161.5
6764;69.25,236.5;86.75,158.25;145.75,127.25;147.5,111.75;14.75,29;56.25,252.75;85.25,52;159.75,161.5
8617;58.5,242.75;81.5,130.75;111.75,145;147.75,90.75;14.75,29;51,235.25;65,23;159.75,161.5
12113;35.5,266.75;78,126.5;108.75,155.75;153.25,103.5;22.25,6;51,235.25;65,23;159.75,161.5
11407;35.5,266.75;38.75,109;72,156.75;158.75,60.75;22.5,6.5;51,235.25;70.25,27.75;159.75,161.5
4599;4.25,248.5;8.5,118;81.25,153.25;161.5,85.75;22.5,6.5;51,235.25;60,49.75;151.75,140.75
3575;4.25,248.5;34.75,97;69.75,149.75;161,53;28.25,35.75;44.5,239.75;74.5,38.25;151.75,140.75
4002;25,218;44.25,56.75;68.75,144.75;159.5,55.75;28.25,35.75;43.75,248;77,37.25;151.75,140.75
631;37.25,193.5;37.5,64.5;68.75,144.75;159.5,55.75;31.25,34.5;35,212.75;38.75,41;169.75,139.75
864;24.5,163.5;37.5,64.5;114,144.75;147,44.5;30,6;38.5,258;38.75,41;135.5,125
4388;15,151;74.5,82.75;131.25,143.25;147,44.5;14,18.25;34,235.25;38.75,41;136,124.25
1534;36.75,185;50,64.5;129.5,143.75;156.25,84.25;14,18.25;28.25,243.5;62.5,49.75;136,124.25
9566;36.75,185;38.25,37.5;129.5,143.75;156.25,84.25;42.75,21.5;60.5,256.5;78.5,86.75;149.75,124.25
12115;22,196.25;65.25,20.5;117.25,171.25;146.75,111.75;60,48.5;60.5,256.5;60.75,52.75;149.75,124.25
4993;53.75,197.25;65.25,20.5;120.5,140.75;138.25,103.25;40,38;60.5,256.5;78.75,23.75;120.75,117.75
7806;67.25,164.5;92,13.75;120.5,140.75;130,90.75;48.75,2.5;63.25,223.25;77.5,45;120.75,117.75
159;41.5,165.25;52,42;88.75,106.25;120.5,140.75;48.75,2.5;74,263.75;76.75,33.75;153,143.5
6190;41.5,165.25;52,42;129,131.25;147.75,173;1.5,24.75;78,240.75;110,13.5;152,140.75
11953;34.75,144.5;35.25,78.25;111.75,92.5;147.75,173;1.5,24.75;67.5,210.75;110,13.5;146,162
7348;11.25,136;35.25,78.25;75.75,90.5;144.75,137;30,43.25;36.25,187.75;98.75,39.5;146,162
9092;11.25,136;50.5,99.75;99.25,110.5;129.5,164.25;33,73;43.25,157.75;98.75,39.5;148.75,136.5
10764;6,108.75;50.5,119.75;99.25,110.5;129.5,164.25;29,42.25;73.5,167;79.75,16.25;127.25,147.75
4638;6,108.75;65.75,143.75;93.25,128.5;138.5,137.5;24,3;73.5,167;98,13.5;118.25,188.25
11988;9.5,59.75;68.75,166;110.25,144.25;138.5,137.5;24,3;73.5,167;104.75,3;149.75,227.5
2851;15,30.75;66,126.25;140.75,173.5;154.75,138.5;24,3;36.25,151.25;85,35.25;149.75,227.5
1271;15,30.75;66,126.25;112.5,142;154.25,140;2.25,26;11,190;83.25,34.5;116.25,260.25
3847;15,30.75;69.5,149.25;112.25,178.75;118,145.25;2.25,26;22,171.75;91.25,9.25;99.25,265.75
3509;15,30.75;34.5,165.25;109.25,223;137.25,103.75;1.5,16.75;58.5,157.75;95,44;99.25,265.75
7732;26.25,19.75;72.75,159;86.75,194;117.25,110.75;1.5,16.75;58.5,157.75;83.75,88.25;102.25,239.75
5770;10.75,19.5;49.25,145.5;67.25,234.25;117.25,92.25;1,16.75;58.5,157.75;83.75,88.25;92,263.5
7666;10.75,19.5;14.25,141.5;47.5,247.5;153.5,73.25;14.75,30.75;58.5,157.75;82.25,63.25;85.75,246.75
1429;25.25,18.5;29.25,172.75;80.75,237;153.5,73.25;14.75,30.75;31.25,147.25;106.25,53;125.5,214
9820;25.25,18.5;36.75,188;87,263.25;123.75,101.75;46.25,57.75;54.25,183.25;106.25,53;118.75,208.25
6887;2,17.5;27.5,191.5;100.5,265;118.5,146.25;46.25,57.75;54.25,183.25;107.25,41;118.75,208.25
107;2,17.5;52.25,194.75;87.5,268.75;111.75,166.75;56.75,82.5;91.75,195.75;107.25,41;116.5,237.25
11739;2,17.5;52.25,194.75;87.5,268.75;135,173;78.25,48.5;109,176.75;123.25,56.75;123.75,269.5
7111;29.5,23.75;51.5,194;57.5,245.75;128.5,126;78.25,48.5;107.25,126.25;123.25,13.25;123.75,269.5
5193;39,65.5;51.5,194;57.5,245.75;128.5,126;50.5,73.25;69,113.25;145.25,4.25;156.25,228
4265;39,65.5;46.5,198.75;81.25,236.75;127.5,83.75;41.75,69.25;52.75,130;145.25,4.25;156.25,234.75
10592;32.25,103.75;58.25,205.25;99.75,240.75;157.75,68.75;58.75,46.5;69.75,131.75;145.25,4.25;156.25,234.75
8759;52.5,115;73.25,238.75;73.25,256;129,89.25;33.25,54.25;69.75,131.75;117.5,12.5;156.25,234.75
5711;52.5,115;73.25,256;84.25,236;129,89.25;29.25,85;79.5,126.5;83.25,9.25;153,226.25
12379;63.5,87.5;92.25,245.75;108,212.5;134,86;29.25,85;78,125.75;83.25,9.25;154,239.25
9606;36.5,102.5;118.25,261;130.25,221.25;134.75,84.5;36.75,53.25;61,113;83.25,9.25;154,239.25
8253;64,127.5;96.75,227.75;100,214.75;158,78.75;36.75,53.25;37.5,106.75;111.5,14;154,239.25
7003;59,135.5;82.25,191.25;92.25,215.25;155,69.75;16.5,74;37.5,106.75;111.5,14;156.25,239.25
596;49.25,115.75;59.5,206;108,217;161.75,57.75;16.5,74;43.75,87.25;111.5,14;121,219.25
9126;15,106;26.25,209;92.5,236.5;135.25,45;38,70;58.75,47.5;111.5,14;121,219.25
6121;15,106;26.25,209;89,236.5;146,38;30.75,40;74,46;89.25,16.75;113,196.25
5104;22.5,111.75;26.25,209;89,236.5;146,38;24.25,54.75;74,16.5;105,14;128.5,217.75
9137;22.5,111.75;34,220.25;77.5,203.75;164,45;18.75,70;78.5,46.75;82.75,48.5;128.5,217.75
6596;27.75,122.75;27.75,249.75;63,189.5;131,40;19.25,71;78.5,46.75;82.75,48.5;111.5,238.25
11096;22.5,135.75;40,261.25;76.5,157.75;96.75,25.25;19.25,71;78.5,46.75;101,45;111.5,238.25
1837;22.5,135.75;40,257.25;57.25,173;67.5,16.5;61.25,70.75;73.25,36;90.25,20.75;111.5,238.25
7375;10.5,151.5;11.5,263.75;24.5,168.25;67.5,16.5;62,69.5;101.75,48.5;104.5,35.5;111.5,238.25
5529;10.5,151.5;46,256.5;57.75,204.75;76.5,25.75;65,119.75;72.75,29.25;101.75,48.5;134.25,219.5
637;16,168.25;46,256.5;69.5,211.25;92.75,32.25;44,80.25;52.5,62.75;126.75,5;134.25,219.5
1831;27.5,166;37.75,250.5;51.5,212.25;112.25,39.5;44,80.25;82,87.75;126.75,5;155.5,207
8278;27.5,166;41.5,258;44.75,257;132.25,51;61.5,87.5;81.75,46.5;126.75,5;154.5,206.5
1112;0.25,182.75;17.5,264.5;44.75,257;136,89.25;59.25,79.5;86.5,50;126.75,5;154.5,206.5
9635;0.25,182.75;4.25,236;28.75,269;158.25,57.75;69.5,44.75;86.75,89.25;107.75,41.5;154.5,206.5
8230;0.25,182.75;4.25,236;66.75,266.5;149.25,82.5;83.25,7.5;86.25,88.75;100.75,3;128.25,223.25
8583;0.25,182.75;12.5,250;67.5,265.25;165.25,51;83.25,7.5;86.25,63.75;117.25,12.75;118,227.25
3151;20.5,163.75;29.5,218;67.5,265.25;115.5,37;46,5.25;109.75,90.25;117.25,12.75;122.25,227.25
8683;20.5,163.75;69.25,236.25;75.25,256.25;131,41.5;46,5.25;74.25,68.25;87.25,33.25;123,202.5
6303;22.5,185.75;72.75,257.25;77.75,256.25;131,41.5;32.5,4.5;65.75,72.5;88,23.5;123,202.5
8781;22.5,185.75;51,257.75;65.25,235.25;131,41.5;17,21.75;78.25,49.5;90.5,21;161,221.5
7894;6.75,216.75;50.5,258;98,240.75;132.5,37.75;17,21.75;107.5,22.25;126.75,32.75;161,221.5
4252;18.25,221.75;74.25,256.75;100.25,266.75;132.5,37.75;13.5,65.5;113.5,25.5;151,65.25;161,221.5
1557;61.75,203.75;74.25,256.75;116.75,238.25;132.5,37.75;35.25,30.75;105.25,13.75;120,78.75;146,205.75
10184;61.75,203.75;73.75,255.5;79.25,267.75;112.75,92;35.75,30.5;86.5,9.25;100.5,35;146,205.75
8455;99.75,232;101,234;102,243.75;112.75,92;54.75,78.75;86.5,9.25;101.75,50;146,157.75
8093;99.5,193.5;101.5,216.75;102,243.75;111,69.75;77.75,83.25;78.25,34.25;101.75,50;166.75,140.75
9170;99.5,193.5;101.5,216.75;102,243.75;141.75,90.25;29.5,92;58.25,47.75;128.25,94.75;136.5,118.25
