begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
16244;8.5,53.75;30.75,181.5;41,303.5;47.75,254.75;18.25,54.25;24.25,143;39,59.5;49,57.75
10072;18.5,51;32.75,188.5;51.25,289.75;58,275;6.25,67;24.25,143;39,59.5;49,57.75
11937;18.5,51;23.25,206;63.75,307.25;68,305.75;6.25,67;33.75,167.25;45.25,43.25;57.25,89.75
7327;18.5,51;21,186.25;31.25,305;31.5,312.25;17,54.25;34.5,168;42,59.75;57.25,89.75
5621;14.75,22.25;22.75,186;23.5,303.5;33.25,315.25;1.5,32.75;26,179.5;42,59.75;57.25,89.75
6721;17.75,34.5;22.75,187.5;23.5,303.5;41.75,305.5;25.75,10.5;27,179.5;39,88.5;42,59.75
6276;17.5,62.25;22.75,187.5;32.75,311.25;39.5,305.5;25.75,10.5;27,179.5;41.5,119;54.75,44.75
16400;17.5,62.25;22.25,188;24.25,304.5;39.5,305.5;25.75,10.5;37.25,197.25;43,97.5;65.5,30.75
5317;14.75,71.5;22.25,188;29.75,306.25;57.25,300.25;6.25,7.5;22.25,200.75;41.5,77;65.5,30.75
3382;9.75,73;22.25,187.5;29.75,306.25;54,290.5;2.5,14.75;38.75,224.25;41.5,77;62.75,27.5
15845;24.75,71;28,216.75;34.25,339.5;41.5,277.25;2.5,14.75;22.75,252.5;38.25,59.25;62.75,27.5
3989;24.75,72;24.75,186.75;34.25,339.5;35.25,287.75;12.5,28.25;20,284.5;60.75,78.75;62.75,27.5
14770;1.5,53.75;29,175.75;29.25,310;43.75,270.75;15.25,55.75;34,274.25;60.75,78.75;62.75,27.5
11221;1.5,53.75;5.75,165.5;32.5,304;44,268;30.75,59.5;60.25,283.5;60.75,78.75;62.75,27.5
11207;0.25,53.25;2.5,148.25;36.75,332.75;44,268;13.25,64;28.75,283;34.25,56.5;62.75,27.5
11351;7,66.5;30.25,144.5;36.75,332.75;42.25,251.75;8,49.5;28.75,283;33,68.25;41,30.25
15543;17.75,44.5;30,142.25;42,343;47,255;8,49.5;28.75,283;33,68.25;55,29.5
15792;12.5,20;16.75,152.25;27.75,335.75;47,255;24,54.25;28.75,283;35.25,95.75;55.5,26.5
10071;12.5,20;14,127;15.25,352.25;47,255;22.5,54;30.75,281;39.5,124.75;58.75,36.5
4262;6,6.75;13.25,121;15.5,352.75;44.75,282.75;13.5,51.25;25.75,276.75;39.5,124.75;58.75,36.5
14709;6,6.75;6,122.25;15.5,352.75;33.5,312.25;33,78.25;35,270.25;39.25,113.25;58.75,36.5
48;6,6.75;9.5,123.5;37.5,360.25;48.25,305.5;14,49.5;27.75,238.25;39.25,113.25;52.5,59.75
3166;6,6.75;23.75,128.75;38.5,360;44.75,285.25;24.5,46.5;27.75,238.25;30.75,97.25;65.75,74.25
14852;24.25,33.5;26.25,113;38.5,360;63,278.25;24.5,46.5;27.75,238.25;37.5,117.25;42,87.5
9589;25.25,32.5;32.75,112.75;36.75,333.25;46,288.5;14.5,37.5;27.75,238.25;40.5,122;42,87.5
350;31.25,17;33,127.75;36.25,356.5;46,288.5;18,48.5;20.25,210.5;21.5,135.25;42,87.5
9794;24.25,26;32,127.75;36,356;44.5,293;18,48.5;22.5,217;23,151.75;42,87.5
3829;30.75,50.5;32,127.75;36,356;39.75,322.25;18,48.5;20.5,211.25;24.75,166.75;37,78.25
12013;12.5,60.25;30.5,118;36,356;60.5,296;0.25,38;4.75,230;10.75,135.25;37,78.25
1277;33.25,78;42.5,138.75;47.75,339.25;60.5,295.5;0.25,38;7.25,250.75;10.75,135.25;20.5,80.25
15533;18.75,65.25;50.75,143.25;50.75,339.25;60.5,295.5;5.5,48.75;7.25,250.75;10.75,135.25;13,49.75
3425;13.25,101.25;42.75,115;49.75,305;63.5,301.75;2.75,64.5;5.5,243.5;10.75,135.25;13,49.75
9708;23,113;30.75,115.5;66.75,303.25;68.75,335;4.25,76.25;5.5,243.5;10.75,135.25;42.5,36.75
3755;27.25,105.75;28,142.5;39,303;44.5,349.75;4.25,76.25;8,222.5;39,123.75;42.5,36.75
10628;13.25,72.25;18.25,133.25;22,315;45,350.25;1,100.25;6.25,247.5;39,123.75;42.5,36.75
7923;10.75,51.25;10.75,166;22,315;34.75,353.75;1,101.25;11.75,250.25;15.25,126.75;42.5,36.75
15615;10.75,51.25;10.75,166;17,310.5;45,353.5;10.25,114.75;18.25,250.75;40,140;42.5,36.75
3975;0.75,45.5;14.75,184.75;17,310.5;19.75,363.75;13.25,124.5;18.25,250.75;41.25,118.25;43,34.25
8515;0.75,45.5;17.75,164;27.25,361.25;62.25,355.75;17,113.25;17,198;20.25,90.75;43,34.25
15242;1,44.5;18,140.25;20.25,367.75;39.5,363;17,113.25;17,198;20.25,90.75;35.5,12.25
16277;15.5,15.5;18,140.25;20.75,367.75;39.5,363;10,121.25;11.25,230;26,54.25;55.5,32
9359;15.5,15.5;18.5,140.25;20.75,367.75;39.5,363;13,121.75;19.5,203.5;22.5,46.5;30.75,58.5
14416;15.5,15.5;18.5,140.25;37.25,331.75;63.75,327.25;10.25,114.75;19.5,203.5;22.75,59;25.25,73.25
217;19,17.25;27.75,151.5;37.25,331.75;58.25,359.25;10.5,94.25;18.5,231.75;22.75,59;24.75,73.5
11159;19,17.25;27.25,128.5;35,330;36.75,356;10.5,94.25;13.25,235.25;23.25,57.75;32.5,50
2422;6,48;17.25,134.5;62.5,361;68.5,339.75;10.5,94.25;27.75,266;30.75,59.5;32.5,50
1435;38,62;49.25,129;62,359.75;68.5,339.75;7.5,97.25;21.25,252;22.5,87.5;32.5,50
14558;20.25,94;30,123.75;39.5,333.25;62,359.75;3,92.25;3,280.25;22.5,87.5;32.5,50
4665;36.75,78.75;49.25,121.75;58.75,303.25;68,341.75;3,92.25;3,280.25;22.5,48.75;26.25,27.25
9033;23.25,94;42.5,114;58.75,303.25;58.75,360.25;1.5,92.25;3,280.25;13.25,54.75;19,8.75
15072;33,127.75;47.75,115.75;49,292.25;58.25,361.25;1.5,92.25;3,280.25;7.75,57.25;19,8.75
3625;11.75,159;36,78;47.25,279.5;64.5,343.25;1.5,92.25;3,280.25;7.75,57.25;23.25,11.75
600;7.75,133;36,78;63.75,275.75;64.5,343.25;1.5,92.25;1.75,278.75;16.25,51.25;18.25,12.25
7115;21.75,110;54.75,103.75;63.75,271.75;64.5,343.25;1.5,92.25;11.25,252.25;17.25,50.25;18.25,12.25
15920;27.75,140.5;39.5,115.5;63.5,259.25;64.5,343.25;1.5,92.25;1.75,235.25;17.25,50.25;17.75,15.5
15638;5,153.25;26.25,116.25;63.5,259.25;64.5,343.25;1.5,92.25;3.25,232.5;14,57.5;17.75,15.5
13966;5,153.25;29,79.5;31.25,256.5;32.5,351.25;1.5,92.25;3.25,232.5;26,48.25;45.5,28.25
15486;3,151.75;7.25,62.75;23,256.75;59.5,359.75;1.5,92.25;3.25,232.5;29,48.25;38.5,41.75
13652;14,152;26.25,51.75;37.25,229.75;59.5,359.75;1.5,92.25;3.25,232.5;14,55.25;57.75,50.5
14880;15.75,119.75;26.25,51.75;32.5,221;59.5,359.75;0.25,85.5;3,233;7.75,50.5;57.75,50.5
1751;43,127.75;49,48.25;53.75,243;59.5,359.75;1,83.5;7.75,252.75;22.75,57.25;57.75,50.5
7858;38.75,161.5;49,48.25;53.75,243;59.5,359.75;2.75,66.75;17.75,285.75;54,68.75;66,78.5
16060;41.75,149;49.75,37;58,273.25;62,359.75;6.5,55;16.75,252;54,68.75;66,78.5
199;18.5,132;37.75,52;46.25,267.75;62,359.75;23.25,50;24.75,272.75;32.5,78.75;66,78.5
14500;22,117.75;32.25,22.5;49,253.75;62,359.75;8.25,50.75;24.75,272.75;30.75,97.75;66,78.5
7022;14.25,151.5;50.25,14;60,241.25;65,345.5;8.25,50.75;24.75,272.75;60.25,85.25;65.25,84.75
1658;10,169;27.25,31.75;29.75,261;43.75,313.5;9.5,83.5;24.75,272.75;35.25,96.25;65.25,84.75
15907;5,158.5;18.5,14.5;29.75,261;45.25,304.75;10.75,83.75;24.75,272.75;38.25,87.5;44.5,78.75
2966;24.75,156.25;29,27.75;29.75,261;67.75,298.25;10.75,83.75;16.25,252.25;38.25,87.5;53.5,80
11214;24.75,156.25;29,27.75;37.5,254;43.25,312.75;6.75,56.75;17.25,222.25;40,79.5;45.5,59.25
3580;24.75,156.75;29,27.75;37,280.5;45,343.25;4.5,56.75;17.25,222.25;43,76.75;56.25,36.75
14169;24.75,156.75;30.75,51.5;38.25,295.25;51,343;4.5,56.75;25.75,209.75;28.25,95;30.5,46.5
15671;9.75,134;38.5,50.75;38.5,294.5;44,349.75;4.5,56.75;21.25,235;28.25,95;30.5,46.5
110;11.75,119;16.25,39.5;32,302.5;32.75,354.5;4.5,56.75;20.25,235;28.25,95;38,16.75
15251;12,124;26,16.5;32,302.5;32.5,355.5;4.5,56.75;15,231.25;26.25,92.25;26.5,10.25
9475;17.5,119.25;26,16.5;34,253.75;47.5,359.5;3.25,92.25;15,231.25;19.75,105;45,42.75
1205;17.5,119.25;32.75,33.25;38.75,253.5;52.5,341;2.75,94.75;15,231.25;23.5,125;64,34.75
9738;10.25,122.5;32.75,33.25;47,253.5;52.5,341;6.75,86.25;13.5,199.25;32.5,124.25;66,32.25
4093;16.75,135.5;46.5,18.75;47,253.5;57.75,336.25;6.25,87.25;11,197.5;62,123.25;66,32.25
3918;24.25,107.75;25.75,20;45.25,275.75;51,353.5;6.25,87.25;11,197.5;62.5,153.5;66,32.25
1181;5.75,117.25;29.25,50.5;44,288;50.25,354.75;5,47;11,197.5;38.75,133.25;66,32.25
15418;25.5,115.25;29.25,50.5;33.5,303.5;50.25,354.75;9.5,57.25;11,197.5;24,113;64,45.5
3624;29.25,118;34.25,79.5;42.5,306.25;58.25,338.25;7,39.75;11,197.5;26,109.5;64,45.5
8712;17.75,132.25;25.5,102;45.5,270.5;66.75,345;2.25,66.25;11,197.5;26,109.5;51.5,79.75
14972;12,142.25;17.25,119;45.5,270.5;45.5,362;10,40.5;11,197.5;49.75,99;67.25,76.25
9066;11.5,143;17.25,119;40.5,257.25;69.5,342;2,7.75;9.25,222.75;20,81.75;67.25,76.25
6342;4,144;30.75,118;55,235.25;63,326;2,7.75;9.25,222.75;20,81.75;44,79
7578;4,164;30.75,118;40.75,252.75;47.25,305.25;1.25,28;14.75,250.75;24.75,57.5;44,79
11497;15,159;27.75,143;30.5,255;47.25,305.25;2,26;14.75,250.75;32.25,54.25;32.25,57.25
11005;10.5,131.75;15,133;25,240.75;47.25,305.25;2,26;6.25,276.5;18.25,57.25;22,58.5
6416;12.75,136.75;14.75,133;21,247.25;24.5,310;2,26;4,277.75;21.75,39;22,58.5
8096;12.75,165.5;23.25,126.75;31.25,260.5;47.5,283;2,26;7,280.25;21.75,39;22,58.5
3385;17.5,133.25;23.75,148;31.25,260.5;47.5,283;9,57.75;17,281.75;32.25,32.75;48.5,46.75
15986;17.5,133.25;23.5,148.5;31.25,260.5;42,305.5;6.75,48.75;10.5,284.75;34,10.5;48.5,46.75
16287;3,117.25;39,117;51,256.75;63,288.25;6.75,48.75;19,254.25;34,10.5;55,30.5
11606;25.5,116;43.75,136.75;51,256.75;63,288.25;21.75,55;37,278.25;47.75,31.25;55.5,27.25
7259;30.25,117;33.5,116;34.75,285;49.5,288.25;35.5,79.5;37,278.25;47.75,31.25;55.5,27.25
7634;8.25,133.25;31.5,80;34.75,285;42.75,293.25;8,56.25;35.75,297.75;47.75,31.25;55.5,27.25
13902;20.25,164;30.25,50;39,253.5;42.75,293.25;8,56.25;20.25,286.5;65,33;65,53.25
1328;14.75,133.75;27.75,80;28.5,261.75;37.25,257.25;8,56.25;20.25,286.5;44.5,30.25;66.5,75.5
13273;17.75,134;18.5,58.5;37.25,257.25;41.75,282;14.5,50.5;20.25,285.75;24.5,56.5;66.5,75.5
2064;17.75,134;26.25,94.5;30.25,257.25;50.75,288.5;7.5,49.75;19.5,287.75;24.5,56.5;39.75,95
4931;14,146.5;26.25,94.5;30.25,257.25;50.75,288.5;17.75,57.5;35.25,325.75;46.5,23.75;51,80
15223;3.5,144.25;21.75,125.75;30.25,257.25;51.25,287;17.75,57.5;32,331.5;34,9;59,81.75
4582;4.25,148;24.25,113.75;29.75,270;51.25,287;0.25,39.25;32,294.25;34,9;38.5,88
13122;8.5,164.5;21.25,112.75;29.5,301.75;29.75,270;2.5,10.25;10.5,282.75;25.5,2;38.5,88
13906;0.75,135.25;13.5,140.75;23.5,331.75;55.5,289.5;5.75,11.75;8.75,278.75;25.5,2;38.5,88
6100;26,123.75;40,129.25;46.25,355;66,302.75;8.5,7.75;8.75,278.75;25,4;38.5,88
15838;7.25,119.25;29.75,112.75;57,367.25;59.5,326;8.5,7.75;8.75,278.75;25,4;42.25,87.5
4879;7.25,119.25;54.25,91.75;57,367.25;57.75,325.75;24.5,2.5;36,264;39,35.75;40,88.5
6351;6.5,82.25;54.25,91.75;57,367.25;57.75,325.75;14,40.5;20.5,233.75;24,7;56.5,50.25
6778;11.75,71.5;38.25,79.5;54.75,363.5;63.75,300.25;4.25,50;20.5,233.75;24,7;64.5,39.5
13329;11.75,71.5;32.75,79;36.25,360.75;59.5,339.75;7.5,87;11,198;21.75,11;64.5,39.5
5449;13,80.75;32.75,79;36.25,360.75;59.5,339.75;10.5,121.25;42.5,191.25;43,29.75;49.5,7.5
4204;13,80.75;35.75,34;36.25,360.75;48,348;29.75,88.5;29.75,234.75;36.75,58;49.25,7.75
1580;16.75,41.5;22,57.25;46.75,355.75;70.75,307.25;29.75,88.5;31,250.75;36.75,58;49.25,7.75
11464;14.5,82.25;38.25,24;47.25,356.75;65,304.75;21.5,127;31,250.75;36.75,58;49.25,7.75
14548;14.5,82.25;25.75,21.5;47.25,356.75;68.25,300.25;20.75,144.5;24.5,273.25;25,58.75;49.25,7.75
6458;14.5,82.25;57.5,32;63.25,339.25;68.25,300.25;15.75,149;25.75,280.25;27.25,25;31,9
317;17.75,121.75;49.75,49.5;63.25,339.25;68.25,300.25;18.5,162;25.25,280.75;26.5,73.5;41.25,59.5
7565;30.25,117.5;39.5,73;59.25,335.25;60,301.75;18.5,162;26.75,272.75;35.25,95.75;41.25,59.5
13535;9.75,101.5;39.5,73;57.25,335.25;60,301.75;25.25,191;29.75,277.75;34,86.5;64.5,63.25
10975;9.75,101.5;37,79.5;58.25,335.25;60,301.75;12.75,169.25;21.75,307.75;42.25,88.5;45.5,78.5
15406;25.5,115.5;36.75,80.25;58.25,335.25;60,301.75;17.25,165.75;31.25,284.5;45.5,78.5;66,99.75
16452;17.25,135.5;20.75,71;58.5,354.75;64.5,281.25;31,161.5;31.25,284.5;37.75,60;66,99.75
8065;17.75,136.5;20.75,71;39,363;51.25,291.25;32.75,197.75;36.5,275.25;37.25,46.25;66,99.75
14405;18.25,136.5;20.75,71;39.75,336;43.5,314.25;36.25,198.75;36.5,275.25;54,30;60.25,83.75
16076;2,148.25;18.25,94;23,349.75;31.75,310.25;5.5,196.5;36.5,275.25;54,30;60.25,83.75
8658;1.75,145.75;18.25,94;29,362.25;32.5,305.75;14,234;14,271.25;47.25,29.25;60.25,83.75
10583;0.75,160;18.25,122.25;29.25,344;68,299.75;14,234;14,271.25;15.5,11;41,76.75
13240;18.75,190;21.25,125.25;37,302.5;41,320;10.25,230.25;14,271.25;15.5,11;16.75,54.25
2625;10,170.5;11,165;33.25,313;65,343.75;10.25,230.25;14,271.25;18.25,16;29,48
14461;7.5,152.25;27.25,189.75;33.25,313;36.25,347.75;10.25,230.25;14,271.25;17.75,15.5;58,36.5
8461;7.5,175.25;29.75,151.5;35.25,287.75;36.25,347.75;14,271.25;21.5,232.75;31.75,8;64.5,38.75
13315;7.5,175.25;21.25,145.25;21.75,305.5;36,348.75;14,271.25;23.75,220;33.25,8.5;43.5,21.25
8145;7.5,175.25;21.5,117;21.5,303.5;36,348.75;14,271.25;23.25,217;30.5,10.75;44.5,21.75
13385;7.5,175.25;21.5,117;34,303.5;58,354.75;13.25,231.75;24,200;29.5,46.5;31.5,16.5
14366;7.5,175.25;27.25,105.75;30.25,309.75;56,356.5;0.25,205;13.25,231.75;13.75,51.25;31.5,16.5
9268;3.5,144.25;7.25,120;30.25,309.75;56,356.5;3,218;6.25,222.75;24.25,81;49,46.75
3042;3.5,145.25;7.25,120;22.25,306;66.75,326;3,218;3.25,232.75;4.75,67.5;31.25,32.75
2375;5,143.5;7.25,120;14,314.5;43.75,323;3,218;13.75,251.5;22.75,47;32,12
11836;5,143.5;7.25,120;17.75,348.25;57.75,346.25;14.25,220;30.5,253.75;30.75,51;64.5,35.75
14772;13.75,120.75;14.75,105.5;18,353.75;54.25,346.25;21.5,192;30.5,253.75;30.75,51;64,53
2738;3.5,160;7.75,133;46,344.25;47.25,304.75;23,159.75;30.5,253.75;30.75,51;63.75,51.75
14513;3.5,160;7.75,133;23,350.75;25.5,305.75;16.25,126.75;22,241;30.75,51;59,69.25
5550;3.5,160;10.5,115.75;14.25,350;64.5,304.75;1.5,108.5;2.25,230.75;5.75,48.5;59,69.25
13724;3.5,160;33,124;38,356.25;57.25,296.25;1.5,108.5;9.5,196.25;16,50.5;59,68.75
12806;10.25,199.75;33,124;38,356.25;57.25,296.25;22.25,76.25;24.5,209.75;33,50.25;40,86.5
10330;10.25,199.75;28.75,124.5;55.25,360.75;57.25,296.25;26.5,57.25;42.75,193.25;43,33.25;58.25,80.75
3579;15.75,187.5;23.5,116.5;35.25,352;57.25,296.25;16.25,95.25;31.25,167.75;43,33.25;48,58.25
16234;15.75,187.5;25.25,115.25;35.25,352;56.75,296.5;25,122.25;38.25,166.75;43,33.25;57,89.25
12513;33.25,158;33.75,112.75;34.75,352;56.75,296.5;2.75,92.25;28.75,127.75;30,12.25;57,89.25
4656;4.25,165.5;29.5,94.25;55.5,367.25;56.75,296.5;2.75,92.25;14,113;18,12.25;57,89.25
670;37.75,162.5;49.75,113.5;55.5,367.25;58,325;2.75,94.75;6,144.25;18,12.25;64.25,91.5
11071;11,127;13,133.5;55.5,367.25;63,326;5.75,55;6,144.25;44.5,35.75;51,117.5
2839;10.75,131.75;23.75,112.75;55.5,367.25;58.75,341.25;5.75,55;22.25,144.5;45.5,47.75;46.75,145.25
10656;10.75,131.75;49.25,125.5;55.25,363.5;64.5,338.75;5.75,55;18.75,144;65.5,51;68.25,153
13175;28.5,142.5;49.25,125.5;55.25,363.5;64.5,338.75;9,59;50,140.75;50.5,49.75;55,145.25
14442;28.5,142.5;41,115.75;41.75,335.5;55.25,363.5;23.75,67.5;42,174.5;50.5,49.75;62,131.25
6099;17,133.25;43,114.25;43.25,313.25;54.75,363.5;23.75,67.5;46,152.5;50.5,49.75;52.75,155.75
4249;18,134;43,114.25;45.25,306.75;54.75,363.5;7.25,83.25;13.75,121.75;38.25,87.25;51.5,179.5
1831;21,113.75;24.5,115;54.75,299.25;54.75,363.5;6.75,59.25;13.75,121.75;38.25,87.25;53,204.5
12382;37.75,116.25;44,134;56,299;59.25,348.25;13.25,37.25;13.75,121.75;33.5,69.5;53,204.5
8668;16.5,151.75;39.25,115.5;42,318.5;59.25,348.25;5.25,66.5;10,100.75;13.5,30.5;53,204.5
3495;16,152.25;39.25,115.5;42,318.5;58.75,350.25;12.5,66.25;16.5,92.25;17.25,10;63,209.5
8526;33,124.5;36.5,120.75;54,292.5;56,349.25;12.5,66.25;16.5,92.25;32.5,22;47.5,224.75
10468;25.25,114.25;46,101.5;53.5,292.75;56,349.25;5.25,79;16.5,92.25;17.5,9.25;32,213.75
3416;42.5,139.25;46,101.5;53.5,292.75;56,349.25;17.75,51;26.25,124.75;27,2.5;49.5,190.75
712;42.75,139.75;46,101.5;56,286.5;56.25,368;5.5,54;19.75,142.5;27,2.5;32.5,166.25
8844;42.75,139.75;46,101.5;56,286.5;58.25,346.25;2.5,22.5;6,135.25;8,11.25;25.25,191.5
10228;32.75,141.75;39.25,98.5;47.25,253.25;59.25,335.25;1,11.25;6,135.25;12.5,2.25;25.25,191.5
12223;32.5,140.5;39.25,98.5;48,253.75;50,305.5;3,14.25;6,135.25;34,12.5;51.25,184.25
14976;16.5,120;21.25,115.25;40,234.25;70.5,305.75;3,14.25;19.25,149.75;30.75,16;51.25,184.25
9650;16,123.5;34.75,115.5;40,234.25;43.75,314;9,4.25;19.25,149.75;33.5,8.5;42,177.5
11897;24,154.25;34.75,115.5;38.75,244.75;43.75,314;14.5,10.25;19.25,149.75;22.75,9.5;39.5,177.75
11326;22.25,190.5;47.25,117.5;55,211.5;66.75,303.25;13.25,39;19.25,149.75;22.75,9.5;39.5,177.75
11663;7.5,170.5;47.25,117.5;55,211.5;63.75,275.75;4.25,49.75;20,126.25;48.25,9;67.25,181.25
2376;23.75,165.5;42.25,115;55,211.5;63.75,275.75;2,48.25;38.25,93;47.75,8.5;53.75,213
4311;27.75,181;43,125.5;55,211.5;63.75,275.75;30.75,59.5;45.25,96;48,9.75;62,181
3854;16.75,166;42.5,124.5;55,211.5;63.75,275.75;1.25,82.25;47.5,92.5;48,9.75;53.5,182.5
10305;16.75,166;21.75,114;55,211.5;63.75,275.75;5.75,64;44.5,68;51,43.75;58.5,184
7049;8.75,135.5;14.5,94.25;60.25,213;63,271.25;13.25,56;37,75.5;51,43.75;58.5,184
4817;3.5,157;14.5,94.25;41,181.5;52.25,288;4.75,58;38.5,58.25;51,43.75;52.5,207.5
15323;3.5,157;14.5,94.25;29,168;63.75,303.25;24.75,57.5;51.5,48.75;59,78.75;67.75,177.25
6069;8,173.5;12.25,94;14.25,151.5;63.75,303.25;21,49;32.75,59.5;52,59;67.75,177.25
1780;11.5,172.25;22.75,65.25;28,131;63.75,303.25;21,49;49,69.75;64.5,42.25;67.75,181.5
11596;14.5,151;19.75,61;62.75,129.5;65.75,325.25;21,49;49,69.75;65.5,39.5;67.75,181.5
14949;14.5,151;38.5,62.5;57.25,101.75;65.75,325.25;6.75,55.25;59,81.75;64,38.5;67.75,181.5
2980;12.75,120.75;30.75,80;55,88.75;63.5,355.75;1.25,66;59,81.75;64,38.5;67.75,181.5
14962;18.75,132.75;37.5,104.5;39.75,68.5;63.25,355.25;1.25,66;42.5,88.5;64,38.5;67.75,181.5
9988;9.25,119;31.75,114.5;43.25,79.5;63.25,355.25;1.25,66;50.75,60;55.25,29.75;67.75,181.5
1360;11.75,120.25;23.25,94;50.75,51;63.25,355.25;1.25,66;39,34.25;60.5,36.75;67.75,181.5
8360;34.75,113;46.75,80;56.75,42;63.25,355.25;12,65.5;25.5,54.25;60.5,36.75;67.75,181.5
7230;38.25,119.75;49.75,78;56.75,42;63.25,355.25;5.25,54.5;30.25,77.75;32.5,48.5;67.75,181.5
13824;12.75,106.5;54.75,103.25;56.75,42;63.25,355.25;2,25.75;17.25,57;30.25,77.75;67.25,207.25
16077;17.75,132;25,113.5;39.25,49.5;63.25,355.25;8,12.25;17,57.75;30.25,77.75;67.25,207.25
9830;18.25,136.5;25,113.5;40.5,45.75;41.5,355.5;8,12.25;9.5,58.75;36,77.5;58,210.5
9118;17.75,107.5;18.25,136.5;37.25,38;41.5,355.5;8.25,10.5;9.5,58.75;43,98.5;44.75,201.75
7143;17.75,107.5;28.25,157.25;30.75,52.5;52.5,360;8.25,10.5;18,56.25;28,94.75;37.5,182.75
9348;11.75,101.25;34.75,181.5;38.5,28.5;53.5,361.75;9.5,33.5;18,56.25;20,87.5;37.5,182.75
12836;24.75,117.75;28,179.5;31,9;54,361.75;6.25,59;9.5,33.5;20,87.5;25,199.75
13867;5.75,101.5;8.75,199.75;31,9;53.5,361.75;2.5,19;8.25,49.5;20,87.5;38,196.5
15550;5.75,101.5;8.5,175.25;31,9;48.25,360.5;0.75,19.75;7.25,51.75;7.75,59.25;13,197.5
5210;3.5,84.5;11.5,177.75;18,17.75;19,348.75;0.75,19.75;6,51.75;9.25,41.75;13,197.5
8685;3.5,95.5;11.5,177.75;18,17.75;26,367.75;0.75,19.75;6.75,57.75;31.75,54.25;37.75,191.5
1519;5.5,122.75;15.5,153.75;18,17.75;26,367.75;2,19;22.25,86.5;23.25,88;53.5,156
15108;9.25,121.25;27.25,145.25;32,9;34.75,362;0.75,19.75;22.25,86.5;23.25,88;28.25,184.75
6999;21.75,112.75;29.75,179.5;32,9;34.75,362;14,47.75;27.25,96.5;47.25,92;48.5,206.5
8903;21.75,112.75;27.5,186;39.75,11;39.75,331.75;6,55.5;22.75,94.25;27.25,88.5;48.5,206.5
8;5.5,116.5;27.5,186;39.75,11;65.25,302.25;25.5,47.5;31.5,61;33.5,76.25;42.5,241
5384;4.25,116.75;18,216.25;39.75,11;54.5,289;9,50;13.5,64;27.75,96;42.5,241
4414;4.25,116.75;11,246.25;47.75,31.25;64.75,284.75;17,57.5;25.75,46.5;27.75,96;42.5,241
13333;16.25,105.75;24,252.25;55.75,26.5;64.75,284.75;6.75,55.5;24.75,57.5;27.75,96;41.5,242.25
2786;18.5,132;29.25,255.25;39.5,33.75;64.75,284.75;7.75,46.5;24.75,57;27.75,96;41.5,242.25
10960;3,126.5;14.75,247.25;39.25,51;64.75,284.75;1.5,21;30,49.5;32,113;41.5,242.25
6173;3,126.5;14.75,247.25;48.5,50.5;60.5,300.75;10.75,40.25;11.5,42.5;32,142;41.5,242.25
12269;3,126.5;3,251.75;40,73.5;40.5,303.5;11.5,42;18.75,37;32,142;58,231.5
15150;3,126.5;9.75,241;10,80.5;40.5,303.5;5,58.75;9.75,51;44.5,173.5;58,231.5
11097;2.5,128.25;31.25,256.25;41,101.5;61.5,300.75;21,42.5;37.5,77.5;44.5,173.5;58,231.5
6775;2.5,128.25;7.75,247.75;23.75,116.5;43.5,322.25;6.75,50.75;38.25,88.25;44.5,173.5;58,231.5
6178;3.5,129.25;7.75,247.75;8.5,100.5;43.5,322.25;5.5,49;24.75,79.5;45,190.25;72,232.75
10391;3.5,129.25;24.5,237.25;29.25,115.5;43.5,322.25;3.25,64;4.75,64.25;45,190.25;60.5,231.25
2635;13,120.75;27,270.25;29.25,115.5;61.5,327;3.25,64;22.75,46.5;28.25,187.25;40,240
14342;10.5,100.75;10.75,259.75;29.25,115.5;55,355;8.5,48.75;16.5,28.25;28.25,187.25;41.5,242.25
6295;21.25,113.25;24.25,239.5;26.75,105.5;54.25,355.75;2,20.25;8.5,48.75;28.25,187.25;28.25,231.5
14757;18.5,93.75;24.25,239.5;27.25,78;54.25,355.75;7.25,10;14,55.75;27.75,200.5;28.25,231.5
10123;18.5,93.75;38.75,252.75;40.75,63.25;43.5,330;9.75,9.5;14,55.75;21.5,231.25;26.25,201.25
12998;28.25,49.75;36.25,271;37.5,78.5;43.5,330;9.75,9.5;17.25,67;25.5,202;30.75,232.25
16421;28.25,49.75;36.25,271;37.5,78.5;62.25,354.75;2.5,26;3,86;25.5,202;45.25,249
8279;28.25,49.75;29.75,302;38.5,78.5;46.25,357.75;2.5,26;2.5,85.75;39.25,191.75;47.5,227.5
4584;20,44.25;34,304;38.5,78.5;59,355.75;3,21.25;3.75,78.5;46,190.75;47.5,227.5
5125;21.5,18.75;34,304;41.5,88.5;46,347.75;3,21.25;8,59.25;34.25,201;42.5,193.25
11644;2.5,7.75;34.5,287;41.5,88.5;46,347.75;7.75,8.25;22,57;32.25,175.5;34.5,201.25
9237;4,7.25;33.75,312.25;44.75,99.75;46,347.75;7.75,8.25;9.5,48.75;20.75,145;34.5,201.25
5692;4,7.25;33.75,352;39.25,117.5;40.25,346;7.75,8.25;20.75,50;40.5,122.75;57.5,208.5
2976;14.5,19.75;34.75,352;39.25,117.5;39.75,324;13.75,10;15,50;52.5,145;57.5,208.5
3328;25,10.5;34.75,352;44.5,132.5;51,291.75;14,11.75;15,50;25,167.25;57.5,208.5
