166,001	94,085	166001	94085
166,001	128,376	166001	128376
137,824	72,112	137824	72112
166,151	88,265	166151	88265
168,767	117,745	168767	117745
157,51	72,1	157510	72100
138,622	70,147	138622	70147
142,902	70,147	142902	70147
166,151	77,935	166151	77935
166,151	134,784	166151	134784
168,617	77,935	168617	77935
157,51	70,135	157510	70135
166,001	93,287	166001	93287
166,001	126,778	166001	126778
146,344	69,897	146344	69897
168,767	92,487	168767	92487
160,895	72,1	160895	72100
166,151	89,862	166151	89862
147,143	72,362	147143	72362
166,151	101,293	166151	101293
168,617	123,355	168617	123355
139,423	72,112	139423	72112
162,492	72,1	162492	72100
166,151	89,064	166151	89064
166,001	82,158	166001	82158
166,001	81,358	166001	81358
168,767	94,885	168767	94885
166,001	104,718	166001	104718
168,767	126,778	168767	126778
160,895	70,135	160895	70135
168,767	81,358	168767	81358
166,151	135,582	166151	135582
167,836	72,037	167836	72037
167,037	72,037	167037	72037
166,001	117,745	166001	117745
168,767	140,605	168767	140605
162,492	70,135	162492	70135
168,617	79,533	168617	79533
168,617	112,722	168617	112722
166,001	103,918	166001	103918
161,694	72,1	161694	72100
145,544	72,362	145544	72362
166,001	83,756	166001	83756
166,001	82,956	166001	82956
166,151	102,093	166151	102093
166,151	111,125	166151	111125
161,694	70,135	161694	70135
168,767	128,376	168767	128376
166,001	140,605	166001	140605
145,544	69,897	145544	69897
168,767	127,578	168767	127578
147,143	69,897	147143	69897
166,151	100,495	166151	100495
166,001	115,347	166001	115347
147,943	72,362	147943	72362
168,767	93,287	168767	93287
168,767	115,347	168767	115347
166,151	99,694	166151	99694
168,767	129,175	168767	129175
168,617	111,125	168617	111125
166,001	105,516	166001	105516
146,344	72,362	146344	72362
166,151	79,533	166151	79533
168,617	113,522	168617	113522
139,423	70,147	139423	70147
168,767	106,316	168767	106316
168,617	122,555	168617	122555
168,617	100,495	168617	100495
168,617	136,383	168617	136383
141,305	70,147	141305	70147
168,767	116,147	168767	116147
166,001	139,806	166001	139806
168,617	99,694	168617	99694
167,037	70,07	167037	70070
147,943	69,897	147943	69897
163,293	72,1	163293	72100
166,151	136,383	166151	136383
163,293	70,135	163293	70135
166,001	116,147	166001	116147
167,836	70,07	167836	70070
168,617	111,924	168617	111924
168,767	138,207	168767	138207
166,151	111,924	166151	111924
168,617	78,733	168617	78733
168,767	105,516	168767	105516
168,767	94,085	168767	94085
134,656	93,446	134656	93446
134,656	89,002	134656	89002
136,562	89,002	136562	89002
129,894	111,211	129894	111211
137,713	111,211	137713	111211
132,433	111,211	132433	111211
137,713	103,689	137713	103689
135,174	111,211	135174	111211
135,609	96,053	135609	96053
129,575	93,446	129575	93446
130,528	96,053	130528	96053
135,609	91,607	135609	91607
128,941	82,017	128941	82017
129,894	84,622	129894	84622
136,562	93,446	136562	93446
131,481	93,446	131481	93446
130,847	82,017	130847	82017
152,781	79,574	152781	79574
152,781	117,673	152781	117673
152,781	78,303	152781	78303
159,997	104,845	159997	104845
152,781	116,404	152781	116404
152,781	83,383	152781	83383
159,997	135,325	159997	135325
159,997	103,576	159997	103576
152,781	80,844	152781	80844
159,997	125,166	159997	125166
152,781	82,113	152781	82113
152,781	101,163	152781	101163
159,997	79,446	159997	79446
159,997	80,716	159997	80716
152,781	106,244	152781	106244
159,997	89,606	159997	89606
159,997	78,175	159997	78175
159,997	76,905	159997	76905
159,997	75,636	159997	75636
152,781	99,893	152781	99893
159,997	90,875	159997	90875
152,781	107,514	152781	107514
159,997	81,985	159997	81985
152,781	137,994	152781	137994
159,997	84,526	159997	84526
152,781	103,704	152781	103704
159,997	87,065	159997	87065
152,781	104,973	152781	104973
159,997	128,975	159997	128975
152,781	139,263	152781	139263
152,781	102,434	152781	102434
159,997	88,336	159997	88336
159,997	130,246	159997	130246
159,997	83,255	159997	83255
152,781	98,624	152781	98624
152,781	113,863	152781	113863
152,781	88,464	152781	88464
152,781	89,734	152781	89734
152,781	141,804	152781	141804
159,997	99,765	159997	99765
159,997	101,035	159997	101035
152,781	84,654	152781	84654
159,997	102,306	159997	102306
152,781	115,133	152781	115133
159,997	134,056	159997	134056
152,781	87,193	152781	87193
159,997	98,496	159997	98496
152,781	140,533	152781	140533
159,997	94,686	159997	94686
159,997	127,705	159997	127705
159,997	92,145	159997	92145
159,997	93,416	159997	93416
152,781	110,053	152781	110053
159,997	132,785	159997	132785
152,781	112,594	152781	112594
159,997	126,436	159997	126436
159,997	95,955	159997	95955
152,781	111,324	152781	111324
152,781	132,913	152781	132913
159,997	112,466	159997	112466
159,997	139,135	159997	139135
159,997	121,356	159997	121356
159,997	107,386	159997	107386
159,997	123,895	159997	123895
159,997	113,735	159997	113735
159,997	140,405	159997	140405
159,997	136,595	159997	136595
152,781	124,023	152781	124023
152,781	122,753	152781	122753
152,781	129,103	152781	129103
159,997	137,866	159997	137866
159,997	109,925	159997	109925
159,997	141,676	159997	141676
152,781	121,484	152781	121484
152,781	127,833	152781	127833
159,997	122,625	159997	122625
159,997	117,545	159997	117545
159,997	118,815	159997	118815
159,997	111,196	159997	111196
152,781	126,564	152781	126564
152,781	125,294	152781	125294
159,997	106,116	159997	106116
152,781	75,764	152781	75764
159,997	116,276	159997	116276
152,781	130,374	152781	130374
159,997	115,005	159997	115005
152,781	118,943	152781	118943
152,781	77,033	152781	77033
170,808	89,299	170808	89299
189,309	91,9	189309	91900
189,309	95,799	189309	95799
189,309	92,549	189309	92549
189,309	88	189309	88000
170,808	82,799	170808	82799
170,808	88,65	170808	88650
189,309	82,15	189309	82150
170,808	92,549	170808	92549
189,309	87,349	189309	87349
189,309	101	189309	101000
170,808	91,9	170808	91900
170,808	83,45	170808	83450
170,808	99,7	170808	99700
189,309	100,349	189309	100349
189,309	82,799	189309	82799
189,309	85,4	189309	85400
189,309	84,099	189309	84099
170,808	87,349	170808	87349
189,309	86,049	189309	86049
189,309	93,849	189309	93849
170,808	90,599	170808	90599
170,808	101	170808	101000
189,309	94,5	189309	94500
189,309	84,75	189309	84750
170,808	88	170808	88000
170,808	82,15	170808	82150
189,309	91,25	189309	91250
189,309	95,15	189309	95150
170,808	86,7	170808	86700
189,309	83,45	189309	83450
189,309	93,2	189309	93200
170,808	91,25	170808	91250
170,808	100,349	170808	100349
189,309	86,7	189309	86700
170,808	89,95	170808	89950
170,808	95,15	170808	95150
189,309	97,75	189309	97750
189,309	99,7	189309	99700
170,808	96,45	170808	96450
189,309	88,65	189309	88650
170,808	85,4	170808	85400
170,808	95,799	170808	95799
189,309	90,599	189309	90599
170,808	84,75	170808	84750
189,309	98,4	189309	98400
170,808	97,75	170808	97750
170,808	94,5	170808	94500
189,309	99,049	189309	99049
170,808	93,849	170808	93849
189,309	89,95	189309	89950
170,808	98,4	170808	98400
170,808	86,049	170808	86049
170,808	97,099	170808	97099
170,808	93,2	170808	93200
170,808	84,099	170808	84099
189,309	89,299	189309	89299
170,808	99,049	170808	99049
189,309	97,099	189309	97099
189,309	96,45	189309	96450
162,186	122,555	162186	122555
162,186	124,153	162186	124153
162,186	139,806	162186	139806
162,186	77,135	162186	77135
162,186	128,376	162186	128376
164,151	106,316	164151	106316
164,151	94,085	164151	94085
162,186	99,694	162186	99694
164,151	128,376	164151	128376
162,186	77,935	162186	77935
164,151	111,924	164151	111924
162,186	88,265	162186	88265
164,151	124,953	164151	124953
162,186	111,125	162186	111125
164,151	103,918	164151	103918
164,151	77,135	164151	77135
164,151	90,662	164151	90662
164,151	78,733	164151	78733
164,151	77,935	164151	77935
162,186	136,383	162186	136383
162,186	79,533	162186	79533
187,966	106,885	187966	106885
164,151	116,147	164151	116147
162,186	123,355	162186	123355
187,966	109,284	187966	109284
164,151	123,355	164151	123355
164,151	124,153	164151	124153
162,186	139,008	162186	139008
164,151	105,516	164151	105516
162,186	126,778	162186	126778
162,186	124,953	162186	124953
164,151	135,582	164151	135582
162,186	81,358	162186	81358
164,151	92,487	164151	92487
162,186	82,158	162186	82158
164,151	115,347	164151	115347
162,186	115,347	162186	115347
164,151	93,287	164151	93287
164,151	129,175	164151	129175
187,966	108,483	187966	108483
162,186	78,733	162186	78733
162,186	135,582	162186	135582
162,186	82,956	162186	82956
164,151	136,383	164151	136383
164,151	111,125	164151	111125
162,186	127,578	162186	127578
164,151	104,718	164151	104718
162,186	83,756	162186	83756
164,151	139,008	164151	139008
164,151	83,756	164151	83756
162,186	94,885	162186	94885
162,186	102,093	162186	102093
164,151	138,207	164151	138207
162,186	104,718	162186	104718
164,151	117,745	164151	117745
164,151	99,694	164151	99694
164,151	116,945	164151	116945
164,151	82,956	164151	82956
162,186	134,784	162186	134784
162,186	117,745	162186	117745
164,151	88,265	164151	88265
162,186	140,605	162186	140605
162,186	111,924	162186	111924
162,186	129,175	162186	129175
164,151	126,778	164151	126778
162,186	94,085	162186	94085
189,931	109,284	189931	109284
164,151	127,578	164151	127578
164,151	134,784	164151	134784
164,151	140,605	164151	140605
162,186	93,287	162186	93287
162,186	116,945	162186	116945
162,186	103,918	162186	103918
164,151	112,722	164151	112722
162,186	112,722	162186	112722
162,186	92,487	162186	92487
189,931	107,686	189931	107686
164,151	113,522	164151	113522
162,186	133,985	162186	133985
189,931	106,885	189931	106885
164,151	102,093	164151	102093
164,151	139,806	164151	139806
162,186	116,147	162186	116147
162,186	100,495	162186	100495
164,151	101,293	164151	101293
162,186	106,316	162186	106316
187,966	107,686	187966	107686
164,151	79,533	164151	79533
189,931	108,483	189931	108483
174,692	143,08	174692	143080
162,186	89,064	162186	89064
162,186	138,207	162186	138207
164,151	89,862	164151	89862
162,186	105,516	162186	105516
164,151	122,555	164151	122555
162,186	113,522	162186	113522
164,151	100,495	164151	100495
162,186	90,662	162186	90662
172,725	143,08	172725	143080
164,151	82,158	164151	82158
164,151	133,985	164151	133985
162,186	89,862	162186	89862
164,151	81,358	164151	81358
164,151	89,064	164151	89064
164,151	94,885	164151	94885
162,186	101,293	162186	101293
152,627	144,28	152627	144280
152,702	146,724	152702	146724
132,433	103,689	132433	103689
135,174	103,689	135174	103689
152,781	94,814	152781	94814
152,781	93,544	152781	93544
152,781	136,723	152781	136723
152,781	96,083	152781	96083
152,781	135,453	152781	135453
152,781	134,184	152781	134184
152,781	92,273	152781	92273
152,781	91,003	152781	91003
189,584	60,46	189584	60460
189,584	140,469	189584	140469
52,423	60,46	52423	60460
56,868	58,554	56868	58554
185,774	64,269	185774	64269
52,423	140,469	52423	140469
170,764	80,31	170764	80310
144,062	116,91	144062	116910
116,558	87,566	116558	87566
108,304	92,359	108304	92359
116,558	91,774	116558	91774
108,304	86,98	108304	86980
125,084	106,04	125084	106040
121,274	101,239	121274	101239
121,274	106,04	121274	106040
125,084	78,1	125084	78100
125,084	73,3	125084	73300
121,274	78,1	121274	78100
125,084	101,239	125084	101239
94,334	91,08	94334	91080
94,334	95,88	94334	95880
121,274	73,3	121274	73300
123,575	98,309	123575	98309
123,575	88,149	123575	88149
123,511	81,031	123511	81031
123,511	91,191	123511	91191
98,224	102	98224	102000
87,153	90,305	87153	90305
87,153	84,59	87153	84590
113,019	101,54	113019	101540
91,354	96,019	91354	96019
91,354	84,59	91354	84590
116,828	73,6	116828	73600
116,828	105,739	116828	105739
87,153	96,019	87153	96019
113,019	77,8	113019	77800
91,354	90,305	91354	90305
116,828	101,54	116828	101540
113,019	73,6	113019	73600
113,019	105,739	113019	105739
116,828	77,8	116828	77800
118,858	81,615	118858	81615
106,004	81,03	106004	81030
106,004	98,31	106004	98310
110,603	81,03	110603	81030
114,259	97,724	114259	97724
114,259	81,615	114259	81615
116,558	97,724	116558	97724
110,603	98,31	110603	98310
116,558	81,615	116558	81615
118,858	97,724	118858	97724
108,304	98,31	108304	98310
108,304	81,03	108304	81030
113,073	110,269	113073	110269
107,993	110,269	107993	110269
115,614	110,269	115614	110269
83,373	110,269	83373	110269
85,914	110,269	85914	110269
110,534	110,269	110534	110269
80,834	110,269	80834	110269
88,453	110,269	88453	110269
78,293	110,269	78293	110269
65,593	110,269	65593	110269
123,233	110,269	123233	110269
68,134	110,269	68134	110269
118,153	110,269	118153	110269
140,054	61,429	140054	61429
120,694	110,269	120694	110269
75,754	110,269	75754	110269
70,674	110,269	70674	110269
73,213	110,269	73213	110269
180,937	72,333	180937	72333
176,066	72,333	176066	72333
93,633	83,211	93633	83211
93,763	85,967	93763	85967
82,235	83,637	82235	83637
103,892	75,7	103892	75700
103,256	97,924	103256	97924
103,256	92,209	103256	92209
105,574	104,007	105574	104007
84,842	96,019	84842	96019
103,256	87,129	103256	87129
82,235	95,066	82235	95066
84,842	90,305	84842	90305
100,651	93,162	100651	93162
82,235	85,543	82235	85543
96,205	86,177	96205	86177
105,574	102,1	105574	102100
84,842	84,59	84842	84590
103,256	80,78	103256	80780
106,365	76,653	106365	76653
101,285	76,653	101285	76653
101,285	74,746	101285	74746
100,651	81,733	100651	81733
108,179	103,054	108179	103054
100,651	79,826	100651	79826
96,205	88,082	96205	88082
100,651	88,082	100651	88082
98,812	87,129	98812	87129
82,235	91,257	82235	91257
106,365	74,746	106365	74746
100,651	91,257	100651	91257
100,651	98,878	100651	98878
108,971	75,7	108971	75700
82,235	89,352	82235	89352
100,651	86,177	100651	86177
100,651	96,971	100651	96971
82,235	96,972	82235	96972
110,638	78,876	110638	78876
113,384	89,62	113384	89620
99,245	112,412	99245	112412
177,774	127,26	177774	127260
178,433	130,399	178433	130399
94,353	97,559	94353	97559
176,174	117,34	176174	117340
176,705	113,568	176705	113568
182,382	112,347	182382	112347
178,157	94,62	178157	94620
174,574	113,519	174574	113519
105,603	89,54	105603	89540
177,503	115,57	177503	115570
173,644	127,439	173644	127439
82,269	87,079	82269	87079
90,664	93,049	90664	93049
181,55	133,148	181550	133148
173,102	133,275	173102	133275
176,174	132,06	176174	132060
179,163	116,7	179163	116700
93,784	80,82	93784	80820
173,677	111,707	173677	111707
171,574	116,029	171574	116029
182,318	127,579	182318	127579
179,31	100,187	179310	100187
176,237	111,644	176237	111644
98,778	89,919	98778	89919
104,686	102,043	104686	102043
183,063	131,239	183063	131239
178,157	82,588	178157	82588
82,263	98,74	82263	98740
167,294	111,799	167294	111799
96,504	96,829	96504	96829
167,544	123,21	167544	123210
138,649	93,48	138649	93480
137,644	135,219	137644	135219
149,343	135,219	149343	135219
150,348	93,48	150348	93480
72,108	135,314	72108	135314
107,668	141,815	107668	141815
82,269	141,815	82269	141815
82,269	135,314	82269	135314
112,748	121,344	112748	121344
92,429	135,314	92429	135314
117,828	135,314	117828	135314
97,584	128,879	97584	128879
72,108	127,845	72108	127845
112,748	141,815	112748	141815
112,748	135,314	112748	135314
87,349	141,815	87349	141815
77,188	135,314	77188	135314
112,748	127,845	112748	127845
102,588	127,845	102588	127845
117,828	141,815	117828	141815
72,108	121,344	72108	121344
92,429	141,815	92429	141815
87,349	127,845	87349	127845
97,563	119,42	97563	119420
82,269	127,845	82269	127845
87,349	121,344	87349	121344
117,828	121,344	117828	121344
122,909	135,314	122909	135314
107,668	127,845	107668	127845
77,188	121,344	77188	121344
97,584	134,18	97584	134180
92,429	121,344	92429	121344
102,588	141,815	102588	141815
82,269	121,344	82269	121344
122,909	127,845	122909	127845
92,429	127,845	92429	127845
122,909	141,815	122909	141815
102,588	135,314	102588	135314
117,828	127,845	117828	127845
107,668	121,344	107668	121344
87,349	135,314	87349	135314
122,909	121,344	122909	121344
102,588	121,344	102588	121344
97,563	124,719	97563	124719
77,188	141,815	77188	141815
72,108	141,815	72108	141815
107,668	135,314	107668	135314
77,188	127,845	77188	127845
56,874	157,11	56874	157110
98,224	145	98224	145000
125,774	67,269	125774	67269
73,213	67,269	73213	67269
60,514	67,269	60514	67269
73,213	112,81	73213	112810
78,293	69,81	78293	69810
113,073	67,269	113073	67269
118,153	67,269	118153	67269
125,774	69,81	125774	69810
80,834	69,81	80834	69810
120,694	69,81	120694	69810
80,834	112,81	80834	112810
110,534	69,81	110534	69810
88,453	69,81	88453	69810
73,213	69,81	73213	69810
65,593	67,269	65593	67269
70,674	67,269	70674	67269
65,593	69,81	65593	69810
80,834	67,269	80834	67269
115,614	112,81	115614	112810
70,674	69,81	70674	69810
63,054	67,269	63054	67269
123,233	69,81	123233	69810
85,914	67,269	85914	67269
78,293	112,81	78293	112810
85,914	112,81	85914	112810
65,593	112,81	65593	112810
85,914	69,81	85914	69810
115,614	69,81	115614	69810
68,134	112,81	68134	112810
63,054	110,269	63054	110269
113,073	69,81	113073	69810
83,373	69,81	83373	69810
63,054	112,81	63054	112810
138,617	150,37	138617	150370
60,514	69,81	60514	69810
118,153	69,81	118153	69810
70,674	112,81	70674	112810
107,993	69,81	107993	69810
123,233	67,269	123233	67269
83,373	112,81	83373	112810
75,754	69,81	75754	69810
120,694	67,269	120694	67269
63,054	69,81	63054	69810
60,514	112,81	60514	112810
125,774	112,81	125774	112810
88,453	112,81	88453	112810
78,293	67,269	78293	67269
88,453	67,269	88453	67269
125,774	110,269	125774	110269
107,993	112,81	107993	112810
60,514	110,269	60514	110269
118,153	112,81	118153	112810
68,134	69,81	68134	69810
110,534	67,269	110534	67269
123,233	112,81	123233	112810
107,993	67,269	107993	67269
115,614	67,269	115614	67269
68,134	67,269	68134	67269
120,694	112,81	120694	112810
83,373	67,269	83373	67269
75,754	112,81	75754	112810
113,073	112,81	113073	112810
75,754	67,269	75754	67269
110,534	112,81	110534	112810
188,883	156,349	188883	156349
105,656	132,914	105656	132914
72,217	146,754	72217	146754
105,656	130,375	105656	130375
109,277	143,985	109277	143985
111,6	144,115	111600	144115
84,701	144,345	84701	144345
70,731	130,375	70731	130375
99,018	140,016	99018	140016
74,541	146,884	74541	146884
106,52	146,655	106520	146655
84,701	146,884	84701	146884
108,411	130,245	108411	130245
123,652	132,784	123652	132784
125,975	130,375	125975	130375
77,297	146,754	77297	146754
82,377	144,215	82377	144215
98,888	137,259	98888	137259
75,811	130,375	75811	130375
125,975	132,914	125975	132914
113,491	130,245	113491	130245
92,536	144,215	92536	144215
115,815	132,914	115815	132914
109,277	146,525	109277	146525
96,365	137,259	96365	137259
73,487	130,245	73487	130245
170,598	150,737	170598	150737
103,331	132,784	103331	132784
119,137	143,985	119137	143985
85,97	130,375	85970	130375
113,491	132,784	113491	132784
93,806	130,245	93806	130245
96,495	140,016	96495	140016
116,38	146,655	116380	146655
88,726	132,784	88726	132784
80,89	132,914	80890	132914
100,576	130,375	100576	130375
126,14	146,655	126140	146655
72,217	144,215	72217	144215
124,017	143,985	124017	143985
110,735	132,914	110735	132914
87,456	144,215	87456	144215
120,895	130,375	120895	130375
110,735	130,375	110735	130375
69,46	144,345	69460	144345
88,726	130,245	88726	130245
106,52	144,115	106520	144115
89,781	146,884	89781	146884
120,895	132,914	120895	132914
123,652	130,245	123652	130245
119,137	146,525	119137	146525
92,536	146,754	92536	146754
82,377	146,754	82377	146754
85,97	132,914	85970	132914
93,806	132,784	93806	132784
124,017	146,525	124017	146525
170,468	147,982	170468	147982
83,646	132,784	83646	132784
91,05	132,914	91050	132914
91,05	130,375	91050	130375
121,261	144,115	121261	144115
167,928	147,982	167928	147982
126,14	144,115	126140	144115
121,261	146,655	121261	146655
118,571	130,245	118571	130245
77,297	144,215	77297	144215
168,058	150,737	168058	150737
116,38	144,115	116380	144115
114,357	143,985	114357	143985
78,566	130,245	78566	130245
173,009	147,982	173009	147982
89,781	144,345	89781	144345
118,571	132,784	118571	132784
70,731	132,914	70731	132914
69,46	146,884	69460	146884
100,576	132,914	100576	132914
175,549	147,982	175549	147982
111,6	146,655	111600	146655
173,139	150,737	173139	150737
175,679	150,737	175679	150737
114,357	146,525	114357	146525
103,331	130,245	103331	130245
78,566	132,784	78566	132784
87,456	146,754	87456	146754
108,411	132,784	108411	132784
74,541	144,345	74541	144345
73,487	132,784	73487	132784
80,89	130,375	80890	130375
115,815	130,375	115815	130375
79,621	144,345	79621	144345
75,811	132,914	75811	132914
83,646	130,245	83646	130245
79,621	146,884	79621	146884
180,727	149,36	180727	149360
178,121	148,407	178121	148407
182,565	150,312	182565	150312
185,172	149,36	185172	149360
178,121	150,312	178121	150312
182,565	148,407	182565	148407
96,302	115,213	96302	115213
72,114	157,21	72114	157210
77,194	157,21	77194	157210
56,874	157,21	56874	157210
127,188	150,47	127188	150470
152,753	64,069	152753	64069
131,759	155,549	131759	155549
125,774	112,91	125774	112910
124,902	155,549	124902	155549
152,753	66,61	152753	66610
142,593	64,069	142593	64069
170,533	61,529	170533	61529
170,533	66,61	170533	66610
129,473	150,47	129473	150470
175,614	66,61	175614	66610
122,615	155,549	122615	155549
120,694	67,369	120694	67369
150,213	61,529	150213	61529
139,76	153,009	139760	153009
178,153	66,61	178153	66610
108,9	150,47	108900	150470
165,454	66,61	165454	66610
68,134	112,91	68134	112910
138,617	155,549	138617	155549
107,993	67,369	107993	67369
162,913	66,61	162913	66610
107,993	110,369	107993	110369
137,474	153,009	137474	153009
106,614	150,47	106614	150470
115,757	155,549	115757	155549
75,754	67,369	75754	67369
122,615	150,47	122615	150470
123,233	110,369	123233	110369
120,694	110,369	120694	110369
160,373	64,069	160373	64069
113,471	150,47	113471	150470
107,757	153,009	107757	153009
134,045	150,47	134045	150470
111,186	155,549	111186	155549
136,331	155,549	136331	155549
147,674	64,069	147674	64069
118,153	110,369	118153	110369
129,473	155,549	129473	155549
113,471	155,549	113471	155549
118,043	150,47	118043	150470
120,329	150,47	120329	150470
147,674	66,61	147674	66610
111,186	150,47	111186	150470
78,293	67,369	78293	67369
127,188	155,549	127188	155549
145,133	61,529	145133	61529
162,913	64,069	162913	64069
115,757	150,47	115757	150470
162,913	61,529	162913	61529
63,054	110,369	63054	110369
124,902	150,47	124902	150470
65,593	67,369	65593	67369
134,045	155,549	134045	155549
155,294	64,069	155294	64069
118,043	155,549	118043	155549
145,133	64,069	145133	64069
123,233	67,369	123233	67369
120,329	155,549	120329	155549
145,133	66,61	145133	66610
131,759	150,47	131759	150470
112,328	153,009	112328	153009
136,331	150,47	136331	150470
83,373	67,369	83373	67369
138,617	150,47	138617	150470
65,593	110,369	65593	110369
129,894	103,689	129894	103689
158,477	144,28	158477	144280
160,149	146,819	160149	146819
184,883	156,449	184883	156449
186,883	156,449	186883	156449
180,883	156,449	180883	156449
172,883	156,449	172883	156449
168,883	156,449	168883	156449
170,883	156,449	170883	156449
188,883	156,449	188883	156449
166,883	156,449	166883	156449
178,883	156,449	178883	156449
182,883	156,449	182883	156449
176,883	156,449	176883	156449
164,883	156,449	164883	156449
174,883	156,449	174883	156449
131,055	146,655	131055	146655
131,055	130,375	131055	130375
131,055	132,914	131055	132914
128,897	146,525	128897	146525
131,055	144,115	131055	144115
133,812	146,525	133812	146525
178,121	145,233	178121	145233
182,565	145,233	182565	145233
185,172	144,28	185172	144280
129,861	114,117	129861	114117
129,861	116,022	129861	116022
180,727	144,28	180727	144280
174,692	143,881	174692	143881
174,692	145,479	174692	145479
172,725	143,881	172725	143881
172,725	145,479	172725	145479
172,725	144,679	172725	144679
174,692	144,679	174692	144679
134,973	112,699	134973	112699
183,725	82,226	183725	82226
184,622	147,313	184622	147313
134,183	102,44	134183	102440
172,141	146,994	172141	146994
109,608	132,949	109608	132949
167,264	146,91	167264	146910
176,813	147,121	176813	147121
129,894	112,74	129894	112740
99,414	77,069	99414	77069
174,126	146,994	174126	146994
149,593	129,43	149593	129430
88,691	146,93	88691	146930
186,157	76,209	186157	76209
168,237	145,265	168237	145265
114,6	132,949	114600	132949
83,635	146,865	83635	146865
185,901	107,762	185901	107762
180,653	147,036	180653	147036
182,638	147,036	182638	147036
183,021	153,906	183021	153906
147,663	108,44	147663	108440
178,734	147,186	178734	147186
84,85	132,949	84850	132949
167,493	143,049	167493	143049
88,194	87,58	88194	87580
144,484	129,479	144484	129479
105,39	146,699	105390	146699
110,51	146,699	110510	146699
69,49	132,913	69490	132913
120,819	81,444	120819	81444
129,723	102,44	129723	102440
119,084	99,78	119084	99780
78,445	145,65	78445	145650
79,73	132,913	79730	132913
186,413	87,41	186413	87410
104,489	132,949	104489	132949
128,044	96,589	128044	96589
73,343	147,549	73343	147549
186,349	96,241	186349	96241
124,974	132,786	124974	132786
88,254	81,899	88254	81899
104,365	104,113	104365	104113
101,353	90,039	101353	90039
148,593	88,11	148593	88110
73,373	145,359	73373	145359
170,157	145,308	170157	145308
74,674	132,913	74674	132913
185,133	89,521	185133	89521
89,906	132,913	89906	132913
129,144	87,05	129144	87050
187,181	80,434	187181	80434
119,721	132,913	119721	132913
186,286	109,681	186286	109681
144,813	99,479	144813	99479
169,262	147,25	169262	147250
180,334	153,265	180334	153265
185,901	94,13	185901	94130
130,03	132,786	130030	132786
151,784	134,092	151784	134092
136,044	70,68	136044	70680
105,262	122,573	105262	122573
100,078	123,15	100078	123150
151,782	111,231	151782	111231
160,963	123,98	160963	123980
165,276	123,231	165276	123231
151,782	137,93	151782	137930
191,213	104,269	191213	104269
189,933	105,998	189933	105998
170,364	123,329	170364	123329
191,15	82,189	191150	82189
177,198	107,853	177198	107853
165,276	116,025	165276	116025
171,502	145,485	171502	145485
165,276	106,694	165276	106694
160,984	126,48	160984	126480
152,757	149,314	152757	149314
185,139	120,909	185139	120909
164,813	143,08	164813	143080
191,213	75,085	191213	75085
179,437	68,621	179437	68621
151,782	140,427	151782	140427
191,213	71,31	191213	71310
183,789	107,213	183789	107213
191,213	65,165	191213	65165
191,213	68,174	191213	68174
165,276	118,125	165276	118125
191,406	119,95	191406	119950
191,15	78,67	191150	78670
178,349	105,614	178349	105614
150,181	144,334	150181	144334
165,276	117,075	165276	117075
165,276	133,611	165276	133611
165,276	140,985	165276	140985
183,533	105,549	183533	105549
185,069	132,557	185069	132557
171,437	102,989	171437	102989
148,713	160,129	148713	160129
191,406	110,733	191406	110733
169,723	95,23	169723	95230
167,493	142,949	167493	142949
160,984	143,08	160984	143080
185,133	127,566	185133	127566
169,403	98,39	169403	98390
181,038	105,677	181038	105677
165,276	111,802	165276	111802
174,343	141,909	174343	141909
191,15	87,95	191150	87950
161,05	121,42	161050	121420
150,623	134,199	150623	134199
151,782	135,389	151782	135389
165,276	112,852	165276	112852
165,276	127,454	165276	127454
191,342	114,894	191342	114894
161,213	160,129	161213	160129
165,276	129,555	165276	129555
184,11	78,03	184110	78030
170,123	122,12	170123	122120
191,15	92,558	191150	92558
174,383	139,58	174383	139580
165,276	128,504	165276	128504
188,717	67,085	188717	67085
172,864	137,33	172864	137330
165,276	136,762	165276	136762
160,963	135,409	160963	135409
165,276	135,711	165276	135711
179,181	121,549	179181	121549
165,276	138,884	165276	138884
165,276	114,974	165276	114974
151,782	136,659	151782	136659
176,883	75,54	176883	75540
161,05	132,849	161050	132849
165,276	125,331	165276	125331
178,854	139,189	178854	139189
178,222	58,189	178222	58189
170,903	112,549	170903	112549
165,276	124,281	165276	124281
185,174	74,73	185174	74730
186,861	121,549	186861	121549
143,789	160,141	143789	160141
183,918	120,909	183918	120909
165,276	113,902	165276	113902
179,181	107,469	179181	107469
146,213	160,129	146213	160129
182,61	122,868	182610	122868
165,276	137,835	165276	137835
165,276	126,405	165276	126405
150,578	146,765	150578	146765
166,213	160,129	166213	160129
165,276	134,662	165276	134662
181,294	106,701	181294	106701
169,581	131,406	169581	131406
79,667	127,31	79667	127310
160,997	84,59	160997	84590
125,486	128,461	125486	128461
130,542	139,918	130542	139918
110,189	126,926	110189	126926
143,614	101,01	143614	101010
151,782	109,951	151782	109951
130,542	122,573	130542	122573
171,213	160,129	171213	160129
115,182	122,51	115182	122510
161,05	87,129	161050	87129
50,606	132,493	50606	132493
53,414	132,566	53414	132566
115,31	137,165	115310	137165
69,549	130,318	69549	130318
94,701	118,03	94701	118030
142,943	125,7	142943	125700
84,787	127,31	84787	127310
100,078	134,542	100078	134542
74,674	132,813	74674	132813
