begin;0,0;0,174.75;324,0;324,174.75;0,0;0,174.75;324,0;324,174.75
20396;38.5,43;106.5,131.25;153.75,42.25;268.75,0.75;128.75,80.25;161,155.75;167,9.75;177.25,19.75
3944;18,64.25;86,95.75;141.25,13;237.5,15;158,64.5;161,155.75;167,9.75;185.5,43.75
23003;61.75,57.5;86,95.75;141.25,13;224,32.75;158,64.5;178.5,143;179.75,44;211.5,16
10460;76,49;86,95.75;157.5,46.25;224,32.75;173,30.5;185.25,121.25;207.25,49.75;246.75,17.75
20854;70.75,70.25;86,95.75;169.25,48.5;230.75,50.25;174,38.25;175.75,125.5;207.25,49.75;273.75,15.25
20149;72.75,62;73.5,100.5;150.75,27.25;230.75,50.25;173,35.75;176.25,144.5;207.25,49.75;302.5,8.25
11045;88.25,91;93.25,82.5;150.25,67;196.75,74;173,35.75;183.25,124.25;215.75,84.5;302.5,8.25
8337;78.75,99.75;94,95;150.25,67;171.75,97.75;173,35.75;183.25,124.25;238.5,108.25;267,28.5
15822;55.5,114.5;78.5,121;137.25,41.25;177.25,122.5;155.75,58.25;183.25,124.25;238.5,108.25;248.5,16.5
20710;70.5,95.25;92.75,121.5;177.75,39.5;205.75,138;183,74.5;183.25,124.25;238.5,108.25;248.5,16.5
21561;70.5,95.25;91,115.75;177.75,39.5;232.5,161.75;164.75,70.75;183.25,124.25;217.5,85;277.5,19.25
16936;95.5,86;111.5,122.25;177.75,39.5;265.25,165.25;164.75,70.75;181.25,125;196.25,95.75;308,13
24080;95.5,86;120,122.5;176,20.75;265.75,127.25;135,98.25;143.5,140.25;211.25,117.5;308,13
23565;95.5,86;99.25,121.5;199.25,2.5;280.25,125.5;138,91;143.5,140.25;185.5,144.75;308,13
8228;72,99.25;88,91.5;207.5,14.5;280.25,125.5;138,91;167.75,133;184.25,144.5;307.25,13
8142;61,85.75;90.75,121;218.25,30.5;288.75,161.25;144.25,106.75;148.5,108.75;184.25,144.5;307.25,13
6635;60.5,84.75;106.75,143.75;237,17;288.75,161.25;121.5,107.5;172.25,125.75;196.25,158.5;307.25,13
16212;95,97.25;105.5,171.75;226.75,51.5;286,124.5;118.75,122.5;172.25,125.75;196.25,158.5;307.25,13
13846;86,131.5;109,171.75;212.5,84.5;257.25,126;109.75,156;172.25,125.75;196.25,158.5;267.75,19
7497;60.5,146.25;84,162.75;212.5,84.5;257.75,129.75;129.25,159;139.25,107.75;196.25,158.5;268.5,28.5
9749;60.5,146.25;103.25,161.5;192.5,100.75;256.5,129.75;126,147;139.25,107.75;192.75,153.75;300.5,53.75
927;84.5,120.5;103.25,161.5;157.25,107.25;269,127.25;122.75,168.25;139.25,107.75;193.75,145.5;302.5,20.75
4333;107,154;124.25,131.75;144.75,132.5;269,127.25;122.75,168.25;135.5,126.5;231,147.5;264,19.25
20375;107,154;125.5,132;144.75,132.5;253.25,123.5;125.75,130.75;128.75,164.5;193.25,155;276.75,38.25
17985;99.75,164;151.75,130.5;152,159;253.5,119.25;128.75,164.5;146.25,141.75;193.25,155;313.5,27
4579;99,143.5;147.25,140.75;188.5,170.75;256.25,123;128.75,164.5;148.75,139.75;175.75,166.75;313.5,27
1753;99,143.5;148.5,94;193.75,169;265.75,126.25;128.75,157;143.75,157.5;163,171.75;313.5,27
20204;99,143.5;126.25,79.25;193.75,169;265.75,126.25;120.5,151.75;125.25,133;131.25,167.75;269.75,30.5
9480;99,143.5;100.25,59.5;198.25,165.25;228,114.75;78.25,146.25;126.75,157;131.25,167.75;294,53.75
9360;96.75,144.5;126.5,51.25;181.75,141.5;208.25,107.5;78.25,146.25;107.25,157.75;131.25,167.75;319.75,88.25
9740;96.75,144.5;129.25,51.5;196.75,166.75;207.25,107.25;78.25,146.25;95.75,163.25;128.75,169.5;317,116.75
22124;103.5,170.5;111.25,11.75;189,159.25;228.5,106;78.25,146.25;97.75,163.25;128.75,169.5;322.5,94
9112;84,133;111.25,11.75;189,159.25;253.25,109.5;77.75,146.75;130.75,160.5;142,156;312,124.75
20558;84,133;87.25,3;189,159.25;251.75,109;77.75,146.75;122.75,168.75;139.75,124;296.75,109
4171;58,151.25;76.75,29.25;189,159.25;264.25,122;77.75,146.75;129,126;131.5,124.5;296.75,109
636;27,172.5;110,57.25;173.75,144.75;264.25,122;119.5,147;156.75,156.5;161.75,97;296.75,109
1173;19,136.5;110,57.25;190.25,135.75;285.75,124.25;119.5,147;184,146.75;192,82.75;297.75,108.75
16385;12.75,148.5;110.75,64.75;211.5,114;311,144.5;122.25,120.25;184,146.75;202.5,99;297.75,108.75
24331;26.75,128.25;76.25,57.5;228.5,112.5;312.25,172;122.75,83;184,146.75;202.5,99;283.75,121
9685;40,121.5;76.25,57.5;230.25,111.75;314.5,167.75;112.25,71.5;184,146.75;185,79;260.75,112.5
4132;40,121.5;60.25,28.5;230.25,111.75;292.25,137.5;112.75,92.5;186,121.75;188.25,38.25;248.25,127.5
10414;55.25,141.75;60.25,28.5;222.5,144.5;263.5,125.5;92.25,97.5;187.25,122.5;191,23;248.25,127.5
23367;55.25,141.75;63.5,9;252.25,122;252.25,123;92.25,97.5;157.5,109.25;219.75,13.25;257.75,117.5
2680;59.75,113;63.5,9;252.25,122;252.25,123;129.5,108.25;178,129;215,14.5;251.25,83
4750;59.75,113;93,24.75;266.5,99.75;267.5,136;125.5,106.75;178.75,142.75;215,14.5;259.25,94.75
16303;75.75,120;93,24.75;266.5,99.75;267.5,136;99.5,133.25;191.5,142.75;203.25,32.25;287.5,77
6790;75.75,120;84.75,5.5;265.5,126.5;266.5,99.75;79.25,138.75;195.25,144.75;216.25,39.25;308,52.25
1391;69.75,86;84.75,2.5;265.5,126.5;292.75,85;50,147;172,123.75;221.25,13.25;308,52.25
1388;85.5,98.25;92,5.5;242.75,111.75;293.25,84;39.75,131;197.75,123.25;221.25,13.25;308,52.25
15147;85.5,98.25;92,5.5;236.5,104.5;293.25,84;48,121.25;201.5,96.5;215.5,30.25;306,90.25
22032;61.5,85.75;92,5.5;253,124.25;293.25,84;48,121.25;173,74;229.5,4;267.25,82.5
22102;61.5,85.75;87.5,44;253,124.25;319.25,56;48,121.25;183,99;206.5,10.25;235,92.5
13070;73.75,97;87.5,44;257,122.25;322.25,48.25;38.75,148.75;190.25,65.5;208,10.5;235,92.5
10951;68.75,127.5;92.5,63.5;232.5,151.25;322.25,48.25;70.75,145;164.25,70.25;208,10.5;253.75,112.5
18602;79,120;91,61.5;233.75,131;322.25,48.25;70.75,145;168.5,47.75;199,10;258.75,131.5
1029;79,120;88.25,62.25;234.75,95;310,67.5;76.25,161.5;143,37.25;199,10;256,107.25
648;69,99.25;84.75,69;262.75,101;272.25,55;76.25,161.5;118.5,56.25;199,10;283.25,122.25
16692;34.75,101.5;101.75,39.75;262.75,101;272.25,55;45,143.75;122.25,37.25;192.25,5.5;297,135.25
1938;34.75,101.5;60.5,50.25;227.25,117;275.5,42;43.5,162.75;141.75,28.5;192.25,5.5;297.75,132.25
691;17.25,128;60,49.75;219.5,83.25;275.5,42;43.5,162.75;134.75,37.75;205.5,8.75;299.5,147.75
3641;17.25,128;72.5,68.5;211.75,50.25;282.25,69.25;27,147;126,20.5;228.25,36.75;299.5,147.75
11952;23,117;71,95.75;211.75,50.25;258.25,88.75;44.5,144.25;135,21.5;228.25,36.75;276,133.5
6857;14,102.5;61.25,68.75;249,49.25;252.75,126.25;69.5,158.25;135,21.5;228.25,36.75;276,133.5
13418;24.75,112.5;98.5,65.75;241.5,51.25;270.5,146.5;69.5,158.25;135,21.5;209.5,28.25;261.5,131.5
13555;24.75,112.5;122.5,51;249.5,21.5;260.25,125.75;69.5,158.25;126,21.75;221,29.75;275.25,144.5
14809;35.25,103.75;85.25,63.25;244,2;278.25,121.75;90,137;126,21.75;219.5,4.5;275.25,144.5
1132;9.75,121.75;80.25,96;236.5,14.25;269,118;96.5,126.5;130.5,35;219.5,4.5;275.25,144.5
16274;12,140;66,100;236.5,14.25;253,123;125.75,103.25;130.5,35;205,13;274.25,145.5
23100;32.5,139.5;69.25,98;236.5,14.25;253.5,119.25;111,121.5;130.5,35;169.25,3.25;298.25,135.5
3178;57,119.5;68,83.75;228.25,46.75;274,123.5;111,121.5;130.5,35;169.25,3.25;299.5,148.25
2710;92.75,121.5;102.75,61;228.25,46.75;274,123.5;88.75,154.5;119.75,44.75;150,28.25;272.75,132
22202;66.75,146.5;88.5,51.5;215.25,26.5;274,123.5;63.5,154.75;119.75,44.75;150,28.25;272.75,110.25
17783;89.25,171.5;105.25,18.25;215.5,28.25;290.5,106.5;63.5,154.75;112.25,58.25;150,28.25;296.75,107.25
11967;74.5,150.25;133.75,26.25;215.5,28.25;256,125.5;63.5,154.75;127.25,45.5;167,64.5;296.75,107.25
3958;74.5,150.25;133.75,26.25;198.75,2.5;249,117.75;63.75,152.5;156.5,17;179.25,88.75;299,107.75
4741;108.5,169.75;134.25,26.25;198.75,2.5;231.25,137;63.75,152.5;165.5,2;168.25,95;299,107.75
4678;108.5,169.75;155,42.75;161.25,10.75;231.25,137;41.25,170.5;164.5,2.75;183.5,129.25;320,67.5
1852;114.25,129.75;145.5,84;179.75,6;246,162.25;29,143.75;164.5,2.75;222.5,128.25;320,67.5
16515;95.75,99;120,60.25;178.5,6;218.25,170.5;29,143.75;136.25,23;188.25,138.25;320,67.5
20166;108.5,81.75;120,60.25;178,6.25;208.25,169.25;29,143.75;139.25,25;184.75,154.5;323.25,89
7676;103.25,91.25;118,58.75;178,6.25;202,168.25;66,158.25;144.5,41;184.75,154.5;314,95.5
9484;71.75,62.5;143,41.25;178,6.25;220.75,159.5;100.75,168;102.75,42.25;181.5,119;314,95.5
6995;56,31.5;131.5,51;178,6.25;220.75,159.5;100.75,168;133.75,37.25;181.5,94;303.5,81
538;59,28.5;126.75,72;150.5,1;220.75,159.5;80.25,150.75;113,0.75;173.25,123;303.5,81
21875;34,44.25;133.5,68;138.5,35;220.25,159.75;50.5,133;113,0.75;166.75,112.75;303.5,81
1363;16.75,63.5;133.5,68;138.5,35;253.75,162.25;63.25,157.25;113.5,0.75;183.75,131.5;275.25,99
17253;27.5,67;98.25,57.5;137.25,41.25;263.5,123;63.25,157.25;113.5,0.75;161.75,151.5;275.25,99
19256;27.5,67;85.75,29;137.25,41.25;241.75,107.25;77.75,150.25;90.75,30.25;196.75,163.5;263,132.5
6891;3,41;101.5,61;132.25,68.5;241.75,107.25;62.75,145;82.75,49.5;194.75,163.5;263,132.5
17194;15.75,4.25;101,56.5;132.25,68.5;261,124.25;62.75,145;84.5,46.25;161.75,152.5;262.25,103.25
11687;32.5,22;101,56.5;131,70.5;271,119.75;71.5,147.5;113.75,73.5;155,113.75;262.25,103.25
13213;31.5,22;87.75,76.75;115.25,59.5;271,119.75;69,151.25;106,68.75;142.5,109;262.25,103.25
3019;61.75,49;120,61.25;133.75,45.5;271,119.75;78,158.5;122,93.5;142,112.25;262.25,103.25
6983;81.75,70.5;122,32.25;139.5,72;281,149.25;78,158.5;84.75,100.5;118.5,98.25;262.25,103.25
17897;82.5,97.25;95.25,42.75;155.5,101.25;281,149.25;68.25,173;84.75,100.5;135.25,81.75;270.75,124.5
7889;91,110;119.75,59.5;126.25,81.5;282.5,149.75;68.25,173;113.5,125.25;135.25,81.75;284.5,140.5
18495;73.25,146.75;134,40.75;135.25,71.25;297.75,153.75;68.25,173;76.75,114.5;135.25,81.75;284.5,140.5
13512;40.25,173.75;134.5,40;173.75,90;269.25,127.25;24.75,164.75;76.75,114.5;166,63.25;284.5,140.5
8744;12.75,154.5;134.5,40;173.25,90;232.25,148.25;11.25,163;94,108.25;166,63.25;314.75,160
12469;31.5,140.5;110,57.75;173.25,90;197,154.75;26,134;104.75,132.75;166.75,26;314.75,160
6582;15.5,101.75;119.75,56.5;183.5,103.75;192.75,112.75;49,111.25;104.75,132.75;166.75,26;305,149.25
5986;1.25,106.75;90.5,71.25;155.25,117.25;184,86.75;49,111.25;104.25,148.25;166.75,26;306,150
6151;29.75,111.5;90.75,68;155.25,117.25;198.75,105;49,111.25;97,158;205,15;298.75,148.75
16470;29.75,111.5;114.5,87.5;155.25,117.25;198.75,105;63,114.5;74.5,150.25;226.25,28.25;314.75,158.25
4932;29.25,75.25;109,87.25;172.5,113.75;198.75,105;50,120.75;50,145.5;238.25,37.25;314.75,158.25
20016;1.5,96.75;127,61.75;172.5,113.75;207,82.75;25.5,133.75;50,120.75;267,29;314.75,158.25
2592;7.25,121.5;127,61.75;173,113;200.75,104.5;25.5,133.75;36,86.75;241.5,53.75;276,156.25
3767;22.25,103.75;93.5,37.25;173,113;240,124.75;25.5,133.75;79.25,74.5;267.75,38.75;286.75,149.75
17832;16.25,126.75;93.5,37.25;164.75,91.5;248.25,147.5;12.25,163.75;53.25,68.75;267.75,38.75;286.75,150
15838;16.25,126.75;96.75,71.5;164.75,91.5;225.5,168.25;11.5,166.5;56.5,67.25;267.5,3;280.25,167.25
8269;12,103.25;86,91.25;134.25,89;225.5,168.25;40.75,170.25;56.5,67.25;252,32;280.5,167.75
5890;12,103.25;107.75,116.75;111,77.75;198.5,168.25;29.5,128.75;59,63;252,32;258.25,132
22223;34.75,113.25;107.75,116.75;111,77.75;194.5,154.75;37.25,112.5;59,63;252.5,30.5;266.25,132
4087;34.75,113.25;107.75,116.75;123.75,61.75;175.5,152.5;37.25,110.5;70.75,29.5;274.75,32.25;278,117.25
8064;34.75,113.25;91.75,129.5;123.25,38.5;175.5,152.5;14,134;70.75,28.75;253,12.25;257.75,107.75
18982;17.25,85;82,100;123.25,38.5;164.5,138.25;14,134;87.5,45.75;225,29.25;247.25,85
1805;17.25,85;63.25,113.25;164,46.25;170.75,116;14,134;129.25,44.75;212,61;227.5,105.75
10609;17.25,85;63.25,113.25;164,46.25;186.25,103;36,121.5;132,45.75;202.75,100;211.75,84
23935;10,79.25;39,90.25;130.25,40.25;207.25,123.75;40.5,86.5;132,45.75;175.25,95;211.75,84
13364;11.5,102.5;73.25,100;120.25,59.25;186.25,114.75;60,93;152.75,24.5;175.25,95;211.75,84
23358;32,120.25;86,93.25;120.25,59.25;199.25,106.25;66.25,61.75;152.75,24.5;199.5,112.5;248,90.5
9827;32,120.25;65.75,81.5;140.75,54.5;188,73.5;67,61;133,24;199.5,112.5;252.75,85.75
16125;56.5,91.75;82.5,109;165,51.25;188,73.5;86.5,44.75;133,24;211,83.75;266.5,52.5
6785;79.5,95.75;96,98.25;165,51.25;188.75,86.25;68.25,33.75;129.25,37.75;211,85.75;266.5,52.5
7306;86.75,63.25;106.75,115.75;179.5,46.75;188.75,86.25;79.5,6.25;143,57;231.5,111.25;266.5,52.5
21232;86.75,63.25;90.25,136;181.25,28.25;188.75,86.25;83,3.75;139.75,23;232.25,83.5;274,44.75
10381;50.75,61;88.75,121;186.5,56;188.75,86.25;79.5,9.25;139.75,23;230.25,85.75;260.5,44.75
7640;12.75,61.75;88.75,121;181.75,28.25;194.25,117.5;79.5,9.25;132.75,22.25;217.5,62.5;263.25,50.75
18018;13.5,26.5;88.75,121;187.25,23.25;194.25,118.75;79.5,9.25;123,20.5;218,83.5;273.75,31.5
7607;24,19.75;110.75,130.75;187.25,22.75;194.25,118.75;53.5,6;117.5,9;234,102.5;273.75,31.5
1245;10.5,17;103.5,125.75;172.5,47.5;213.75,127;70.75,37;117,9;234,102.5;273.75,31.5
4873;10.5,17;81.75,97;156,39.75;194.75,125.5;86.5,33.5;100.75,39.25;233.5,103;273.75,31.5
17814;13,22.5;102.25,74.75;133.5,50;222.25,112;86.5,33.5;100.75,39.25;205.75,99;272.75,19
10949;13,22.5;102.25,74.75;122,51;222.25,112;87,45.75;135.25,48;209.25,97;303,25.5
19838;5.5,15.5;100,59.75;100.75,61.25;222.25,112;66.75,76;127.25,47.75;209.25,92;303,25.5
16841;5.5,15.5;100,59.75;100.75,61.25;260.25,125.25;45.25,106.75;147.5,23.5;230,84.5;306,27.75
15428;5.5,15.5;100,59.75;137,79.75;286.25,126.5;64.75,90.5;127.75,47.75;230.25,85.75;314.25,39.25
21649;3,54.5;110.5,61.5;141.75,86;287.5,124.75;47.25,123.5;121.25,37.5;230.25,85.75;314.25,39.25
16541;20.5,65.5;127.5,56.25;153.75,109.25;269,147.5;27.5,149.5;121.25,37.5;230.25,85.75;310,39.5
6887;10.75,74.75;127.5,56.25;178.5,122.25;260.25,163;11.25,163.75;121.25,37.5;230.25,85.75;303.25,13
6112;24,75.5;127.75,61.75;178.5,122.25;232.75,162.25;11.5,166.5;146.5,41.5;230.25,85.5;303.25,13
19732;4.25,73.75;149,71.5;211.75,107.75;252.75,147;43.25,169.75;146.5,41.5;230.25,85.75;303.25,13
9582;12,103;148.25,102;201.5,85.5;269.25,147;43.25,169.75;146.5,41.5;216.5,123;303.25,13
4890;16.5,102.25;169.5,107;213.75,108;269.25,147;43.25,169.75;151,22.25;233.25,107.25;309.5,34.5
5709;16.5,102.25;169.25,110;207.75,94.25;308.25,145.5;43.25,169.75;154.75,27.5;272.25,103;322.5,72.25
6707;24.5,102;184.75,130;195,79.5;316.75,148.75;43.25,169.75;127.25,23.25;272.25,103;322.5,67.75
14099;16.25,74;190,142.25;207.25,106;301.25,124.5;43.25,169.75;127.25,23.25;272.25,103;291.25,51.75
702;52.75,72.5;200.75,167.5;207,119.75;306.25,148.25;43.25,169.75;127.25,23.25;244,91;269,49
23872;44,86.25;193.25,168.75;246.5,125;314.5,152.25;43.25,169.75;135,25.5;244,91;269,49
7531;43.5,86.5;193.25,168.75;234.5,101.75;305.75,158;43.25,169.75;175,17.25;255,92;271.75,75.25
4104;62.25,56.75;202,158.5;204.25,106.25;297.25,150.75;63.25,154;167,10.75;255,92;271.75,75.25
17337;100.75,60;229.75,139.5;241.5,108.25;299.25,149.25;63.5,112;167,10.75;221.75,62.25;271.75,75.25
4020;96.25,42.75;206,113.75;262.75,101;307.5,120.25;63.5,112;167,10.75;221.75,62.25;242.5,90.75
11541;108.25,14.75;207,113.75;269.25,126.75;311.75,121.25;94.5,107.5;167,10.75;221.75,62.25;251.5,114
11878;108.25,14.75;232.25,101.25;271.75,129.75;311.75,121.25;97,71.5;181.25,35.75;187.75,85.75;217.75,136
17182;90.25,25.75;226.25,72.5;249.25,133;311.75,121.25;97,71.5;161.75,62.75;185.5,67.75;202.75,114
24283;111.25,57.25;226.25,72.5;249.25,133;310.5,83;86.5,89.75;150.5,24.75;185.5,67.75;204,94
22468;111.25,57.25;226.25,72.5;249.25,133;308,81.5;80.5,128.5;176.25,13.5;176.75,40.5;183,97
8780;121.5,47.25;241.25,53.5;254.25,126.25;310.25,64;67.75,127.25;176.5,14.5;176.75,40.5;183,97
17259;126.5,58;268.5,21.25;269,165;293,74.5;101.75,97.5;176.5,14.5;176.75,40.5;185.25,121.25
8463;143.75,65;268.5,21.25;273.25,124.75;291,115.5;135,122.5;163,12.25;176.75,40.5;200.75,146.75
16248;134,76.75;235.25,23.25;273.25,124.75;300,153.25;135,122.5;178.25,34.75;199.75,32.25;201.75,109.5
5846;134,76.75;230,23;266.25,117.75;300,153.25;129.25,156.5;176.5,35.75;201.5,66.25;206,75
222;134.5,73.25;256.5,52.25;292,148.5;319,144;129.25,156.5;159.5,39.75;177.25,99;201.5,66.25
2716;178.75,86.75;256.5,52.75;306,143.75;311.25,123;129.25,156.5;159.5,39.75;186.25,111;213.75,29.5
16026;150.5,82.75;256.5,52.75;296,150;298.75,105.75;129.25,156.5;159.5,39.75;174.75,147.25;244,15.5
7105;150.25,82.25;256.5,52.75;291,150;306,118.5;129.25,156.5;165.75,69.75;181.75,134.25;278.75,19
21437;140,89.75;253.75,55.75;268,162.75;310,130;139,122;165.75,69.75;181.75,134.25;314.5,15.5
17653;140,89.75;253.75,55.75;268,162.75;297.75,120.25;141,96.25;142.25,97.75;202,143.25;303.75,9
4206;139.25,89.25;234.5,89.5;247.5,169.75;255,127.25;141,96.25;142.25,97.75;195.25,134.25;300.25,52.25
16354;139.25,89.25;208.25,107;247.5,169.75;255,127.25;158.25,62.75;177,79;182.75,146.25;265.5,60
5658;173.5,110.75;224.25,77.5;232.5,153.5;260.25,126;152.5,55.5;177,79;204.25,114;265.5,60
13013;186.25,132.25;210.25,41.75;232.5,153.5;260.25,126;148.5,23.5;176.75,41.5;246,102.5;265.5,58.75
12735;186.25,132.25;210.25,41.75;232.5,153.5;278.25,108.5;179.25,5.25;189,64.5;228.75,97;273.25,48.75
9623;186.25,132.25;231.25,4.75;232.75,145.5;278.25,108.5;179.5,4.25;219.75,54.25;231,124.25;270.25,32.25
12903;151.25,115.25;231.25,4.75;235.5,96.25;255.25,122;179.5,3.75;231,92.5;232.5,154.25;270.25,32.25
9937;116.25,124.5;215,47.25;231.75,132.75;233,154;196.75,22.5;231,92.5;256,150;270.25,32.25
5433;91.75,136.25;218.75,78.5;221.25,129;233,154;227.75,29.25;229.5,92.75;255.5,127.25;270.25,32.25
21819;110.75,157.25;188,66;195.5,153.5;231.75,136;227.75,29.25;229.5,92.75;255.5,127.25;267.75,36
12517;110.75,157.25;180.75,34.75;195.5,153.5;231.75,136;216,47.75;216.25,55.25;221.5,154.25;300.5,52.75
8041;90.5,121;180.75,34.75;197.25,137.75;228.25,132;206,48.75;214,15.75;221.5,154.25;321.25,70.5
9101;60.25,143.75;179.25,27.75;199.5,165.5;252.25,167.5;206,48.75;214,15.75;261,140;315,26
15152;30.5,121.25;148.5,10.5;180.75,159.5;209,168.25;206,48.75;214,15.75;261,140;304.75,26.5
18614;4,132;141,6.75;186.75,137.25;209,168.25;226.25,63.75;253,30.5;261.25,140.5;304.75,26.5
7278;48.75,142.5;183.25,23;216,154.25;234.25,150.75;221,85;253,30.5;261.25,140.5;310,26.75
19405;43.25,142.75;170.75,66.75;216,154.25;230.75,138.5;193.5,93;231,4;261.25,140.5;308.5,67
10437;43.25,142.75;150,83;216,154.25;223.5,107;200,114;231,4;297.25,135.5;318.25,87
16970;43.25,143.75;154.25,102;192.25,154;223.5,75;187.5,93;231,4;280.25,99.5;318.25,87
22877;78.25,148.5;153.75,137.5;192.25,154;215.25,107.5;156.75,63.75;207.25,43.75;273.75,94.75;318.25,87
23742;78.25,148.5;172.25,144.75;198,151;215.25,107.5;152,25.5;207.25,43.75;294.75,121.25;312,80
6341;78.25,148.5;145.25,173;191.25,163.5;201.25,107.5;152,25.5;243.75,19.75;312.5,123.25;321.25,86
22245;78.25,148.5;145.25,173;185.75,167.75;201.25,107.5;163.25,18;278.25,15.5;301.5,147.75;321.5,76.25
7415;109.75,130.75;145.25,173;184.25,166.75;201.25,107.5;129.5,35.75;286.5,52.25;287.75,172.25;321.75,88.25
10153;82.5,163.25;145.25,173;184.25,166.75;240.5,125;147.75,56.75;304.5,27.75;311.25,144.5;320.75,118
22940;60,159;145.25,173;184.25,166.75;244.5,96.5;146,90.5;273.5,17.5;305.75,148.75;320.5,141.25
6286;94.75,120.5;123.75,130.25;210.75,144.75;272.25,71.25;146,90.5;273.5,17.5;315.25,154.25;320.5,141.25
690;70,96.5;107.75,114;226.5,170;297.75,64;161.25,57.75;241.75,4.75;315.25,154.25;320.5,141.25
24004;78.25,98.25;109.25,131.25;226.5,170;297.75,64;135.75,22;210.5,12.75;287.25,130.5;315.25,154.25
5120;78.25,98.25;87,128;213.25,160.75;297.25,63.75;135.75,22;175.25,5.75;295.25,121.5;298,135.75
10189;78.25,98.25;87,128;213.25,160.75;273.5,40.25;140.5,55.75;188.25,38.25;275,144.5;278.75,160.25
3056;96,96.5;119.5,102.75;212.75,161;295.5,6.75;140.5,55.75;198.25,18.5;278.75,160.25;290,148.25
24220;96,96.5;152.25,112.5;212.75,161;295.5,6.75;134.5,46.75;199.75,2.5;260.75,149;270,133
16630;96,114;189.75,120;227,150.75;305.5,5.25;134.5,46.75;224.75,28;260.75,149;270,133
21276;96,114;189.75,120;198.75,167.25;282.75,43;127.25,20.5;228.5,65.75;270,133;288.75,165.75
2773;95.5,114;164.75,96.25;203.25,170.5;282.75,43;131,20.75;211.5,28.25;270,133;315.75,138.75
18080;107,155;164.75,96.25;176.75,154;317.75,55;131,20.75;221.75,40.5;269,133.75;310.25,170.75
7226;107,155;164.75,96.25;176.75,154;312.5,69.5;122.75,46.5;262.75,40.25;281.75,110.75;320.75,126
21315;81,163.25;195.25,103.75;204.25,128;312.5,69.5;125,81.75;248,65.25;265.75,104.25;320.75,126
1772;101.5,140.25;195.25,103.75;205,129;281.25,42;125,81.75;248.5,65;295,116.25;319.75,94.5
3247;114.5,170.25;195.25,103.75;233.25,103.75;250.75,21.25;101.25,49.75;248.5,65;291.75,117.25;319.75,94.5
7008;146.5,172.75;168.75,118;215,127.25;250.75,21.25;101,48.75;260.75,44.5;291.75,117.25;319.5,78.5
11997;109,171;182.25,128.5;251.25,108;288.5,12.5;99.25,49;260.75,44.5;291.75,117.25;306.25,67
14435;118.75,131.25;182.25,128.5;226.75,90.75;288.5,13;108.75,87;258.25,61;291.75,117.25;294.75,67.5
22890;118.75,131.25;198.25,113.25;205.75,113.25;288.5,13;129.5,96.25;274.75,39.25;291.75,117.25;307.5,28.75
19983;150.75,126;194.5,112;205.75,113.25;288.5,13;115.75,73.75;278.25,16.75;307.25,156.25;313.75,69.5
16591;140.25,80.25;187.5,73.5;231.25,144.5;275.5,41.5;135.25,80.25;278.25,16.75;307.25,156.25;313.75,69.5
21912;140.25,80.25;187.5,73.5;252.5,127.25;287.75,69;106.5,114.5;278.25,16.75;279.5,158;287.25,99.5
8523;139.75,80.5;209.25,43.75;252.75,108;311.5,63.5;107.5,98;278.25,16.75;279.5,158;315.25,118.25
11119;140,81.25;220,23.25;252.75,108;296.25,42.25;106,108.25;270.75,38.25;288,149.75;315.25,118.25
3449;133.5,54.5;253.75,42;255.5,99.75;306.5,29.75;87.25,74.5;273.75,48.5;288,149.75;315.25,118.25
3259;174.5,36.25;256,75.25;267,130.5;292.75,62.5;87.25,74.5;265.5,83.25;288,149.75;318.75,86.25
9405;178.75,32.25;232.5,101.25;277.75,167;291.75,62.75;87.25,74.5;265.5,83.25;272.25,171;321,92.25
8353;178.75,32.25;215.25,90;277.75,167;289.5,24;56.75,97.75;260,55.75;274,168.25;314,67.5
19425;178.75,32.25;215.25,90;277.75,167;290,24;49.5,112.25;220.5,55;269.25,132.5;304,38.5
21907;186,43;194.5,80;249.5,145.75;269.5,32.5;36.25,125.25;221.25,16;269.25,132.5;304,38.5
3794;212,19.25;227.25,91;234.75,154;269.5,32.5;64.75,155;221.25,16;252.5,91.75;320.25,69
7148;212,19.25;227.25,91;230.5,152;269.5,32.5;85.25,154.5;196,10.5;289.25,117.25;305.75,77
16082;214.75,21.75;227,89.5;230.5,152;262.75,50.75;109.5,169;183,38.5;269.25,94.25;305.75,77
21996;214.75,21.75;226.75,90.25;230.5,152;262.75,50.75;98,157.25;159.75,6.75;290,85.25;313.25,47.25
22110;212,9.5;255.5,123.75;256.5,122.75;262.75,50.75;98,157.25;160.75,6.5;291.75,131;306.75,8.5
11985;181,17.75;249.75,147;252.25,126;280.5,66.25;112.25,161;160.75,6.5;291.75,131;302.75,12.5
1890;148.75,1.25;225,153;236.75,101.5;305.75,75.25;112.75,161.75;180.75,2.5;291.75,131;302.75,12.5
10794;148.75,1.25;184.75,130.25;233.75,145;305.75,75.75;84.5,151.25;180.75,2.5;312.5,127.25;315.5,25.25
22982;120.25,35.5;192,159.75;228.75,150.75;313,70;78.5,111;144.75,23.25;312.5,127.25;315.5,25.25
5622;96.75,39.75;192,159.75;234,153.75;309.25,71.25;76.75,129;144.75,23.25;318,97;318.5,18
6040;102.5,1.75;196,163;251.5,129.75;294.75,39.75;70,100;144.75,23.25;318,87.5;318.5,18
